label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,H,N,N,M,2713387,3,10227077,<p>IT IS MUTPLY</p>,562,75,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2713295,3,10227090,"<p><b>Yes,I counted all of the amounts of mony.</b><b>I also added up the mony amounts and got $225.&nbsp;</b></p>",562,75,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,2714307,3,10227084,<p>30+40+70+60+25=285</p>,549,562,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2714531,3,10227080,<p>30+40=70 and 70+25=95 and 95+60=155 and 155+70=2254</p>,562,75,2234,,,0,1,1,,,,,,,
TRAINING,NR,N,N,F,2954077,3,10227166,<p>No because 30+40+25+90+70=295.</p>,562,75,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2714408,3,10227093,<p>Yes he did spend $225 because I added all of the numbers together and got $225.</p>,235,75,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2714129,3,10227087,<p>He spent exactly $225.</p>,235,549,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,2955710,3,10227169,"<p>No, Ryan did not spend exactly $225 instead he spent over $225. Ryan actully spent $235.</p>",549,544,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2956224,3,10227172,<p>196</p>,75,544,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2955928,3,10227175,<p>No ryan did not exactly use 225 on costume kits because he still has more money.The money he spen the did not spendit all.</p>,549,544,,,,0,0,,,,,,,,
TRAINING,A,N,Y,F,2957198,3,10227187,<p>Yes</p>,549,544,,,,0,0,,,,,,,,
TRAINING,A,N,Y,M,2956642,3,10227178,<p>No he didnt spend $225 on the costumes kits. because 15+20+25+30+35 = 125 not 225.</p>,549,562,,,,0,0,,,,,,,,
TRAINING,A,N,Y,F,2956643,3,10227181,<p><b>???Yes Ryan used 225 dollars because the sport kits was 30 dollars &nbsp;if you add 15 plus 15 wich equals 30 dollars after I added 40 plus 30 wich equals 70 then I added two 70s togther and got 140 next I added 60 and got 200 and 200 plus 25 eguals 225.</b></p>,549,562,2234,,,0,1,1,,,,,,,
TRAINING,A,N,Y,M,2956907,3,10227184,<p>Yes Ryan spend exactly $225 on costume kits because 2 sport kits equal to 30 and everything equals to $225.</p>,544,235,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,2959826,3,10227193,<p>Yes he did spend $225.</p>,549,562,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,2959887,3,10227190,"<p>he did not spend his money because he have more money to buy suff in the store like sport, western, cartoon, superhero, and farirytale&nbsp;&nbsp; because he did not spend the money he have .</p>",544,562,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2959990,3,10227136,<p><b><b>NO because she spent $135 DOLLERS!So she has $</b></b><b><b>100 dollers left.So if she wants she can spend the left over $100</b></b> <b><b>on more costumes.</b></b></p>,562,544,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,2960033,3,10227133,<p>No because Ryan has 325 dollars and the things that he is going to buy is 225.</p>,544,562,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2960688,3,10227130,<p>No because the total was 190.</p>,549,544,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2961359,3,10227139,"<p>No,because when I added all of what he bought I got 145 dollars not 225.</p>",549,544,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2909805,3,10227102,"<p>Yes,he did spend $225 on costume kits.15+15=30&nbsp; 20+20=40&nbsp; 30+40=70&nbsp; 70+25=95&nbsp; 95+60=155&nbsp; 155+70=225.&nbsp;&nbsp; $225</p>",562,56,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,2909806,3,10227105,<p>What i did is i added 15+20+25+30+35=125.</p>,544,75,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2962472,3,10227142,<p>we were subpost to add</p>,549,544,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2962446,3,10227144,<p>yes he was right because I addad all the numbers and got 225.</p>,549,544,,,,0,0,,,,,,,,
TRAINING,NR,N,N,M,2963213,3,10227150,<p>No because I just added it and I got 200.</p>,544,549,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,2963352,3,10227147,<p>buy 2 sport more then cartoon.</p>,544,56,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,2962878,3,10227157,<p>mdmdk heinid odoief kefjfn iejd&nbsp;</p>,235,544,,,718,,,,,,I,I,,,I
TRAINING,A,N,N,M,2962959,3,10227160,"<p>Yes, because if you add 15 twice, 20 twice, 25 once, 30 and 35 twice you would get a total of $225.</p>",549,544,,,,1,1,,,,,,,,
TRAINING,A,Y,N,M,2963183,3,10227153,"<p>Yes because 2 sports,2 western,2 superhero,2 fairytale,and 1cartoon all together</p> <p>equals 225.</p>",544,75,,,,0,0,,,,,,,,
TRAINING,W,N,Y,F,2963447,3,10227156,<p>no he did not spend 225 on coustume kits because 2 2 1 2 2=9</p>,544,549,,,,0,0,,,,,,,,
TRAINING,A,N,Y,M,2963917,3,10227163,"<p>Yes because if you do the math,it will be exactly $225.15X2=30 and 20X2=40.If I add those up,then it will equal 70.For the cartoons,25X1=25 and 30X2=60.60+25=85.70+85=155.If Ryan buys the Fairytales,it will cost $70 because 35X2=70.155+70=225.So Ryan did spend exactly $225 on the costume kits.</p>",544,549,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,2913845,3,10227111,<p>9</p>,562,549,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2913909,3,10227107,<p>15+15=30 &nbsp; 30+40=70 &nbsp; &nbsp;70+30=100 &nbsp; &nbsp;100+25=125 &nbsp; &nbsp;125+35=160</p>,549,235,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,2913949,3,10227109,<p>&nbsp;nine beacause you add the numbers</p> <p>&nbsp;</p>,562,549,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2913739,3,10227116,<p><u>no!</u></p>,75,544,,,,0,0,,,,,,,,
TRAINING,A,N,Y,M,2913781,3,10227121,<p>450 kits</p>,544,562,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2913784,3,10227123,<p>Yes. &nbsp; Add them together and you will see. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</p>,549,562,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,2913788,3,10227114,<p>so this story is telling us about$</p>,544,549,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2914558,3,10227119,<p>Theres tomuch money.</p>,544,235,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3194586,3,10227198,<p><b>NO BECAUSE </b>EVERY THING HE GOUGHT IS&nbsp; 2&nbsp; THINGS EXEPT CARTOON</p>,544,549,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3194715,3,10227201,<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; no because 11312 and&nbsp; he&nbsp; use 225&nbsp; to&nbsp; buy&nbsp;&nbsp; costume&nbsp; kit</p>,75,549,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3195120,3,10227196,<p><b>&nbsp;RYAN DID NOT SPEND 225</b> <b>DOLLERS.</b></p>,562,549,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,4519151,3,10227463,<p><b>No there not a nufe nmbers</b></p>,562,544,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3870884,3,10227226,<p>you had 325 of money you spend 125&nbsp;</p>,75,549,,,,0,0,,,,,,,,
TRAINING,H,Y,N,M,3870925,3,10227228,"<p>&nbsp;Yes &nbsp; becos &nbsp;I &nbsp; aded &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; $15,+$15,+$20,+$20,+$25,+$30,+$30,+$35,+$35,=$225 and tats haw I got my anser.</p>",562,549,,,,1,1,,,,,,,,
TRAINING,H,N,Y,M,3870932,3,10227231,<p>225 &nbsp; &nbsp; &nbsp;2 &nbsp; 2 &nbsp; 1 &nbsp;2 2 &nbsp; 7 225 &nbsp; 7 &nbsp; 231</p>,562,544,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,3871461,3,10227234,<p>so ryan has 225 &nbsp;he spend it&nbsp;</p>,562,549,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,3873366,3,10227236,"<p>yes,because i used the gragh to help me i did it like this first i added 15 plus 15 and got 30 .Next i added 20 plus 20 and got 40 and added 40 with 30 and got 70 . Then i added 25 , 60,and added 70 , 70 and got 225.</p>",75,544,2234,,,0,1,1,,,,,,,
TRAINING,H,N,Y,F,3874470,3,10227238,<p>No'because every costume is for 20 or 10.</p>,549,75,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3874024,3,10227241,"<p>No he did not because he bought 2,sport,2western,1cartoon,2superhero,2fairytale costume kit and I add all those number and got 12.</p>",544,549,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3876011,3,10227220,<p>No Ryan did not spend $225 dollers on costume kits because he needed to add $15+$20+$25+$30+$35 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;which =115.</p> <p>&nbsp;</p>,549,544,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3876524,3,10227222,<p>no because it is tring to trick me!</p>,544,549,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3878704,3,10227217,<p>Yes becase 15+20+25+30+35=225</p>,562,544,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3872892,3,10227311,"<p>No. Beacase,2+2+2+2+1=9 and 9 is no were near $225.$</p>",75,549,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,3872893,3,10227314,<p>yes becuse ef you add 200 plous 25 =225</p>,544,549,2234,,,0,1,0,,,,,,,
TRAINING,H,Y,Y,F,3872950,3,10227323,<p>yes beacuse I added 15+15=30+40=70+25=95+60=155+70=225 dolers. so he could exactly speand it.</p>,235,562,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,3875584,3,10227307,<p>yes because 15 + 15 =30 + 20=50 + 20=70 + 25=95 + 30=125 + 30=155 + 35=190 +35=125</p>,562,544,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,3875631,3,10227310,"<p>I did that by adding the amount of&nbsp; kits.After that,I multiplied it.That is how I got $225.</p>",235,544,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3878003,3,10227317,"<p>Ryan did spend 225 on the costume kits because, he got two sports,two&nbsp;</p> <p>western,one cartoon,two superheros and two fairytales.all together that is</p> <p>225 darllors.</p>",549,544,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3881319,3,10227320,"<p>No,because she got 2 on sports and 2 on western.Then she got 1 on cartoon and 2</p> <p>on superhero and 2 on fairytqle. &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;</p>",75,544,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3894654,3,10227246,"<p><b>No, because it dosen't say that on the table.</b></p>",75,562,,,,0,0,,,,,,,,
TRAINING,A,N,Y,M,3894199,3,10227243,<p>no because that's not that much</p>,562,544,,,,0,0,,,,,,,,
TRAINING,A,N,Y,F,3896464,3,10227249,<p>No.</p>,75,549,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,4523630,3,10227442,<p>no because he only bougt 8 items</p>,562,75,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3897914,3,10227252,<p>so that there&nbsp; was no extra money</p>,75,562,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,4523841,3,10227439,"<p>Yes he spends $225 because, 35 times 2 equals 79, 30 times 2 equals 60, 15 times 2 equals 30, 20 times 2 equals 40, and 25 times 1 equals 25, now add all of them to equal 225</p>",235,562,,,,1,1,,,,,,,,
TRAINING,A,N,Y,M,3898381,3,10227354,<p>Because you add 2+2+1=5 then you don't add 2 and 2 because it says Ryan spend exactly 225 so that's</p> <p>how i got the answer correct.</p>,75,549,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,4523894,3,10227437,"<p>No,because 30+40+25+60+70 only equals 215.</p>",235,549,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3899845,3,10227357,"<p>yes because he bought 2 sport costumes,2 western costumes,1cartoon costume,2 super hero costumes,and two fairytale costumes which eqoles $225.</p>",549,544,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3899887,3,10227359,"<p>yes he did.he spent $30,$40,$25,$60, and $70.if you add that all up you get two hundred tweny five.</p>",75,549,,,,1,1,,,,,,,,
TRAINING,H,N,Y,F,3899513,3,10227363,<br>&nbsp;,562,544,2234,,718,0,,,,,,I,I,,I
TRAINING,H,N,N,M,3900200,3,10227365,<p>Yes Ryan did spend $225 dollers on all the stuff he broght</p>,562,549,,,,0,0,,,,,,,,
TRAINING,H,Y,N,F,3902548,3,10227368,<p>No he spent $227. He spent 2 dollars more than $225.</p>,562,235,,,,0,0,,,,,,,,
