label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,H,N,Y,M,1413909,11,10226958,<p>i agree with frank because a 16 yr old driver has just started to drive and he doesnt want to destroy his first car nor get his liscense taken away.</p>,2851,5504,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1413982,11,10226953,"<p>i agree with franks statement sue to the chart above the number of accidents are fewer than the drivers that are 17 years of age and older. the number of licenses given are almost as much as the the number of accidents, th eolder the age the worse the accidents numbers go up.</p>",5454,5455,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1414100,11,10226961,"<p>I agree with Franks conclusion of 16-year-olds being the safest teenage drivers becuase in the chart it shows the they hav the least amount of accident than 17, 18, and 19-year-olds have. Also they have less places to go where it involves the night, drugs, and even alcohol becuase thier age restricts them from doing these things.</p>",5456,5527,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1670031,11,10227684,<p>I agree with Frank because although they make up the smallest amount of teenage drivers they also make up the least amount of teenage accidents. With only about 2.72 out all 16 year old drivers get into accidents unlike the other age groups that contain a higher amount of teen accidents. For example between the 17 year old age group about 3.13 get into accidents within the 18 year olds it is 3.43 and the 19 year olds have 3.96 getting into accidents. &nbsp;</p>,2851,5527,1454,,,0,1,1,,,,,,,
TRAINING,B,N,N,M,1670034,11,10227687,"<p>Although there are fewer numbers the percentage of accidents with 16 year old drivers at 36 percent as the other drivers have a fewer percentage. The 17 year old driver is at 31 percent, the 18 year old driver is at 29 percent, and the 19 year old driver is at 25 percent. So i disagree with Frank.</p>",5455,4428,,,,2,2,,,,,,,,
TRAINING,H,N,N,M,1413877,11,10226968,<p>I agree with Frank because the evidence I used was subtracting the number of licenses drives to the number of acciedents and then the answer was the amont of people that have the fewest accidents.</p>,5456,2851,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1413711,11,10226971,<p>I agree with Frank since on table 1. shows the number of licensed drivers and the number of accidents and based on that information the 16 years old do in fact have the least amount accidents from the rest from 17 years old to 19 years old.</p>,5454,5455,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1414156,11,10226977,"<p>I disagree with Frank because, 16 year olds have the ;east number of licensed drivers. If the 16 year olds had more drivers they would have more accidents. The evidence that i used to reach my conclusion was that i divided the &quot;Number of Licensed Drivers&quot; by &quot;Number of Accidents&quot;, and the reason i found was there are less 16 year olds that have a drivers lisense.</p>",4428,2851,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,1414668,11,10226974,<p>i disagree with Frank. 16-year-olds have least amount of licensed drivers. 19-year-olds have the least number of accidents. There are more 19-year-old licensed drivers and they have second least number of accidents.</p>,2851,5456,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,1416247,11,10226965,"<p>Yes i agree because most teengers are texting, districted,or not paying attention to the road while driving a motor vechicle. they dont care what happens in their car all they care is being cool without taking their driving serious.</p>",2851,5455,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1962820,11,10227586,<p>I agree with Frank because there are way more drivers and less accidents than people from the ages of 17-19.</p>,5527,4428,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1417257,11,10227063,"<p>I disagree with Frank, because 16 year olds don't hace much time spent driving. While poeple who have jobs and drive everyday are safer drivers. Also 16 year olds try to impress people or act funny while driving so they end up disobeying the rules. This could mean they can get in an accident and possibly kill poeple.&nbsp;</p>",5456,5504,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1417376,11,10227066,"<p>i agree with frank,because the 16 year olds have the lowest number of accidents</p>",2851,5527,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,1418831,11,10227060,"<p>No, because comparing the results of 16 years old to 19 years old, the 19 year old seems to be the safest drivers.</p>",4428,5454,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,1419351,11,10227073,<p>i do agree with frank that 16-year-olds are the safest drivers because it is a few of thoes who are licensed drivers their for their is a few number of accidents.</p>,2851,4428,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1420114,11,10227079,"<p>I agree with Frank on that 16-year-old drivers are the safest drivers that have the fewest accidents because there are less licensed drivers and number of accidents. Also, the average percent of the accidents is&nbsp; 2.72%; the other drives have &lt;3.00%.</p> <p>&nbsp;</p>",5527,2851,1454,,,1,2,1,,,,,,,
TRAINING,H,N,N,M,1420128,11,10227071,"<p>I disagree with frank becasue it is true that there is fewer accidens number wise but there is also less licensed drivers on the road. Eighteen year old drivers have almost double the amount of licensed drivers than sixteen year olds do. The number of accidents would be less then the number of sixteen year old because its only 130,000 more accidents.</p>",2851,2890,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,1420159,11,10227076,<p>16 year olds have a rate of 36.75%</p> <p>17 year olds have a rate of 31.98%</p> <p>18 year olds have a rate of 29.19%</p> <p>19 year olds have a rate of 25.25%</p> <p>&nbsp;</p> <p>Disagree with Frank because 16 year olds have the highest rate of accidents per driver</p>,5456,5454,,,,2,2,,,,,,,,
TRAINING,H,N,N,M,1420034,11,10227082,"<p>I disagree with Frank because the reason there is less car accidents for 16 year olds is because there are less licensed drivers of age 16 than there is of ages 17, 18, and 19. If there were more 16 year old licensed drivers, the rate and number of accidents would be exponentially higher than any other age group. I used the table chart above as evidence. If you look at the gaps between the numbers of licensed drivers in ages 17, 18, and 19, there isn't much of a large gap as there is between age 16 and 17 licensed drivers.</p>",5454,4428,,,,1,1,,,,,,,,
TRAINING,H,N,Y,M,1420880,11,10226875,<p>i agree.</p>,5527,2851,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1420459,11,10226878,"<p>I agree with Frank since Table 1 demonstrates that there were 580,000 accidents with 16 year olds when with 18 year olds there were 710,00 accidents. Also, 16 year olds are the safest since it isn harder for them to obtain their license they value it more compared to an adult.</p>",5456,5455,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,1421478,11,10226883,"<p>I disagree with frank because this graph is proving to me that there is less count of drivers that are 16 then the ones that have 17 -19 . It looks like it will be worst if the 16 year old drivers will double. The only difference roughly 100,000 thousand&nbsp; and its not mouch of a difference.</p>",5456,4428,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,1421379,11,10226886,"<p>I disagree with Frank because 16-year-olds are not actually the safest drivers. The percentage of drivers who are 17-years-old that have been in a car accident is about 31.98%, 18-year-olds 29.19%, and 19-year-olds: 25.25%. 16-year-old drivers stand at 36.75%, almost 5 percent higher than 17-year-olds. The safest drivers are actually 19-year-olds, who are about 11% less likely to be in a car accident.</p> <p>&nbsp;</p>",2851,4428,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,1421210,11,10226882,"<p>Yes, because in the TEEN DRIVING RESTRICTIONS it says that there has been a lot of restriction to younger drivers. So I imagen that 16 year olds are being more restricted then the older drivers. Usually teen drivers like 16 year olds tend to try to drive more carefully since they are barely knowing and starting to drive.&nbsp;</p>",5456,4428,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1421503,11,10226887,"<p>I agree with Frank that 16-year-olds are the safest teenage drivers. It is shown statistically, in table 1, that they have the fewest number of accidents compared to the 17, 18, and 19-year-olds.</p>",5456,5527,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1421170,11,10226890,"<p>I disagree with Frank because the 16-year olds do have the less number of accidents than the other ages but this doesn't mean they are the safest teenagers. Since the number of licensed divers of the 16 years old is the lowest of the table you can no have a higher number of accidents than the 17, 18, and 19 year olds which means that the safest teenage drivers can be either the 17, 18, or 19 year olds even though they have a higher number of accidents because of the number of licensed drivers.</p>",5456,2851,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,1421614,11,10226892,<p>you are more likely to get in an accident between the age of 17 and 18 beacuse at that age you stop being carful till you start to see that you should be more carefull while you mature</p>,5454,5456,,,,0,0,,,,,,,,
TRAINING,H,Y,N,M,1963027,11,10227588,<p><b><u>16 YEARS OLD WAS INCRES IN 2010 BY 1.578.000</u></b></p> <p>&nbsp;</p> <p><b><u>AND BY AGE OF 17LNCRES 2.195.000 HO YAH I AIIMOST FORGOT ABOUT THE AGE 18 AND 19&nbsp; </u></b></p>,5456,2851,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1962972,11,10227590,<p>&nbsp;I agree with Frank's claim because teens that are under the age of 18 are required to drive with a licensed passenger who is over the age of 21. Knowing this the teens that dont need a licensed passenger with them they are moe likely to not drive safe and have a more chance to be driving under the influenced. This shows that older teens are more carefree of how they drive poss to teens who are younger who are more careful and drive safer. The evidence I used is from experienced and observing they way differnent aged licensed teens drive.</p>,5456,5454,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,1670762,11,10227690,<p>I agree with Frank because some teens are paying more attention to theit driving.</p>,5456,5454,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1671062,11,10227693,<p>dont drive with your eyes closed</p>,2851,2890,1454,,,0,,,,,,I,I,,
TRAINING,B,N,N,M,1671931,11,10227711,<p>I disagree because drivers at age 16 have a way higher percentage than other drivers.</p> <p>&nbsp;</p> <p>16 year olds have a 36% crash rate.</p> <p>17 year olds have a 31% crash rate.</p> <p>18 year olds have a 29% crash rate.</p> <p>19 year olds have a 25% crash rate. &nbsp;&nbsp;</p> <p>&nbsp;</p>,5456,2851,,,,2,2,,,,,,,,
TRAINING,A,N,N,M,1672301,11,10227708,"<p>I agree with Frank's claim. The proportion of licensed drivers to accidents for teenagers that are 16 years old is roughly 2.721 to 1, which is lower that that of any other age groups in the data table.</p> <p><b>Proportions of licensed drivers to accidents:</b></p>  <br>Age 16- 2.7206896552:1 <br>Age 17- 3.1267806268:1 <br>Age 18- 3.4253521127:1 <br>Age 19- 3.9597014925:1",5454,5456,,,,1,1,,,,,,,,
TRAINING,A,N,N,F,1672125,11,10227705,"<p>I disagree with Frank because he didn't take account to the total number of liscensed drivers. If you take the number or accidents over the number of liscensed drivers then the percentages would be different. For example, the percentage of accidents for 16 year olds is 36%. For 17 year olds it would be 31%, for the 18 year olds is 29%, and for 19 year olds it would be 25%. My fellow classmate Frank, doesn't have his information properly organized because with these percentages, it is quite clear that the 19 year olds are the safest drivers and the 16 year olds are the most unsafe drivers.&nbsp;</p>",5454,5456,,,,2,2,,,,,,,,
TRAINING,A,N,Y,M,1673275,11,10227700,<p>16-year-olds have the least amount of accidents because they have the least amount of licensed drivers.</p>,5456,2890,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1673310,11,10227703,<p>&nbsp;I agree with Frank to a certain extent. Alot of 16-year-olds are very cautious when they drive because they know that they dont have alot of experience so they want to drive as well as possible and not get into any accidents. I know when I first started out driving I was nervous so I always made sure I was paying attention and always double checking myself. Some 16-year-old boys can be a little reckless because their excited that they can noe drive and do more things.</p>,5456,2851,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,1673432,11,10227696,<p>Yes I do agree because 16 year olds are new to driving experience and would not want their license to get taken away if they do something reckless on the road.</p>,5456,5504,,,,0,0,,,,,,,,
TRAINING,P,N,Y,M,1673228,11,10227335,<p>I would have to disagree with Frank because the only reason why 16 year old drivers would be the safest drivers is because they have the least&nbsp; numbers of drivers with licence.</p>,2851,5455,1454,,,1,0,0,,,,,,,
TRAINING,W,N,N,M,1673690,11,10227342,<p>Yes. because when you are sixteen you are more cautious driving because all the rules are fresh in you head and you are constantly onthe look out because youre not usedto the roads.</p>,5456,4428,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1673665,11,10227339,"<p>&nbsp;&nbsp;&nbsp;&nbsp; Yes, I agree with Frank that 16-year-olds are actually the safest teenage drivers because there is less number of licensed 16-year-olds. Since, there are less licensed 16-year-olds than any other age range I think this is why they have less accidents. According to the graph, the number of accidents that are caused by 16-year-olds is 580,000 which is good considering that there are more number of licensed drivers between the ages of 17 and 19.</p>",4428,5527,,,,0,0,,,,,,,,
TRAINING,NR,N,N,M,1673643,11,10227350,<p>I disagree with Frank because 16 year old drivers have a higher % of accidents per drivers than people of any other age.&nbsp;</p>,5456,2890,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,1674087,11,10227347,<p>I agree with frank becasue 16 years are more catious &nbsp;because they are scared of getting a ticket or into an accident.</p>,5504,2851,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,1676862,11,10227356,"<p>I one gets into accidents often period , then they are not a good driver. Acar accident should be a rare ocasion for a person. the only reason there are so many today is because of the vast number of people driving around. With that being said , if frank got in to more than two accidents in his short time driving then he is not a bad driver</p>",5455,5454,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1677878,11,10227353,<p>16--.3676</p> <p>17--.3198</p> <p>18--.2919</p> <p>19--.2525</p> <p>&nbsp;</p> <p>I disagree because the 19 year olds have the smallest percentage of accidents.</p>,5456,5454,,,,2,2,,,,,,,,
TRAINING,W,N,N,F,1678082,11,10227108,"<p>I disagree because although 16-yr-olds have the lowest number of accidents, they also have the lowest number of drivers as a whole, and they have a higher accident rate than the other ages.</p>",5456,2851,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,1678461,11,10227106,<p>I disagree because of all the accidents.</p>,5454,5456,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1678402,11,10227110,<p>I agree with Frank because i do see the increase in accidents as older teenagers get their licenses. The ration of number of licensed drivers to number of accidents increases about 40% to each age of a driver.</p>,2851,2890,1454,,,0,1,0,,,,,,,
TRAINING,H,Y,N,M,1681226,11,10227104,<p>3</p>,2890,1443,,,,,,,,,I,I,,,
TRAINING,H,N,N,F,1682201,11,10227127,<p>i do agree with frank because if the chart shows that there has been fewer accidents with 16 year old drivers. as the evidence shows.</p>,5456,2851,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,1682761,11,10227129,"<p>i disagree because there are less 16 year old drivers also, so obviously there is gonna be less amount of accidents but if there was the same amount of drivers as like the 17 year olds or 18 year olds there wold be more accidents. I think that the 19 year olds have the fewest number of accidents.</p>",5527,5456,1454,,,0,1,1,,,,,,,
TRAINING,W,N,N,M,1682347,11,10227132,<p>I don't agree with Frank because teen drivers that are 16 are more likely to get into an accident because the number of teen drivers that are 16 are significantly lower that those of the age of 17-19.</p>,5456,2851,,,,1,1,,,,,,,,
TRAINING,A,N,N,M,1682677,11,10227113,"<p>I disagree with Frank. When comparing accidents per licensed driver by dividing accidents by number of licensed driver, 16 year old drivers have a higher accident rate compared to 19 year old drivers. Theoretically, a 16 year old driver has a .36 chance of accident per drvier and the 19 year old has a .25 chance.</p>",5455,4428,,,,2,2,,,,,,,,
TRAINING,W,N,N,F,1682681,11,10227125,"<p>I do not agree with Frank, I believe that the all 4 ages are about the same safety-wise. The ratios of licensed drivers to number of accidents are all about the same, and so no one age is the safest.</p>",5455,2851,1443,,,1,0,1,,,,,,,
TRAINING,B,N,N,F,1682685,11,10227117,<p>I agree and disagree at the sam time... Yes because they just got their license and they are cautious while driving. I disagree bacuse at the same time they are happy abut getting their license and are very egar to drive.</p>,5456,5454,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1682402,11,10227554,<p>there is a 37 percent rate of 16</p> <p>31 for 17</p> <p>29 for 18</p> <p>and 25 for 19</p> <p>&nbsp;</p> <p>therefore he is wrong</p>,5527,2851,,,,2,2,,,,,,,,
TRAINING,W,N,N,F,1682659,11,10227559,"<p>No I do not agree. The statistical data is too unequal to make such a vast conclusion. There are less 16 year old drivers compared to 17, 18, and 19 year old drivers. If the number of drivers in all four categories were close to equal then the number of accidents for the 16 year old drivers would increase. If the statistical data was the same then the safest drivers would be the 19 year old because they have had more practice and have learned from experience therefore they are safer on the road.</p>",5527,5456,1454,,,1,0,1,,,,,,,
TRAINING,H,N,N,M,1682521,11,10227551,"<p>I agree with frank but at the same time the number of licensed drivers is lower for the 16 year olds than the 17, 18 and 19 year olds. I reached this conclusion by comparing each age group against eachother.</p>",2851,5527,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1688604,11,10227562,"<p>I disagree because althought the number of accidents is lowest the number of licensed drivers is also lowest. Also, one cannot completly make a blanket statement such as this one because one does not know all of the factors that were used in calculating this and one doesn't know if these were accidents that were not their fault for the older drivers.</p>",5456,5504,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1688538,11,10227547,"<p>I disagree because ages 16 might have the lowest number of accidents, but they only have around 1.5 million liscensed drivers; the 19 year olds who have 2.6 million licensed drivers might have more accident, but only because they have more drivers.</p>",5527,5456,,,,1,1,,,,,,,,
TRAINING,A,N,N,M,1688578,11,10227556,<p>I disgree with Frank. Frank is not considering the amount of licensed drivers at the age of 16 compared to the other ages.</p>,5504,5455,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1688615,11,10227511,"<p>I disagree with Frank as he did not take into account that the number of licensed drivers at age 16 are less than higher ages. According to the chart there, the number of accidents per driver is fairly similar for all ages.</p>",5455,5454,1454,,,0,1,0,,,,,,,
TRAINING,W,N,N,M,1688149,11,10227514,"<p>I disagree with Frank. The rate of accidents with 16 year olds is the greatest because there are much less drivers. When the number of accidents per person is calculated, 16 year olds are the most dangerous drivers.&nbsp;</p>",2890,5454,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,1688084,11,10227508,"<p>I disagree with Frank because although 16 year old teenagers have been in the least number of accidents, this is most likely becase there are far less licensed 16 year old teenage drivers. I used the evidence that the number of licensed 16yr old drivers are 1,578,000 and they get into 580,000 accidents a year. While the number of 17 year old drivers is 2,195,00 and they get into 702,000 accidents per year. Frank's argument is scewed because there are less 16 year old drivers so it is difficult to say they are the safest drivers.</p>",5456,5454,1454,,,1,0,1,,,,,,,
TRAINING,A,N,Y,F,1687941,11,10227523,"<p>I disagree with Frank because even if 16 year olds do have the fewest accident that does not mean their the safest driver. Many 16 year old might just drive to school in the morning and drive back home in the afternoon when school gets out. That does not proof that their driving is safest because they are not usually in the driver seat half the time. The older you are the more privilege you get by being behind the wheel, some people just take that advantage and just drive without caring about driving accidents. Not many people can be such great drivers at a very young age there can be accidents that can even be deathly or harmful.</p>",2851,5455,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,1687803,11,10227520,<p>Yes because 16 year olds have the least number accidents. Also their are less people that drive at the age of 16.</p>,5504,5527,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1687927,11,10227527,<p>i disagree because even though there is a fewer number of crashes there it also a fewer nember of drivers so i belive that the 19 year olds are actually the safest</p>,5454,4428,,,,1,1,,,,,,,,
TRAINING,A,N,N,F,1687663,11,10227534,"<p>Frank is incorrect. Despite the fact that the graph shows that the the number of accidents 16 year olds get into is the smallest value, the proportion of accidents per driver is a lot more than others. There are the fewest number of 16 year old drivers, therefore there will be less accidents. Using the stats given, 36.76% of 16 year old drivers can get into an accident. For 17 year olds, 18 year olds and 19 year olds, the numbers are 31.98%, 29.19%, and 25.25%, respectively. This means that Franklin's thought is actually the complete opposite of what he originally thought. Teen drivers at the age of sixteen are the least safest teenage drivers on the road because they lack the experience. This causation is the result of the highest percent of accidents to drivers in the 16 year old category.</p>",5527,5455,,,,2,2,,,,,,,,
TRAINING,W,N,N,M,1683376,11,10227530,<p>Thats not true because there are much <b>less people</b> who are driving than an 19 year old.</p> <p>You also have to think about the licend drivers and not only the number of accidents.</p>,5455,2851,1454,,,0,1,0,,,,,,,
TRAINING,A,N,N,F,1682871,11,10227531,"<p>&nbsp;I agree with Frank because on the table it says that only 580,000 accidents for 16 year olds. Each year there will be more task to be able to get your driver's license so in the future, the number of accidents will decrease.</p>",5456,5504,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1683179,11,10227533,<p>I disagree with Frank because yes their might be less accidents with teenagers at age 16 but there is also less teenagers at age 16 with a license.</p>,5454,5456,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,3079905,11,10227997,<p>No. A few thousand less accidents does not make them safer.</p>,5454,2851,,,,0,0,,,,,,,,
TRAINING,B,Y,N,M,1683801,11,10227536,<p>agree&nbsp;</p>,5455,5527,,,,0,0,,,,,,,,
TRAINING,A,N,Y,F,1687013,11,10227538,"<p>I am disagree with frank. After i cauculated the data in table 1. I got the rate of 16 years old drivers is 36.8%, 17 years old is 32%, 18 years old is 29% and the 19 years old is 25%. So 16 years old are actually the dangerouest teenage drivers&nbsp; because they have the highest&nbsp; percent of accidents.</p>",5456,5455,,,,2,2,,,,,,,,
TRAINING,A,N,Y,M,1963636,11,10227601,<p>Yes I agree because they also have the least number of accidents.</p>,5456,2851,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,1686550,11,10227505,"<p>Yes. I agree with Frank. s you can see the 16 years olds r very careful. Unlike the 17 , 18,19,20 year olds .They are also careful, but once you get to that older stage in life, you think things r gonna really easy. Like drinking, and smoking. Their are some kids at the age of 16 that dont think about tat yet. All they want to do is be responsible.</p>",5456,4428,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1686586,11,10227499,"<p>I disagree with Frank, although the number of accidents of 16 year old drivers is lower than that of the 17, 18 and 19 the amount of 16 year old drivers is much lower as well.</p>",5456,4428,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,1686617,11,10227502,<p>I agree with Frank because since they are begginers they want to be safe and also they are on a permit so they dont want to risk losing there permit by getting in an accident.</p>,2851,5456,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1684835,11,10227517,<p>no becous as the age increases the number of licenced drivers doubles and the crash rate stays about the same</p>,5456,5454,1454,,,0,1,1,,,,,,,
TRAINING,H,N,N,F,1963868,11,10227596,<p>I disagree with this claim because ther are a fewer 16-year-old drivers that are licensed. So of course ther are going to be fewer accidents as well.&nbsp;</p>,5455,2851,1454,,,0,1,0,,,,,,,
TRAINING,W,N,N,M,1963788,11,10227608,<p>i agree because statistically they have thre fewest amount of accedents.</p>,5527,5456,,,,0,0,,,,,,,,
TRAINING,W,Y,N,F,1685311,11,10227297,"<p>I both agree and disagree with Frank Claims. I agree because when you are 16 years old, you are very causious on what it on the road and how fast you are going and little things like that. When you first get your license, it is scary driving by yourself for a while, so you want to make sure you do nothing wrong, or bad. But i do also have to say that i disagree with Frank because 17, 18 and 19 year olds have been driving way longer than 16 year olds, and thats a higher possiblilty that you will get in a car accident. As you grow older, you don't care as much about thr law anymore. People will do 30 in a 25 because they think it doesn't matter when it really does.&nbsp;</p>",5527,2851,,,,0,0,,,,,,,,
