label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,H,N,N,M,1860531,4,10189419,Banneker was very curois he helped farmers that were notable to grow any crops. He also had a friend that gave him a pocket watch that he took apart and he drew the parts of to try and put it back to gether again,865,566,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1860474,4,10189421,"He was always curious to do (or try) new things. He got books about math and science and took them home and studied them. His friend gave him a pocket watch, then took it apart and drew all the peices, then put them back together. After that he made a clock of his own made out of would.",566,638,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,1860907,4,10189420,The main idea of the Young Scientist section is about how he became a scientist.His friend who let him borrow his pocket watch.He took the watch apart and drew pictures of the inside.Banneker made a clock out of wood.Then it became famous in the new world.,126,628,712,,,1,0,1,,,,,,,
TRAINING,H,N,Y,F,1861050,4,10189422,It when he made tne in vanchs.,344,628,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1860821,4,10189423,and african american that was beast at math,648,566,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,1861784,4,10189424,Banneker helped farmers and liked to read books alot.,126,628,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1862802,4,10189427,The main idea of the passage is how Banneker helped farmers and made a clock.,344,865,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,1863011,4,10189426,THE HISTORY,82,126,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,1863150,4,10189428,The main idea is all about Benjamin Banneker doing different things.,638,126,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,1863341,4,10189425,Benjamin was the first African American to publish an almanac.,61,865,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,4330525,4,10189705,on this day in history;a man was born who helped shape the United States .,126,644,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3427298,4,10189538,The main idea for the section &quot; Young Scientist &quot; was that he took books and a friend let him use a pocket watch and Banneker took it apart and drew a picture of each part because he had never seen one before.,638,566,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,6141162,4,10189939,He made his own clock. He found out if you move crops each year it grows better.He borrowed books to learn more about math. Banneker also borrowed a pocket watch and took it apart and then put it back together and it worked.,248,592,,,,0,0,,,,,,,,
TRAINING,H,Y,N,M,5538734,4,10189826,One day the man in charge quit and took the city plans whth him.,566,648,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,3427378,4,10189539,the main idea of the story is that benjamin banneker was the first african american scinentest.,61,126,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2155586,4,10189495,"The main idea of the young scientist is that he was a math,writing genis.",628,638,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2155748,4,10189496,Banneker was a very curious man and wanted to learn.And was a math expert also very good at science. He even made the first clock.,126,865,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,2156974,4,10189488,"Main idea: Even though Banneker was busy farming, he was always curious. Detail 1: Using what he had learned, Banneker made a clock entirely out of wood. Detail 2: The clock worked perfectly for many years.",344,865,,,,1,1,,,,,,,,
TRAINING,B,N,N,F,2157481,4,10189490,Banneker was always learning more about scince. Banneker knew how to take apart and put it back togther and it still worked.,566,126,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,2157699,4,10189489,In 1739,566,344,,,37,,,,,,I,I,,,I
TRAINING,W,N,N,M,2158593,4,10189491,even though Banneker was busy farming he was curious,628,566,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,2847103,4,10189519,ITS ABOUT THAT ONE DAY A FRIEND LET HIM BARROW A POCKET WATCH. BANNEKER HAD NEVER SEEN A CLOCK BEFORE. HE CAREFULLY TOOK THE WATCH APART. THEN HE DREW PICTRUES OF EVERY PART. FINALLY HE PUT THE WATCH BACK TOGETHER SO THAT IT WORKED AGAIN. USING WHAT HE HAD LEARNED BANNEKER MADE A CLOCK ENTIRELY OUT OF WOOD. IT BECAME FAMOUS FOR BEING THE FIRST CLOCK MADE IN THE NEW WORLD. THE CLOCK WORKED PERFECTLY FOR MANY YEARS.,662,620,,,,0,0,,,,,,,,
TRAINING,NR,N,N,M,2245326,4,10189499,the clock,519,662,,,711,,0,,,,I,,,,I
TRAINING,W,N,N,F,5539480,4,10189827,That even though he was busy he was still very curios.,61,628,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,6145431,4,10189972,The African Americans were not given no more opportunities,662,519,,,,0,0,,,,,,,,
TRAINING,H,Y,Y,F,2246431,4,10189500,He borrowed books to learn more about math and science.,519,620,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,6148920,4,10189931,He took apart a pocket watch and put it together.,519,620,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,6148854,4,10189933,he stoted siyins a lote,344,566,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,6148762,4,10189932,young scientist he is,644,344,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,5539717,4,10189822,The main idea of Young Scientist is that he was a good scientist,248,620,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,6148657,4,10189934,the main idea is the clock he took apart and built back again.,126,566,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,5541791,4,10189823,Benjamin Banneker was smart he learned on his own after he stop going to school.,644,566,,,,0,0,,,,,,,,
TRAINING,NR,N,N,M,5541902,4,10189825,He was always curious. He made a clock. He helped farmers. He took apart and fixed a watch. He found that locusts come evrey 17 years.,126,865,712,,,2,1,1,,,,,,,
TRAINING,H,N,N,M,6152279,4,10189955,"Even though Banneker was busy farming, he was always curiuos.",662,620,,,,0,0,,,,,,,,
TRAINING,W,Y,N,F,6152355,4,10189954,One day his frinend let him borow his whatch.Then he took apart the whatch and drew a picsher of it . Then he maed a clook out of wood.,566,644,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2249351,4,10189501,the main idea is all about benjamin bannekers,620,662,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,6156322,4,10189940,Banneker was very smart even when he was young.Even though he knew a lot he was always ready to learn more. He was so smart he made a clock out of wood and he helped farmers with their plants.,865,126,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,5541773,4,10189824,It's about a man named Benjamin Banneker.,865,126,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,2333170,4,10189504,He was smart and made a diffreins.,519,620,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,6156953,4,10189963,"The main idea of the &quot;Young Scientist&quot; is Benneker being a scientist, For instants, he made the first clock in &quot;the new world&quot;.",865,566,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2617823,4,10189514,Banneker did work on a farm but he was very cirious. he liked to invent things. He invented the clock!,126,628,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,5541579,4,10189821,"The main idea is that Banneker was a young scientist when he invented things.First,he invented a clock made out of wood.Second,he discovered that the locust would not eat the crops.Lastly,when it did not rain that much he discovered a way to get water from the fields.",644,628,,,,2,2,,,,,,,,
TRAINING,H,N,N,M,6156747,4,10189962,a,566,82,,,37,,,,,,I,I,,,I
TRAINING,A,N,N,M,6160069,4,10189961,The main idea of Young Scientist is that Benjamin Banneker was a farmer but he borrowed books to learn more about math and science.,566,865,,,,0,0,,,,,,,,
TRAINING,A,Y,Y,M,2334855,4,10189505,today the White House,662,592,,,711,0,,,,,,I,,,I
TRAINING,W,N,N,F,2335947,4,10189502,Bannerker used to borrow books to learn more about math.is freind lent him a watch.He studied it.he then made the first clock.,592,662,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2337306,4,10189503,Banneker was busy farming he borrowed books to learn about math and science and his friend let him borrow a pocket watch.,519,662,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,6167648,4,10189937,gsfugreiujr,248,662,,,711,,,,,,I,I,,,I
TRAINING,W,N,N,F,6167842,4,10189938,"The &quot;Young Scientist&quot; is mainly about him as a farmer, still being curious. Benjamin borrowed math and science books to learn even more. With that information, he took apart a clock and drew the peices, he then put the clock back together so it would work. He then made the first clock ever built in New World. Even as a farmer he always was stratigising.",248,662,,,,1,0,,,,,,,,
TRAINING,H,N,N,F,2340166,4,10189487,The main idea of this passage was he borrowed books to learn more about math and sience one day a friend let him borrow a pocket watch Banneker had never seen a clock before he carefully took the watch apart.,519,620,,,,1,0,,,,,,,,
TRAINING,W,N,N,F,3427124,4,10189537,it was about a child who wanted to be a scientist.,648,566,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3023746,4,10189518,!@#$%^&amp;*()!@#$%^&amp;*()!@#$%^&amp;*()!@#$%^^&amp;*(),126,566,,,37,,,,,,I,I,,,I
TRAINING,W,N,N,F,6175007,4,10189971,He built a clock and helped farmers.,566,865,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,2844350,4,10189520,the scientist is working has a animal hunter,771,620,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,8935336,4,10190477,The main idea was to tell that Benjamin was a very smart person and i know this because one he took apart a watch and put it back together and two he made the first clock in the new world.,126,82,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,10822000,4,10191175,he helped our country and destroying slavery his smartness made the capital home to the government,865,82,,,,0,0,,,,,,,,
TRAINING,A,N,Y,M,5544762,4,10189820,A young people is scientist.,620,519,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,2620383,4,10189515,the book helped a lot of people,628,865,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,2621121,4,10189516,Bannker used his mind to help farmers. he discivery help farmers plan so that there crops would not be eaten.He found that locusts came in large numbers every 17 years,771,248,,,,0,1,,,,,,,,
TRAINING,H,Y,N,M,2621122,4,10189517,The main idea was that you can do anything if you just try and never give up .,648,126,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,6128230,4,10189947,"It was about how Benjamin Banneker ,an African American, accompllished manythings in his life.''Banneker made a clock out of wood.''And ''He sent a copy of his almanac to Thomas Jefferson.''These are just some examples.",82,644,,,,1,1,,,,,,,,
TRAINING,A,N,Y,M,6128666,4,10189928,You can learn a lot of things from studing and looking at new things.,662,771,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,6128738,4,10189929,The main idea of Young Scientist is him learning.,638,126,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3427778,4,10189540,it's about Banneker making the first new world clock.,644,126,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2624792,4,10189507,The scientist main idea is about Benjamin Banneker and his life. Proof: The title,566,344,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,6132617,4,10189927,Young scientist make more than other scientist baecause they have a smarter mine.Like if you just came out of college they learned more.,648,865,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2625328,4,10189508,The main idea for &quot;Young Scientist&quot; is that he made the first wooden clock that was very famous and that he helped and worked to grow crops and take care of his family.,248,662,,,,1,0,,,,,,,,
TRAINING,W,N,N,M,2626150,4,10189510,"the main idea of the passage is that the young scientist,Banneker is wanting to be a scientist.",662,592,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,5546804,4,10190119,He never saw a watch he drew pictures of all the parts of the watch and he made one out of wood.,662,592,,,,0,0,,,,,,,,
TRAINING,NR,N,N,F,3427978,4,10189541,banneker has a scientist for meny yers,566,344,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,2625823,4,10189509,The main idea of the young scientist section is about benjamin.,592,771,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,6133658,4,10189930,It is about him being curious about science.,638,126,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,5547252,4,10190118,he was a hard working man courius and wanted to help people.,662,771,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,7758212,4,10190200,The main idea of the passage Young Scientist is even if Banneker was busy farming he was still curious about learning.,566,344,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,6133922,4,10189949,The main idea is Banjamin Banneker made a wooden.,126,644,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,6133943,4,10189948,"he was born on november 9, 1731.",82,566,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,6134012,4,10189950,benjamin was a presitant in 1791.,344,628,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,6134105,4,10189952,When children have a tv in there room they might not go to sleep. They will stay up to watch a show on tv that they like or they might not do homework because the show that they like is on and they want to watch it.If student have TV in there room they might not always do there homework.,865,638,712,,37,,0,1,,,I,,,,I
TRAINING,W,N,N,F,6134111,4,10189951,"Banneker is working on a farm,but he wants to study more.One time his friend let him have a pocket watch.So Banneker took his pocket watch apart then he drew all of the parts and put the watch back together.After a couple days he built a clock entirely out of wood.",126,566,712,,,0,1,0,,,,,,,
TRAINING,H,Y,Y,M,6134140,4,10189953,A man was born who helped shape the United Sates.,648,126,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,6135797,4,10190007,The young scientist borrowed book's.He was bisy farming and was always curius.,248,620,,,,0,0,,,,,,,,
TRAINING,H,Y,N,F,6136782,4,10190006,the young girl was was nice.,648,865,712,,37,0,,0,,,,I,,,I
TRAINING,W,N,N,F,2848631,4,10189521,"Even though Banneker was busy farming,he was always curious.",628,566,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,5549246,4,10190117,He helped farmars grow crops and if he never lived the us would be totaly diffrent.,82,865,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,5549045,4,10189836,it was bisy faming,662,592,,,,0,0,,,,,,,,
