label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,W,N,N,M,1690750,11,10213812,"<p>She calulated the units in yards, yet she listed them as feet. The correct answer should be 300 feet by 420 feet.</p>",1683,1486,1605,,,0,1,0,,,,,,,
TRAINING,W,N,N,M,1973414,11,10213842,<p>She added the 10 extra feet were players stand with the to the yards that the feald is.&nbsp;</p>,5058,1362,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1973276,11,10213844,<p>If the width of the soccer feild is 100 feet then the length wouldbe around 160 feet due to the width is more than half but under 3/4 of the length</p>,5058,1362,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1976412,11,10213846,<p>the student should have made every measurement into the same unit.&nbsp;</p>,1683,4928,1605,,,1,0,1,,,,,,,
TRAINING,W,N,N,F,1982566,11,10213838,<p>She didn't make the yards into feet. The correct dimensions should be 260 feet by 380 feet.</p>,1647,1683,1605,,,1,2,2,,,,,,,
TRAINING,W,N,N,M,1982432,11,10213840,"<p>&nbsp; &nbsp; &nbsp;Apparently, this ignorant girl does not understand the fundamental concepts of the metric system. The mentally challenged human being refered to as the girl, decided to confuse feet with yards; a rookie mistake. The problem is that she did not convert yards to feet before adding the 10 foot perimeter around the dimensions of the field. the correct way to solve this problem is to learn from the mistakes of the girl, and convert yards to feet. Since there are 3 feet in one yard, the dimensions of the field would be 240 by 360 feet, not including the 10 foot band. with the band, the correct dimensions would then be 240+10+10=260, and 360+10+10=380. So in conclusion, the correct dimensions of the field would then be 260 feet by 380 feet. Done.</p>",5058,1362,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,1981291,11,10213836,<p>width: 80+80+120=280</p> <p>length:120+10+10+10=150</p> <p>&nbsp;</p> <p>her mistake was she needed to add another 80 yards for the width of the other side that she forgot. and and intead of the adding 20 you should add the 120 yards. &nbsp;For the length you need to add one more 10 to make it correct.</p>,1647,1486,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1981482,11,10213814,"<p>She used the wrong units of measurements. Soccer field: L = 1440, W = 960. 10 ft = 120. 1440 + 120 + 120 = L = 1680. 960 + 120 + 120 = W = 1200.</p> <p>&nbsp;</p> <p>L = 1680</p> <p>W = 1200</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>For Question 2:&nbsp;</p> <p>&nbsp;</p> <p>Original: L = 1440, W = 960, A = LW = (1440x960) = 1382400</p> <p>Enlarged: L = 1680, W = 1200, A = LW = (1680x1200) = 2016000</p>",1683,1647,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2465360,11,10213965,"<p>She's probably not very good at math, but neither am I</p>",1698,1605,,,,,,,,,I,I,,,
TRAINING,H,Y,N,M,2351382,11,10213984,<p>The problem that she had was that she just never plugded in the correct numbers. The corect thing that she could have done would be to add the correct numbers and redo do her math because she clearly added the wrong numbers which made her math go off.</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>,5058,1362,,,,0,0,,,,,,,,
TRAINING,H,Y,N,M,2352064,11,10213986,<p>80+10+10=100 yards across but 120 +10+10=140 you don't need it because it is already calulated with yards across</p>,1362,4928,,,,0,0,,,,,,,,
TRAINING,A,N,Y,M,2353277,11,10213989,"<p>there is an mistake on the length that the length is supposed to be 100 and 110.</p> <p>because the other side is 120,on the opposite,part of the length is 10,therefore,the rest of the length should be equal to the other side,120-100=20</p> <p>the correct dimensions are:width 80+100+100=280 120+100+110=340</p>",1647,4928,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,2354171,11,10213990,<p>She added them by feet not in yards</p>,5058,1647,,,,0,0,,,,,,,,
TRAINING,H,Y,N,M,2354699,11,10213992,"<p>There's no mistake in this case, everything seems to be fine, not perfet.</p>",1362,1648,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2354956,11,10213921,<p>The mistake you have made was you added 10 more to the length and it only needs 10 feet more for the wide band.</p>,1647,1683,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2354451,11,10213918,"<p>She mistook the 10-foot-wide band as part of the playing field, even though it says for non-playing team members, coaches, equipment, spectators, etc.. It is not to be included in the dimensions for the playing field, which were stated to be 80 yards by 120 yards. Her exaggeration in dimension should be duly noted for her neglect in detail.</p>",1362,5058,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2355129,11,10213929,<p>Instead of adding she need to multiply 80x10 and 120x10.</p>,1486,1683,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,2355150,11,10213926,<p>She added 20 instead of adding 10 to each length and width. The correct answer would be 90 x 130.</p>,1683,1362,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2355431,11,10213932,"<p>She did not convert to yards, instead she did measurements in feet. Dimensions are 260ft by 380ft.</p>",1683,1648,,,,2,2,,,,,,,,
TRAINING,W,N,N,F,2355542,11,10213924,<p>She didn't convert yards to feet when she made her calculations</p> <p>width= 260 feet</p> <p>length= 380 feet</p>,5058,1362,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,2355156,11,10213936,<p>She did not calculate the width of the other side of the soccer field.</p> <p>120+120+80+80= 400</p> <p>she did not add the 120 and 80 together for the length</p>,1362,1486,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2355797,11,10213941,<p>She did not change the 80 yards and 120 yards to feet before adding the 20 feet.</p> <p>&nbsp;</p> <p>240+10+10=260</p> <p>360+10+10=380</p> <p>&nbsp;</p>,250,1486,,,,2,2,,,,,,,,
TRAINING,B,N,N,M,2355914,11,10213938,<p>She forgot to add the other two sides of the field.</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>width: 80 + 10 + 10 + 10 + 10 = 120</p> <p>&nbsp;</p> <p>Length: 120 + 10 + 10 + 10 + 10 = 160</p>,1683,5017,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,2356039,11,10213944,"<p>The classmate's calculations were wrong because the soccer field is measured in yards but the band around the rectangular field is actually measured in feet. When she made her calculations she added 10-FEET and added the dimension of the soccer field as YARDS. There are three feet to and yard, which made her calcutions wrong due to her incorrect use of units.</p> <p>The correct calculations are 260 feet by 380 feet.</p>",5058,1362,,,,2,2,,,,,,,,
TRAINING,W,N,N,F,2355911,11,10213946,"<p>she measured her calculations in feet, when they should be in yards. the space they calculated was way too small because the conversion of the width, 100ft is about 8.3yds and the conversion of the length, 11.5yds, is too small for a 80yd by 120yd field.</p>",1362,1647,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2478561,11,10213994,<p>she added an extra 10 to each answer.</p> <p>width=90&nbsp;&nbsp;&nbsp; length=130</p>,250,1683,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,2487926,11,10213966,<p>THE DIMSENSIONS SHOULD BE 100 FT BY 130 FT.</p>,1486,1362,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2489275,11,10213969,<p>The mistake that she made was adding the extra 10 foot on the length. The 10 foot were just sopposed to be added on the width.</p> <p>&nbsp;</p> <p>Correct&nbsp; calculations :</p> <p>Lengths: 120</p> <p>Width:&nbsp; 80+10= 100</p>,4928,1683,,,,0,0,,,,,,,,
TRAINING,NR,N,N,M,2489757,11,10213973,"<p>She added ten twice, when ten should only be added to the width of the field.</p>",1362,1713,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2490009,11,10213976,<p>The mistake the girl made is very understandable she added the 10 feet for the non playing team members. For the width she added 10 + 10 feet this might have been because she tought for each side you had to a 10 feet. Which is he reasone she added 20 feet to the with.</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; the correct dimensions are&nbsp;&nbsp; width-80</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Length - 120 + 10 =130</p>,1362,1486,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2491165,11,10213978,<p>she did not mulitply by 2.&nbsp;</p>,5058,1362,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2490799,11,10213980,"<p>She did not calculate the the feet, instead she just got the yards and did not convert them into feet.</p>",1486,1362,,,,1,1,,,,,,,,
TRAINING,H,N,Y,M,2491585,11,10213982,<p>por que ella sumo las 80 yards mas 10+10 y le dio = 100 feet<br> <br> tambien sumo 120+10+10 = 140 feet</p>,1683,1698,5261,,,0,,,,,,I,I,,
TRAINING,H,N,Y,F,4913742,11,10215097,<p>yes shes right</p>,1698,5058,1605,,,,0,,,,I,,I,,
TRAINING,W,N,N,M,2820020,11,10214258,"<p>By adding ten feet to the dimensions of eighty and one hundred and twenty yards, she has combined unlike terms that need to be converted before adding them together.</p> <p>&nbsp;</p> <p>80*3=240ft&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; 240+10+10=260</p> <p>120*3=360ft&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 360+10+10=380</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; &nbsp;&nbsp;</p>",1683,1647,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,2819990,11,10214259,<p>she didn't convert the twenty feet she added to the eighty yards</p>,5017,5058,,,,1,1,,,,,,,,
TRAINING,I,N,N,F,2823947,11,10214261,"<p>she just added two tens to the length and width but the band has to go <b>around</b>???, so you have to find the perimeter first and then find out how big the band has to be.&nbsp;</p> <p>180 feet by 260 feet</p>",1683,1486,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2826550,11,10214174,<p>the mistake she made wrong is that she wants the soccer field to be 80 yards by 120 yards. She is saying that the width of the field is 100 yards. When she wants the field to be 80 yards. She didnt do the adding up the total right.&nbsp;</p>,1362,1647,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2826925,11,10214177,<p><u><b><b>its becuase shes a women.</b></b></u></p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p><u><b><b>nah im just kidding lololololololololololololololololololol</b></b></u></p> <p>&nbsp;</p> <p>&nbsp;</p> <p><u><b><b>its becuase she added 10 feet even though she doesnt need it </b></b></u></p> <p>&nbsp;</p> <p><u><b><b>lolololololololololololololololol she fails at life lolololololololololololololololololololololololololololololololololololololololololo </b></b></u></p> <p><u><b><b>hahahahahahahahahahahahahahahahahaha</b></b></u></p> <p><u><b><b>jajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajaja</b></b></u></p> <p>&nbsp;</p> <p>&nbsp;</p> <p><u><b><b>shes stupid lololololololololololol hahahahahahahahhahahahha</b></b></u></p> <p><u><b><b>jajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajajaja</b></b></u></p>,1647,5058,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2826739,11,10214179,<p>The mistake she made is that she wasn't supposed to add the 10 feet to the width and length. The correct dimensions should be 80 width and 120 length.</p>,1683,5058,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2993616,11,10214201,<p>Your extra 10 feet around the field is in feet not yards so she should have converted either the 80 and 120 yards into feet or the fee</p>,1683,1486,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,2828885,11,10214191,<p>she added two ten's but she needed to only add one&nbsp;</p> <p>&nbsp;</p> <p>width:80+10=90</p> <p>length:120+10=130</p>,1486,1362,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2828968,11,10214181,<p>she took 120 and subtracted that by 80 and got 40. she then added the to the 80 ansd got 120 and then added the two 10's to get 140.</p>,1486,250,,,,0,0,,,,,,,,
TRAINING,H,Y,N,M,2829002,11,10214184,<p>i honestly dont know.</p>,5261,1698,,,,,,,,,I,I,,,
TRAINING,H,N,N,M,2829083,11,10214196,<p>The mistake that she made was she did not convert the 10 feet into yards before she added them into the total length. The correct answer would be about 86.6 by 126.6 yards.</p>,4928,1647,,,,2,2,,,,,,,,
TRAINING,H,N,Y,M,2828708,11,10214199,<p>she add wrong because one side of the soccer field is10 and the other side looks like 15-feet so the girl add both sides by 10-feet and also one plot of the land is 68</p>,1683,1647,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2830017,11,10214026,<p>she is atoumaticly wrong because she lacks a penis</p>,1698,5261,,,,,,,,,I,I,,,
TRAINING,H,N,N,M,2830619,11,10214030,<p>8000ft by 12000ft</p>,1647,5017,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2831013,11,10214031,<p>She added 10 twice when she realy only needed to add it once. She didn't need to add the 10 to 120 because the 10 feet isn't needed to measure the length.</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>Width:80 + 10=90</p> <p>Length: 120</p> <p>&nbsp;</p>,1647,250,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,2831082,11,10214028,"<p>80 yards + 120 yards = 200 yards</p> <p>&nbsp;she didnt add the right numbers, thats the reason she got it incorrect. 100 feet is the demntion of the plot of land.</p>",5017,1647,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2831822,11,10214018,"<p>The student has added extra number to the width, according to the diagram, the soccer field is 80 yards by 120, excluding the sides that include other students such as coaches. The actual numbers should be 80 yards by 120 yards because the soccer field ITSELF should be those exact numbers. No, if the board wanted teh side lengths also, then the math would be different, in this case, it would be converted all to yards and not feet. The required numbers will be 80 yards and 20 feet by 120 yards and 20 feet.</p>",1362,1683,1605,,,1,0,1,,,,,,,
TRAINING,H,N,N,F,2832859,11,10214020,"<p>her length does not expand, only the width does. length: =120, not =140</p>",1647,1362,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2832831,11,10214022,<p>She didnt add the perimeter which would be 400 yards and take the 10ft away</p>,1647,5058,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2832538,11,10214024,<p>There are two 80 yard sides and there are two 120 yard sides. She only added one 80 yard side and one 120 yard side. The dimensions required for each soccer field should actually be 180 feet by 260 feet.</p>,1362,1648,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,2993925,11,10214203,<p>The mistake thatshe made would be that she added both the feet and the yards together when she should have converted the yards to feet and then added thetwo together.</p>,1647,1683,,,,1,1,,,,,,,,
TRAINING,A,N,N,F,2994782,11,10214205,"<p>The mistake she made was adding the 20 feet needed for the non-playing team members etc to the 120 length. Also, instead of counting them in feet, she counted them in yards.</p> <p>&nbsp;</p> <p>The correct calculations would be 83 yards and 1 foot by 120 yards</p>",1362,250,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2994878,11,10214207,"<p>Instead of changing the yards to feet, she kept them in yards.</p> <p>The correct calculations should be 300 feet by 420 feet.</p>",1683,5017,,,,1,1,,,,,,,,
TRAINING,H,Y,Y,M,2995469,11,10214210,<p>she cant do math right. and i have no idea how to caculate the correct dimension.</p>,5058,1698,1605,,,0,,,,,,I,I,,
TRAINING,A,N,N,F,2982560,11,10214400,<p>The mistake she made is that she added extra 10-wide bands. She added four when there should only be 2 (one for each side of the field). It should be 80+10 by 120+10 which would end up being 90 feet by 130 feet.</p>,1362,5058,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,2995546,11,10214213,"<p>Instead, she added 10 yards to each side instead of 10 feet.</p> <p>&nbsp;</p> <p>The dimensions required for each soccer field is 80.5 yrds x 120.5yrds, or something close enough.</p> <p>&nbsp;</p> <p>I don't know how to convert yards -&gt; meters</p>",1683,1647,1605,,,1,0,0,,,,,,,
TRAINING,W,N,N,M,2995072,11,10214220,"<p>Her mistake is that the fields NEEDED to be 80 yards by 120 yards. Her calculations were measured in feet, plus her demensions were 100 feet by 140 feet.</p>",4928,1486,1605,,,1,0,0,,,,,,,
TRAINING,H,N,Y,M,2995724,11,10214223,<p>She says its need to be 80 yards by 120 yards and she made a misttake by going 100feetand 140 feet.</p>,1362,1683,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,2995882,11,10214225,<p>I don't know.</p>,1698,1605,,,,,,,,,I,I,,,
TRAINING,H,N,N,M,2996086,11,10214217,"<p>She switched the measurements to feet when they're suppose to be in yards, not including the 10 extra feet around the soccer field. The Width needs to be 80 yards and the Length 120 yards with 10 extra feet around the entire field.</p>",1362,1486,1605,,,0,1,0,,,,,,,
TRAINING,H,N,Y,F,2996142,11,10214231,<p>She didnt make a mistake</p>,1362,1648,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2996580,11,10214228,<p>Her mistake was not switching 80 and 120 yards to feet.</p> <p>47 feet by 60 feet</p>,1683,1486,,,,1,1,,,,,,,,
TRAINING,W,Y,N,M,2996478,11,10214232,<p>she made the mistake by using the wrong numbers. It should be 120+80</p>,1647,1486,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2996760,11,10214235,<p>she was suppose to times 80 and 120</p>,5017,1683,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,2996761,11,10214238,<p>did not multiply</p>,5017,250,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,2997455,11,10214241,<p>she didnt calulate it right she calculated it in feet not in yards.</p> <p>80+1.2+1.2=82.4 yards</p> <p>120+1.2+1.2=122.4</p>,1486,1683,1605,,,0,1,0,,,,,,,
TRAINING,H,N,N,F,2997420,11,10214246,<p>She needs to multipy length and width so it would be 120 (80) = 9600 yaurds</p>,4928,1486,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2997113,11,10214252,<p>The mistake that the classmate did wrong was that she failed to add the additional 80 feet and the additional 140 feet. her calculations should be:</p> <p>80+80+10+10=180</p> <p>120+120+10+10=260</p>,250,1683,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,2997039,11,10214244,"<p>The Unit of measure is incorrect, it sould be YARDS. so the correct dimension is 100 yards by 140 yards.</p>",1362,5017,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2997201,11,10214249,<p>she addedan unnecessary second 10 in each so there should only be one 10 in length and width which means the width should be 90 and the length should be 130</p>,5058,1647,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2997642,11,10214255,<br>she didnt put the right caculations as the example <br>the right caculations are different from hers <br>they are 120 feet long <br>plus 80 feet width,1362,5017,,,,0,0,,,,,,,,
TRAINING,P,N,N,F,2979744,11,10214406,"<p>The classmate's mistake was that she mixed up her units in measurements. It was 80 yards by 120 yards, and added 10 ft around. Since there are approximately 12 feet in a yard, the amount added to the width would be 1.6, as well as to the length. This would give the dimensions of 81.6 by 121.6.</p> <p>Therefore, the correct dimensions are 81.6 yards by 121.6 yards.</p>",4928,1683,,,,1,1,,,,,,,,
TRAINING,H,Y,Y,M,2997634,11,10214270,<p>the mistake that she mad is that she didnt calculate the weight and the length correctly.</p>,5058,250,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,2998715,11,10214273,<p>She should have converted the yards into feet. 3 feet= 1 yard</p> <p>Width 240+10+10=260</p> <p>Length 360+10+10=380</p> <p>So the soccer fields should be 260 feet by 380 feet</p>,4928,1683,,,,2,2,,,,,,,,
TRAINING,B,N,N,F,2998444,11,10214264,<p>yes</p>,1698,250,1605,,,,0,,,,I,,I,,
TRAINING,W,N,N,M,2998683,11,10214278,<p>76</p>,1647,5058,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,2998409,11,10214267,"<p>You must have space between the different soccer fields as well. If that is the case, then 14000+(14000*.15)=16100 and that is the area of the soccer fields.</p>",1683,1647,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2998691,11,10214276,"<p>she added two 10 ft dimensions but she should of added only one, therefore making width: 80+10=90 and&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; Length: 120+10= 130</p> <p><br> &nbsp;</p>",1683,5017,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,2998661,11,10214292,"<p>For the width and length, she used 80 yards and 120 yards, not in feet.</p> <p>correct dimensions in feet:</p> <p>Width: 3 feet * 80 yards = 240 feet + 20 feet = 260 feet</p> <p>Length 3 feet* 120 yards = 360 feet + 20 feet = 380 feet</p> <p>&nbsp;</p>",4928,5017,,,,2,2,,,,,,,,
TRAINING,A,N,N,F,2998784,11,10214281,"<p>Her mistake was that the dimensions she measured was feet, when in actuality, its in yards. She needs to convert the measurements of feet to yards.&nbsp;</p> <p>&nbsp;</p>",4928,1362,,,,1,1,,,,,,,,
TRAINING,A,N,N,F,2999173,11,10214284,<p>She made a mistake in not converting the yard measurements into feet.</p> <p>The true dimensions would be:</p> <p>Width: 3(80) + 10 + 10 = 260 ft</p> <p>Length: 3(120) +10 + 10 = 380 ft</p>,1713,4928,,,,2,2,,,,,,,,
TRAINING,H,Y,Y,M,2999064,11,10214290,<p>she forgot 2 subtract by 40</p>,1362,1647,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,2999068,11,10214287,<p>The mistake that she made was adding 10 twice to 80 and 120.&nbsp;</p> <p>80+10=90</p> <p>120+10=130</p>,4928,1683,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2999270,11,10214295,<p>The student did not convert the length and width of the soccer field from yards to feet. The correct Width is 260 feet and the correct Length is 380 feet.</p>,1683,1647,,,,2,2,,,,,,,,
TRAINING,A,N,N,M,2999750,11,10214303,"<p>This test is honestly pointless and we're throwing our tax dollars away instead of putting it into good use. James Logan High School has no money for things students would enjoy; such as a safer enviorment, better jerseys for our athletic department, and more freedom during lunch. Thank you.&nbsp;</p>",1698,5261,,,,,,,,,I,I,,,
TRAINING,A,N,N,M,2999601,11,10214298,<p>she didnt properly convert the amount of yars to feet as the soccer field was measured in yards.</p>,4928,1683,,,,1,1,,,,,,,,
TRAINING,W,Y,N,M,3000039,11,10214301,<p>She added unessery feet to the legth by adding 10s to the with</p>,250,1647,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3000345,11,10214307,<p>Her calculations weren't correct. She forgot the other sides. It would be Width: 80+80+10+10=180 Length: 120+120+10+10=260</p>,1486,5058,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2979472,11,10214403,<p>The mistake is that she was adding yards anf feet together and didn't convert yards to feet.&nbsp;</p> <p>Width: 96+10+10=116</p> <p>Length: 1440+10+10=1460</p>,1362,5058,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,3000522,11,10214315,<p>She didnt convert the yards to feet first. 100 yards by 140 yards</p>,1683,5058,,,,1,1,,,,,,,,
