label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,B,N,N,F,1530882,3,10185403,It is in source 1.,839,820,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,1815118,3,10185494,In source #1it says they find large fish and they wait in the water to eat hatchlings and they soon grow to adult size.,94,820,435,,,1,0,0,,,,,,,
TRAINING,H,N,N,M,1531795,3,10185406,"A turtle is born and is 3 inches tall and they must hurry into the water before racoons,birds,and other predators eat the the baby sea turtle.Some large fish may eat the baby sea turtle.",804,820,,,,0,0,,,,,,,,
TRAINING,NR,N,N,F,1531707,3,10185405,sea turtles can grow the most because they are the largest reptile there shells are helpful because they are hard and it can help from preditors.,800,820,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,1531862,3,10185407,sea turtles live in salty water but their closest relatives live on land or in fresh water they are also cold blooded.,820,576,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,1531461,3,10185409,"Some are 30 inches ,70 centimeters long. Others can be up to 6 feet 1.8 meters long.",489,820,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,1531486,3,10185410,How big a turtle can grow is about 3 feet.,800,820,,,,0,0,,,,,,,,
TRAINING,H,Y,N,M,1532246,3,10185412,grfhgheruh,820,489,,,726,,,,,,I,I,,,I
TRAINING,W,N,N,M,1533237,3,10185401,hd,444,405,,,726,,,,,,I,I,,,I
TRAINING,W,N,N,M,1533689,3,10185413,Turtlesdad turtles are mal and femals are mom turtles,94,444,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1533699,3,10185411,big sea turtles can grow because they lay eggs.,804,489,,,,0,0,,,,,,,,
TRAINING,I,N,N,F,1534056,3,10185408,In source #1 it states that soon baby hatchlings grow to adult size it does not state this in source #2.,94,444,435,,,1,0,1,,,,,,,
TRAINING,W,N,N,M,1535721,3,10185519,uuoo,489,835,,,726,,,,,,I,I,,,I
TRAINING,W,N,N,M,1535815,3,10185522,The best thing about them growing up is swimming whith other sea turtles.,804,444,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1537000,3,10185524,In what sea turtles look like it helps me understand how they grow because it tells me how they keep warm and that they are clumsy on land and it tells me how long they are,489,496,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1537629,3,10185521,source 2 because it tells abaut the hachlings and gronups,804,489,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,1537127,3,10185520,sea turtle guantanamo,94,489,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1537840,3,10185523,sourse one some sea turtles are about 76 centimeters long.,800,444,435,,,0,1,1,,,,,,,
TRAINING,H,N,Y,F,1538890,3,10185499,"Some are 30 inches,76 centimeters ,6 feet or 1.8 meters long.",489,804,,,,1,1,,,,,,,,
TRAINING,NR,Y,N,M,1539717,3,10185500,"Source 1 because it show how it will go to the water before they die also the fish will wait for them.If it a males it will long, thick tail and females have short,stubby tails.",800,835,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1541358,3,10185495,becas it tel`s you how they grow,496,94,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1540848,3,10185496,Sea turtles are in many sizs.Some are 30 inches or 78 centimeters.,444,800,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1541777,3,10185497,Source #1 is the helpfulest source because it said that scientists believe turtles swam in the world's oceans 200 million years ago. That's when dinosaurs roamed* the land.,804,800,435,,,0,1,0,,,,,,,
TRAINING,H,N,Y,M,1541934,3,10185498,30 sizes,444,94,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1542461,3,10185516,A female seatute comes on land,444,94,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1542756,3,10185512,source one can help me more sea tutles some are about 30 inches 76 centemetrerslong. others can be up to 6 feet,800,576,,,,1,1,,,,,,,,
TRAINING,B,N,N,F,1815759,3,10185489,sea turtle are cool because they live the ocan.,576,94,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,1815446,3,10185488,theyisverybigandreallytall.,576,444,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,1543693,3,10185513,"The Source #1 is the most helpful in saying how big sea turtles could grow because it says that some sea turtles are about 30 inches, 76 centimeters, 6 feet, or 1.8 meters long.",489,804,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1815545,3,10185483,Sea turtles can grow up to 6 feet.Baby turtles are 8 inches and grows into a man turtle or a lady turtle.,94,839,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,1543780,3,10185514,Source #1 is the source that gives the most helpful information on how big sea turtles can grow. The title of that source is called Sea Turtles. It is most helpful because it is about how a sea turtle looks like. Size is part of appearence.,835,489,,,,1,1,,,,,,,,
TRAINING,W,Y,N,M,1815336,3,10185484,Sea turtles can be about (30) inches.They can way about (76 centimeters) long.The others can grow to be about 6-(1.8 meters) long.,800,444,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,1816170,3,10185493,source #1 because it has a part in it that is called what sea turtles look like.,800,804,435,,,1,0,1,,,,,,,
TRAINING,W,N,N,M,1545202,3,10185515,Source #1 What sea turtles look like. It tells how big a adalt is how it grows and how long it is when it is a hatchling,444,405,435,,,1,0,1,,,,,,,
TRAINING,H,N,N,M,1545853,3,10185517,some sea turtles can get about 30 inches and some 76 centimeters.,94,804,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,1545217,3,10185518,Sea turtles have a shell in there bake they aslo proet there sellf. Sea turtle are green and they can siwm in the water. this sea turle can see in the water and this sea turtle is a shoro oahu.,444,94,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,1815884,3,10185486,l,489,444,435,,726,0,,,,,,I,I,,I
TRAINING,W,N,N,F,1815901,3,10185485,"this is how sea turtles grow.some sea turtles are 30 inches,76 centimeters,6 feet,1.8 meters long.",820,94,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1815940,3,10185487,Hi!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,94,804,,,726,,,,,,I,I,,,I
TRAINING,W,N,N,M,2185727,3,10185590,They start growing at 1 or 2.,800,489,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,1548374,3,10185366,I would go with number two becuse it tells a idea about sea turtles.,444,835,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1526990,3,10185362,by whut time they were born,800,839,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,1527376,3,10185361,That tiny turtles crawls out of their eggshells.,94,820,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1544333,3,10185364,I dont no,820,839,,,726,,,,,,I,I,,,I
TRAINING,W,N,N,M,1544406,3,10185363,I do not no,804,444,,,726,,,,,,I,I,,,I
TRAINING,B,N,N,F,1544449,3,10185365,SO THE BABY EGGS ARE SO ADROBLE BUT I WANT TO NO HOW THEY MAKE NEST SO I WILL LIKE TO LEARN MORE ABOUT THIS AND AM GOING TO LOOKAT THE PICTURES,835,839,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1544079,3,10185368,"Young turtles that reach the water saftly already move,eat, and swim like adults.",820,835,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1547342,3,10185367,"I think it is OH, BABY!",835,800,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,1816419,3,10185491,"Adults males have long , thick tales, while adult feamales have short, stubby tails.",800,496,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1816498,3,10185490,Source #2 says sea turtles can grow to 30 inches (76 centimeters) long.Others can grow to 6 feet(1.8 meters) long.,835,576,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3088723,3,10185695,Sea turtles are made for living in water,444,835,,,,0,0,,,,,,,,
TRAINING,NR,N,N,F,1817315,3,10185430,SOURCE 1# When sea turtel's grow up they must go though alot of trouble and every dangerouse predetor tries to eat the newborns so they must hurry into the water some of the sea turtel's survive others............ well not so much.,444,804,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,1817364,3,10185432,scientists,94,839,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,2191210,3,10185604,Source 2:50 to 70 days,489,839,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,1817555,3,10185431,6 feet is the bigest the turtles can grow some times.,576,444,,,,0,0,,,,,,,,
TRAINING,NR,N,Y,M,1817326,3,10185439,I think it is source 1 because it talks mostly about the sea turtles.,835,444,,,,1,1,,,,,,,,
TRAINING,B,N,N,F,3088740,3,10185696,sea turtles are made for living in water.,804,444,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3088744,3,10185697,I think that source 1 told moreimforion.,839,444,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2186411,3,10185591,What sea turtle swimming in North Shore Oahu Sea turtles come in many sizes .Some are about 30 inches 76 centimeters long . Others can be up to 6 feet 1.8 meters long.,804,489,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1817206,3,10185440,sorce#2,444,804,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1818151,3,10185441,sea turtles can grow up to six feet long,800,444,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1817675,3,10185426,source one because it tell you what they look like how their grown.,804,405,435,,,0,1,1,,,,,,,
TRAINING,B,N,N,M,1817839,3,10185425,The big ones have very small tails....The small ones have thick tails ....,489,800,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1818576,3,10185428,sea turtles can grow to 30 inches and also they can grow to 6 feet.,800,804,,,,1,1,,,,,,,,
TRAINING,H,N,Y,M,1818633,3,10185427,Sea turles can grow big like a shark.,489,804,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1818413,3,10185435,How big sea turtes can grow sea turtes can grow up to 6 feet wied and 2 feet tall.,800,835,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1818475,3,10185436,30 inches(76 centimeters)others can be 6feet (1.8 meters) long,820,444,,,,1,1,,,,,,,,
TRAINING,H,N,Y,M,1818499,3,10185437,they can grow like a big rock.,444,804,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1818975,3,10185438,they can grow up to 6 feet 30 inches.,94,444,435,,,1,0,0,,,,,,,
TRAINING,P,N,N,F,1819584,3,10185434,"source number 1,because it shows how they live and grow older.",444,800,435,,,0,1,1,,,,,,,
TRAINING,W,N,Y,M,1820539,3,10185433,It could eat it's own eggs.,444,835,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1821409,3,10185429,The most helpful in understanding is when they say at first they have skales then those skales turn into there shells.Also another helpful in understanding is when they say that sea turtles have lived up to 200 years like when dinosors lived and romed arouned.,444,835,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1820939,3,10185444,?,839,820,,,726,,,,,,I,I,,,I
TRAINING,H,N,Y,M,1820987,3,10185445,What Sea Turtles look like. Sea Turtles can grow 30 inches or 6 feet tall.,496,405,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,1821938,3,10185446,they are oldder.,444,820,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,1821787,3,10185447,What sea Turtles look like.Sea turtles have hardscales that protect their backs.,94,820,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,1822048,3,10185449,The gunt that 's Guantanamo becauseit is big.,804,820,,,,0,0,,,,,,,,
TRAINING,B,Y,N,F,1822662,3,10185448,llikeyou.,800,405,,,726,,,,,,I,I,,,I
TRAINING,W,Y,N,M,1822954,3,10185453,I thenck it can grow up the 30 inches,804,496,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1823156,3,10185454,Thay can maby grow 5 feet.,94,496,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1823277,3,10185455,The most helpful source is Sea Turtles By Jason Glaser because it says &quot; Sea Turtles can be 30 incheslong and Others can be up to 6 feet long.,496,820,,,,1,1,,,,,,,,
TRAINING,A,N,N,M,1822968,3,10185452,The most helpful in understanding how big they are is in Source #1. Sea turtles come in many sizes. Some are 30 inches (76 centimeters) long. Others can be up to 6 feet (1.8 meters) long.,804,820,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1823012,3,10185450,Sourc 2 helps the most.,444,820,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1823250,3,10185451,I think it is helpful because you can study how big the sea turtles.,835,820,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1823589,3,10185460,"Sourse number 1, because it says how big they can grow.This sourse is the MOST helpful ,because it says everything.",804,820,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1823483,3,10185459,6 feet long.babys are sorter than 3 inches.,804,820,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,1823500,3,10185461,"turtles are 30, or 6 inches.",839,489,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,1824387,3,10185458,Source #1 was the most helpful and understanding because it tells you all about Sea turtles size and Source #2 didn't tell you alot of stuff about it. Also the size is 30 inches (76 centimeters and others can be (1.8 meters) long.,820,444,,,,2,2,,,,,,,,
TRAINING,W,N,N,M,1824412,3,10185464,They grow up to 50ft,839,405,,,,0,0,,,,,,,,
TRAINING,B,Y,N,M,1824045,3,10185462,C-4,800,444,,,726,,,,,,I,I,,,I
TRAINING,W,N,N,M,1824106,3,10185463,Growing up is the best source.Becuse it has facts on how big they get.,405,804,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1824591,3,10185442,The most helpful thing.They told us that there scale and skin grow I found it in source 1,94,444,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,1825075,3,10185443,"Sea turtles face great danger when they are new borns.They have to hurry back into water.There mother nor father is there,cuase of the fact that they can stillbbe eaten themselves.The baby sea turtles can be eaten by racoons,birds,and many other preditors.Without a doubt it is hard being a newborn sea turtle or sea turtles in genral.",804,835,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,1825154,3,10185456,about 120,835,444,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1824604,3,10185457,"Source 2,the most helpful thing that helps big sea turtles grow is by staying safe.b",839,444,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1826270,3,10185344,In source one sea turtles can be 30 inches (76 centimeters) long.,804,800,435,,,1,0,1,,,,,,,
TRAINING,W,N,N,F,1825967,3,10185342,"Source 1 is the most helpful in understanding how big sea turtles can grow up.First, source 1 is helpful because it tells use baby sea turtles fce great danger.Next, source 1 is helpful because it tells use what kind of predators eat baby sea turtles so if you see a baby sea turtle you can help it get to the water safely.Last, source 1 is helpful because when baby sea turtles get to the water they move, eat, and swim like adults.As you can see, that is why source one is helpful about sea turtles growing up.",489,804,,,,0,0,,,,,,,,
TRAINING,H,Y,Y,M,1826001,3,10185343,"nmjxmnmxznxcnZXVnmxdkaslFKAX,SSSANXZVz.ZHVXXCZJKsfIK",444,496,,,726,,,,,,I,I,,,I
TRAINING,W,N,N,F,1826787,3,10185346,Source #1 Growing up is the most helpful source because they organize it and they give a lot of facts.,804,444,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1826966,3,10185347,Piece 1 because it says they become 30 inches 76 centimeters long. Others become 6 feet.,835,489,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,1826618,3,10185349,Sea turtles come in many shapes and sizes. some are inches 76 centimeters.,489,800,435,,,1,0,1,,,,,,,
TRAINING,W,N,N,F,1827625,3,10185350,"I know that Source #1 was very helpful to understand how long sea turtles can grow because it said they could grow to be, up to six feet (1.8 meters) long.",496,835,,,,1,1,,,,,,,,
TRAINING,NR,N,N,F,1827113,3,10185348,part number 1 is most discriptive with understandinghaw big turtles get because it sais Som are about 30 inches (76 centimeters) long. Others can be up to (1.8 meters) long.,835,800,435,,,2,1,1,,,,,,,
TRAINING,H,N,Y,F,1827412,3,10185339,They have scales for skin and grow from eggs.,804,444,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1828049,3,10185345,scientisti aren't sure how sea turtles know where to go.,835,496,,,,0,0,,,,,,,,
TRAINING,I,N,N,M,1827905,3,10185337,Souers 1 tells more about how big sea turtles are.,489,405,435,,,1,0,0,,,,,,,
TRAINING,W,N,N,M,1828848,3,10185338,Source 2# tells how a turtle grows up and it tells how they survive and hatch.,820,835,,,,0,0,,,,,,,,
TRAINING,H,Y,N,F,1828706,3,10185341,THE TRDL,405,496,435,,726,0,,,,,,I,I,,I
TRAINING,I,N,Y,M,1829028,3,10185340,Source2 is the most helpful in understanding how big sea turtles grow.In source2 you will get to. know about seaturtles.And you will get it.But it will be hard.You need to understand it.I will explain it now.People are interested in seaturtles.Scienctists are going to search for some.They are trying to get one. People likes seaturtles alot.People are buying some.They are buying sea turtles.On the way people are having a good time.They are smart.People like them. Some people hate seaturtles in thier life.Some people like them.Intresting facts are they are good swimmers.Make good nests.They do hard work.And people can get seaturtles for pets.,804,576,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,2186471,3,10185592,they can be 30 inches 76cm long or 6 feet 1.8 meters long.,576,800,435,,,0,1,1,,,,,,,
TRAINING,W,N,N,M,2191461,3,10185605,In number two it said growups get to be 30 (in) long and babies are 3 (in) long.,576,800,,,,0,0,,,,,,,,
TRAINING,H,Y,Y,M,3047963,3,10185740,Sea tutles come from many sizesand some are about 30 inches.Thay can grow from eggs because they lay 100 eggs.,800,835,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2885533,3,10185769,Sea turtle hatchlings face great danger.The newborn turtles must hurry to open water. predidors might eat the baby turtles.i found thi parigraph in parigraph 6.,576,820,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2885547,3,10185770,the most helpful part to help me under stand is in sors 2.,800,444,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3047970,3,10185741,THEY ARE THE OLDEST REPTILES SOME OF THEM ARE ABOUT 30 INCHES AND SOME COULD BE ABOUT UP TO 6 AND 76 CENTIMETERS AND MORE.,800,576,435,,,0,1,0,,,,,,,
TRAINING,B,N,N,F,2186847,3,10185594,THE STORY IS COULD SEA TURTLES.,496,835,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2187093,3,10185593,source #1 it is more helpful because it has more detail in it.,489,800,435,,,0,1,1,,,,,,,
TRAINING,H,N,N,M,2187191,3,10185595,they get bigger by their brithday?,496,804,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2186804,3,10185596,they go in a egg,444,94,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2187762,3,10185598,By liveing in water.,444,405,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2187453,3,10185597,I think source #1 was the most usefull because it stated the ways of them haching and the ways of the mother. It explains more and it's more deitailed.,835,444,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,2187742,3,10185599,In source 2 number 4 it says'Sea turtles come in many sizes.Some are about 30 inches [76 centimeters] long.Other can be up to 6 feet [1.8 meters] long'.,804,94,435,,,0,1,0,,,,,,,
TRAINING,W,N,N,M,2188091,3,10185601,source number one is more helpful beacause it tells you in two different ways how big they are.,804,444,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,2188205,3,10185600,"I think the most helpful reason is that sea turtles already move, eat, and swim like adults.",800,405,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2188987,3,10185534,IN SOURCE TWO HELPS THE MOST BECAUSE IT IS TELLING ME HOW IT DIGS ITS HOLES TO DIG THE FLOPPERS ARE LIKE DOGS THEY COVER HOLES THEY USE THEIR BACK FEET,444,94,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2497562,3,10185611,Source #1 (What a sea turtle looks like) I chose source #1 because its teling how does it look like or how big it is. Also I chose it because it made the most sense if a would of chosen source #2 it would of said that it builds its nest.And that is why I chose source #1 not source#2.,94,804,,,,1,1,,,,,,,,
TRAINING,H,Y,Y,M,2189119,3,10185533,when the sea turtles chace thier egg then it will can grow. then the sea turtles even grow it will even grow. even the sea turtles will grow .,800,444,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,2188802,3,10185535,Source#1 Sea turtles can be 1.8 meters long and 76 centimeters.,835,820,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,2189802,3,10185537,Some are about 30 inches long.Others can be up to 6 feet long.,800,444,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,2189368,3,10185539,They gorw by eating fish.,444,804,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2189490,3,10185536,sea turtles are about 30,839,444,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,2189624,3,10185538,source 1 sea turtlels can grow many sizes somme are about 30 inches (76 centimeters) long. THEY also grow 6 feet ( 1.8 meters ) long.,839,496,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,2189315,3,10185543,"Source 1 Producing Young is the most helpful because it explains how many eggs a female turtle can lay, how sea turtles lay their eggs, and how hatchlings get to the ocean.",576,835,435,,,0,1,0,,,,,,,
TRAINING,A,N,N,F,2190028,3,10185540,I THINK SOURCE #1 TELLS HOW BIG A SEA TURTLE CAN GROW BECAUSE IT SAID THAT THEY CAN BE ABOUT 6 FEET OR I.8METERS LONG.I FOUD THIS IN ''WHAT SEA TURTLES LOOK LIKE''.IT IS VERY HELPFUL BECAUSE IT GIVES FACTS ABOUT HOW BIG A SEA TURTLE CAN BE.,800,820,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,2190117,3,10185541,sea turtles can grow about 30 inches.#1,444,576,435,,,1,0,1,,,,,,,
TRAINING,W,N,N,F,2190402,3,10185542,the babys can grow i would say about its moms sis that want i thank.,444,405,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,2190328,3,10185547,"Adult males have long, thick tails, while adult females have short, stubby tails from source 1 growing up becuse pepole colud of not known males have long tails, or that females had short tails.",835,839,435,,,0,1,0,,,,,,,
TRAINING,H,N,N,F,2497595,3,10185610,its amazing how sea turtles grow long they can grow abot 6 feet long(1.8 meters) or 30 inches (76 centimeters) long.Source #1 was very helpful because tells alot of stuff. It is unbeliveble how big turtles can be they can be even longer than me!,405,94,,,,2,2,,,,,,,,
TRAINING,W,Y,Y,F,3119867,3,10185698,I Like Turtles.,444,94,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2190417,3,10185550,source 1it showswhat siz it is and how much its weghs,489,444,,,,1,1,,,,,,,,
TRAINING,P,N,N,M,2190661,3,10185548,"Source number 1, because it says, &quot;Sea turtles come in many sizes.Some are about 30 inches(76 centimers) long. Others can be up to 6 feet (1.8 meters) long.&quot;",444,94,435,,,1,2,1,,,,,,,
TRAINING,H,N,N,F,2190662,3,10185549,sea turtles can grow untill it is fooliey grown.,444,839,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2190894,3,10185544,Sorurce 2 the female sea turtle lay ther eggs in a big hol.,804,489,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,2190755,3,10185545,Sea turtles can be get to be 6 feet&gt;(1.8 meters long),444,839,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2190759,3,10185546,sorce 1 it is most helpfull because it told me alot of stuff i didn't no about sea turttles,839,804,435,,,1,0,1,,,,,,,
TRAINING,W,N,N,F,2885205,3,10185768,Baby turtles are born with everything they know. So all they do is grow grow grow once they grow into they are a adult size,804,800,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,2190932,3,10185551,the second source is helping understand,489,820,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3168445,3,10185778,Source #1 was the most helpful in understanding how big sea turtles can grow. The sourse title is Sea Turtles. This soure was the most helpful because it tells you how big and small they usally are.,405,839,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,2191936,3,10185602,Source #1 is the most helpful. One reason is that it says some are about 30 inches long.My other reason is that it says others can grow up to be 6 feet long.,489,444,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,2191975,3,10185603,they grow fast becauas they are animal and animal grow fast.,804,839,,,,0,0,,,,,,,,
