label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,B,N,N,F,8510119,5,10207867,What I think is that Nasbah should drow out a small photo of what her grandfather had told her when she was at his house. She should also sing a littlebit of the song her grandfather had sung to her.,115,564,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,5686606,5,10207411,"That is, a great school.",115,257,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,5686686,5,10207412,She really wanted a school to go to and she got she wanted,257,115,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,5687287,5,10207414,she loved he grandfathers songs especily the ones about nauter,533,198,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3320324,5,10207074,I think the answer is that Nasbah's school shoud include infomashon.,108,160,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,5690869,5,10207449,she was afraid to forget the beuaty of the beach,257,115,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,2277661,5,10207043,That her school is all about not learning about nature and other environments.,257,115,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,5697894,5,10207393,When she goes to school she is afraid that she will forget the beauty of the canyon and the wash below.,564,198,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,5698164,5,10207416,"According to the text, Nasbah is afraid that she might forget about the beauty of the canyon and the wash. That might've meant that she would be too envolved in school activities and forget what the canyon and wash looked like.",533,564,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,5698633,5,10207415,Nasbah most likely sang songs in Navajo. They posibily did activities that Navajo do.,115,564,,,,0,0,,,,,,,,
TRAINING,W,Y,N,F,5701809,5,10207396,Sometimes she was afraid that she would forget about the cannon.,115,564,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,5701718,5,10207395,It had lots of information that she almost forgets the beauty.,257,115,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,5702578,5,10207394,what if she didn't froget her beauty,198,257,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,5705739,5,10207432,Nasbah's school was just as beautiful as the canyon so Nasbah thoght that she mighy forget the main beauty of the canyon she knew and loved.,216,564,440,,,0,1,1,,,,,,,
TRAINING,W,N,N,M,2282672,5,10207036,She might have did a part at school and she almost forgot those words.,198,257,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,2642757,5,10207053,you should go back to your home town.,115,533,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,5705806,5,10207433,Well navajo is a loving nature kid and he or she loves to sing old songs and she od he is a lovely kid.,564,115,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,4284521,5,10207245,Nasbah told about the singing to her best friend and the friend liked the song so the friend tells everyone in school about the song and everyone wanted to bring the grandfather to school and she did.,198,564,,,,0,0,,,,,,,,
TRAINING,H,Y,N,F,3320444,5,10207073,It is sweet for nasbah to rescue the sheep.,115,533,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,5706378,5,10207434,"Even though Navajo was going to forget the beauty of this canyon and the wash below in school, but when he comes back he could remember it again.",216,115,,,,0,0,,,,,,,,
TRAINING,H,Y,N,M,3028052,5,10207055,"In conclusion, Nasbah's school makes her forget about being at the canyon and listening to the ''old times'' music.",564,533,440,,,0,1,0,,,,,,,
TRAINING,A,N,N,F,5709005,5,10207423,She could have been said where is her school at or she could discribe her school. So readers could understand where is here school at.,198,533,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,5710018,5,10207425,She doesn't want to leave the canyon.,115,564,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,5709957,5,10207424,i think her school is a nice pleace. she like he grandfather so mush.,216,115,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,5709686,5,10207473,I think i would always try to draw a stick man of the person that i would be drawing.,198,115,440,,37,,0,,,,I,,I,,I
TRAINING,B,N,N,M,5712894,5,10207474,she was busy at her school,115,564,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,5712729,5,10207476,Her school is on a canyon and thier was water below.Her school was also in Chinle.,236,564,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,5713351,5,10207475,&quot;My lamp has rescued a lost lamp&quot;she said proudly.,564,198,,,,0,0,,,,,,,,
TRAINING,NR,N,N,F,2647362,5,10207050,The conclusion that can be drawn about nasbah's school is that she loves to learn.,216,115,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2648257,5,10207049,it was diffrent from her other school,115,564,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,5713327,5,10207419,Nasbah's school was far away from where her grandfather lived since it says that she would have forgotten about the beauty of the canyon and the wash.,216,115,,,,1,1,,,,,,,,
TRAINING,NR,N,N,F,5309491,5,10207335,from the passage you can tell that her school was far away from her grandfather's house,236,564,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,5713688,5,10207421,"Nasbah missed from her school in Chinle, she remembered that she was afraid she'd forget the beauty of this canyon and the was below, that she saw.",564,198,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,5713235,5,10207417,Nasbah did not want to go back to school because she might forget about the beauty of the canyon.,115,257,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,5713445,5,10207422,Her school did not hav ethat many trees and plants.,533,564,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,5716789,5,10207420,&quot;When she was at school she would be afraid that she would forget the beauty of that canyon and the wash below.&quot; By looking at that sentence Nasbah's school must be far away from there.,564,257,440,,,2,1,1,,,,,,,
TRAINING,B,N,N,F,5717084,5,10207418,That chinle is also a great and amazing place to go to.,564,257,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,5252630,5,10207295,That her school is teaching somthing to her that is somtimes making her forget the beauty in the amazing canyon she loves.,564,257,440,,,1,0,0,,,,,,,
TRAINING,W,N,N,M,5664971,5,10207450,l would miss the beauty of the cayon when I am in school and the wash below.,257,564,,,,0,0,,,,,,,,
TRAINING,H,Y,N,M,5664539,5,10207451,The scool is farther away.,257,564,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,5664830,5,10207452,The lamb rescued another lamb .,198,564,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,5664449,5,10207453,"One conclusion that I can make, is that maybe she can't see any canyons because it said that she was afraid she'd forget the beauty of this canyon.Another conclusion that I can make, about her school is that in the text says she is afraid that she will forget the beauty of the water movements below.",198,564,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,5665486,5,10207471,"Sometimes when she was at school in Chinle,she was afraid she'd forget the beauty of this canyon and the wash below.",257,115,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,5252839,5,10207294,"I think that he would not be at school for a long time . For example , he would be there for one day and then the next day he wouldn't be there .",564,115,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,5671178,5,10207436,Nasbh was in school in Chinle she was afraid shed forget the beauty of this canyon and the wash below,257,564,440,,,0,1,1,,,,,,,
TRAINING,A,N,N,F,5673827,5,10207488,Her school doesn't let her go out and see the canyon.,108,2166,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,5676959,5,10207431,The school is probably more modern and boring instead of a beautiful place of happiness.,198,115,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,5677172,5,10207430,she liked to smile every year,198,115,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,5677302,5,10207429,"She missed her school,for example in the text it said, &quot;She was afraid she'd forget thye beauty of this canyon and the wash below.&quot; That can tell you the school was a good school.",564,198,2228,,,1,0,0,,,,,,,
TRAINING,H,N,N,F,5680666,5,10207400,her school can be nice and kind people,198,607,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3105865,5,10207056,I think the nature can be drawn.,607,198,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3321044,5,10207075,nasbah school was a school of sheep and he had sheep and three sheep dogs.,115,659,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,5680537,5,10207402,"The school must be in a city and have very little in common with the canyon, because it says,&quot;She was afraid she'd forgoten the beauty of this canyon and wash below.&quot;",533,564,440,,,1,2,1,,,,,,,
TRAINING,A,Y,N,M,5681030,5,10207401,"That the scool was not in the wilderness. It say ''she loves to her him sing the old songs, especially the ones about nature. Sometimes when she was at school in Chinle, she was afraid she'd forget the beauty of the canyon and the wash below.",115,564,,,,2,2,,,,,,,,
TRAINING,NR,N,N,F,5684443,5,10207435,It is boring,257,115,440,,,,0,,,,I,,I,,
TRAINING,W,N,N,M,3320814,5,10207076,"Nasbah's school has very little nature. If someone forgets something, the have not seen or heard it for a long time. This suggests that her school has very little nature for her to see.",198,115,440,,,0,1,0,,,,,,,
TRAINING,H,N,N,F,5684930,5,10207442,The conclusion can be drawn about Nasbahs school is it will help you with saving your pet and you will learn more about stuff.,257,564,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,5688277,5,10207443,It is far away from the canyon,115,564,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,5688686,5,10207437,As you can see Nasbah doesnt like to go to school.,257,659,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,4286944,5,10207247,Nasbah dose not only have feelings for sheeps or school she has feelings for her grandfathers things,115,257,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3321416,5,10207077,There are people who maybe bully her or her friends at school.,257,659,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,3324188,5,10207078,SHE GOES TO SCHOOL,108,2166,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,5258129,5,10207317,The conclusion can be drawn that Nasbah's school does not care much for the beauty of nature or the nearby canyon. We can conclude this because Nasbah is afraid that she will forget the beauty of the canyon when she is at school.,564,115,440,,,1,2,1,,,,,,,
TRAINING,H,N,N,M,5699207,5,10207438,The school is in Chinle.,115,257,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,5699367,5,10207440,That it doesn't do things relating to nature much.,564,115,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,4286513,5,10207243,She wished she was back home and not at school and she did not want to forget the beauty about the canyon.,198,564,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,5699338,5,10207439,It's probably very high tech and she often forgets the outside world.,115,564,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,5700103,5,10207441,Nasbah's school was not that beautiful as her grandpa's canyon and the swaying of water.,198,564,440,,,1,0,0,,,,,,,
TRAINING,H,N,N,M,3324127,5,10207079,That she is far away from the canyon and she barly goes there,564,115,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,3324848,5,10207080,she has to go do somthing for the sheep,198,564,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3324922,5,10207081,She loved to hare him sing because he souned good at singing.,257,659,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,5703058,5,10207406,Her school does not have that much nature. The canyons are very beautiful and she misses them and at school she doesn't sees the canyons.,198,115,2228,,,0,1,1,,,,,,,
TRAINING,H,N,N,F,4137792,5,10207186,Nasbah loved to hear the old songs her grandfather used to sing to her. But when Nasbah always got scared that if the beauty of the canyons and the wash below left.,115,564,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,5259880,5,10207301,Nashbah loved and missed the canyon and the wash belwow and she would be sad if she forgets the beauty of it.,108,160,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,4139775,5,10207185,The conclusion that can be made of Nasbah's school is that sometimes she was in Chinle she was afraid that she would forget the beauty of the canyon.,198,115,440,,,1,0,1,,,,,,,
TRAINING,H,N,N,M,5706644,5,10207481,But she will still get to canyon because she can visit on vacations and she ca make friends.,156,108,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,5706581,5,10207482,she was araid she'd forget the beauty of this canyon and wash below.,257,564,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,5706551,5,10207479,It is a nice place.,115,257,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,5706552,5,10207480,The conclusion I can make is that Nasbah's school is far away from the canyon because it said that she was afraid that she'd forget the beauty of the canyon and the wash bellow.,115,257,440,,,2,1,1,,,,,,,
TRAINING,B,Y,N,F,5260559,5,10207322,A conclusion that can be drawn about Nasbah's school is that in her school they probally played diffrent music. and so sence she goes to that school so much she problly thought that she was going to forget the music. and remember the other music that they play at her school much better.,257,115,440,,,0,1,1,,,,,,,
TRAINING,H,Y,N,M,3328707,5,10207083,Sometimes when she was afraid she'd forgot the beauty of this canyon. And the wash below.,115,659,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,5707467,5,10207408,The school when Nashah goes to is in the city and not were Nasbah's Grandfather lives or near the canyon or the wash. That Nasban is afaid she'll forget all the beauty of it and the songs of nature when she is in Chinle or at school.,108,2166,,,,1,1,,,,,,,,
TRAINING,H,N,Y,F,5260797,5,10207324,She love to hear him sings old songs.,564,115,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3329035,5,10207082,I think that Nasbahs school is very strict and doesnt get much learning about the enviorment around them. Another reason is that amybe they only ralk about the bad things about the canyon and wash.,564,115,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,5707081,5,10207407,Her school was so great with her friends and all that she might forget about the canyon,198,564,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,4286568,5,10207244,A big drawing like saying kids on the wall.,257,533,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,5309730,5,10207314,"Nasbah smiled. Every year, when it was time for grandfather to move the sheep down from their winter grazing site on the mesa, he always waited until a saturday so that his grandchildren could help. This year, Nasbah was old enough to help, too.",198,607,440,,,0,1,0,,,,,,,
TRAINING,B,N,N,F,3329337,5,10207071,she has a great school.,115,607,,,,0,0,,,,,,,,
TRAINING,NR,N,N,M,3328812,5,10207072,they sing old songs in muis class and learn about nature and down the trail they heard a Grandfather sing the trail was called Nabsh trail also the canyon was wash down and sometimes Navajowas at school in chinle she was afaid shed for get the beauty of the canoy that was washed down,257,607,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3328864,5,10207069,She was afraid she would forget the beauty of the canyon and the wash below.,257,533,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,11145297,5,10208324,In Chinle at Nasbah's school they sang songs and had other kinds of fun activities.They also sang a lot of songs about nature.,198,607,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,3329346,5,10207070,"I think that Nasbah's school is different from where her grandfather lives. I know this because in paragraph 6, sentence 3, it says how she was afraid that she might forget about the beautiful canyon view. It probably means that her school is in the city, where it is more like busy and casual.",115,607,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,3332707,5,10207067,That every day he wakes up with a smile on his face.,257,115,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3336037,5,10207068,It is not beautiful like the canyon.,198,607,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3353314,5,10207094,they sing the old song they think of nature tey are good,257,115,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3354990,5,10207095,Her school taught so many things she thought that she would forget about the canyon.,257,564,,,,1,1,,,,,,,,
TRAINING,H,Y,N,M,3355727,5,10207096,then she went to teacher and told her that she has a new song and my grandfather taugh me and it is a old song and can I sing it to the class and then she sang it then she liked it and so did the whole class did to.then she and her frinends liked it,257,607,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3355620,5,10207097,She should like bring something that reminds her.,198,607,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3360444,5,10207108,She was so focused in school that she was afraid she might forget the buety of the canyon.,257,564,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3326121,5,10207107,Nasbah's shcool remindes her about the canyon and how pretty it was.,533,607,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3340961,5,10207058,The conclusion is it was not like the canyon.,198,607,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,5260888,5,10207321,Nasbah love to her hear his grandfather sing and she love more about nature.,533,607,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,3348574,5,10207057,I think since she is saying that she's &quot;afraid she'd forget the beauty of this canyon and the wash below&quot; her school is probably located in an urban place.,564,607,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,3349144,5,10207104,Draw a sheep a road and the school in the back round with the grandfather in the background.,216,564,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3349422,5,10207103,Nasbah really loved the way her grandfather would sing those old songs.,198,216,,,,0,0,,,,,,,,
TRAINING,A,N,Y,M,3352086,5,10207098,they learned how to sing in school.,216,257,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,3354333,5,10207099,"sometimes when she was at school in chinle ,she was afraid she 'd forget the beauty of this canyon and the wash below.",160,2166,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,3354376,5,10207100,Nabash's school doesnt learn about nature.,257,659,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3354665,5,10207101,The school is a navajo school.She loves her school.,257,533,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3356306,5,10207102,"Her school is far away from her granparents so she was worried. In the text above, it states; &quot;She was afraid she'd forget the beautey of this canyon and the wash below.&quot;",216,115,440,,,0,2,1,,,,,,,
TRAINING,W,Y,N,M,3357143,5,10207084,Nasbah's school disliked the navajo people and the language.,115,564,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3358904,5,10207085,A conclusion I can make is that Nasbah's school might be rough. Maybe the school is a little broken down andalso maybe the kids there are mean.,198,564,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,4287525,5,10207242,Nasbahs school is far away from the canyon and the wash and she misses her Grandfather and Grandmother when she is at home and at school because she does not live at the canyon she lives somewhere elyse and only gets to visit the canyon and her Granmother and Grandfather sometimes but she would rather help her Grandfater herd sheep and live with her Grandparent instead of living in the city she wants to live in the open and the canyon,198,213,440,,,2,1,1,,,,,,,
TRAINING,B,N,N,F,4287567,5,10207246,She thought she would maybe forget about how she loved the way it was a beauty and a loved one of her memories.,236,564,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3361887,5,10207086,his school is far form his home,533,564,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3361745,5,10207087,i think they should of not let go of the sheep. i would be sorry for that sheep.,533,115,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3362296,5,10207089,That her school has taught her a lot about sheep and how to care for them.,216,115,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3361914,5,10207088,people like to sing navajo songs about nature.She was afraid to forget them.,115,257,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3363849,5,10207091,At Nasbah's school they probably sing different or no songs so she thinks of her grandpa's &quot;nature songs&quot;. In the text it says that Nasbah almost forgets the beauty of her grandpa's songs.,257,533,440,,,0,2,1,,,,,,,
TRAINING,H,N,N,M,3363937,5,10207090,i could draw that nasbah school that he likes singing at his school,236,198,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3364372,5,10207092,A conclusion that can be drawn about her school is that when she is at school she's afraid that she'll forget about the beauty of the canyon and the wash below.,564,257,440,,,0,1,1,,,,,,,
TRAINING,W,N,N,F,3364495,5,10207093,Maybe her school is a beauty too so she wants to remember that at the canyon it is still a beauty too.,198,115,440,,,0,1,1,,,,,,,
TRAINING,H,N,N,M,3364776,5,10207066,I think Nasbah's school makes her learns lots of things.,564,198,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3364596,5,10207064,I think that Nasbah's school is surouded by nature because she said that she may forget about the beauty of the canyon and the wash below.,236,198,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3365114,5,10207062,Maybe at her school they didn't allow her to speak her language (Navajo).Or it could be that she is in school for sooooo long that she barely gets vacation.,198,115,,,,0,0,,,,,,,,
TRAINING,NR,N,N,M,3365189,5,10207065,her school is small with very little friends.,117,564,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3364997,5,10207063,"I can make the conclusion that Nasbah's school teaches about nature,songs and even nature songs.The school might me near beautiful land.&quot;...she was afraid she'd forget the beauty of this canyon and the wash below.&quot;",198,213,440,,,2,0,1,,,,,,,
TRAINING,H,N,N,M,5260905,5,10207326,In conclusion she thoguht about the songs a lot.,115,198,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,5710209,5,10207409,Nasbah's school is in Chinle. It is probably not to close to the canyon and the wash. I predict this because she was worried about forgetting about it.,533,564,,,,1,1,,,,,,,,
TRAINING,W,N,Y,M,4142409,5,10207199,Nasbah's school must have been industrial with out any nature and she was worried the farm would be the same way.But she probaly missed the place alot,257,115,440,,,2,0,0,,,,,,,
TRAINING,H,N,N,M,3365591,5,10207060,By the time Nasbah returneed t5he sheeps were happy.,564,198,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3365677,5,10207061,She saying that she'd miss the old view that she saw at school.,115,257,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,4287124,5,10207235,"My conclusion is that Nasbahs school is not that navajho related , so she proably forgets about the canyon and the wash half of the time. My second reason is that the school probably doesnt have that much nature to it.",564,115,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,4289425,5,10207236,"Nasbah was thinking sometimes when she was at school in chinle, she was afraid she'd forgot beauty of this canyon and the wash below.",115,216,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,10866277,5,10208296,they sang songs at her school and she did'nt want to forget them because she loved them so much especially the ones about nature.,115,257,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,4289468,5,10207238,she is afraid that she will forget the beauty of the canyons she doesnt want to forget about the beauty of the wash or the beauty of the canyon.she loved the old songs that her grandfather sang especially the old ones he sang.,213,257,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3370129,5,10207105,It sounds like Nasbah does not like school.,198,115,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3369911,5,10207106,Nasbah's school must be far away from the farm and must not be the best place to be for her.,198,257,440,,,0,1,0,,,,,,,
TRAINING,W,Y,N,M,4289433,5,10207234,"It problley was like a old fashion school and if they are singing old songs probbly the school is very old. The school was probley taked about nature alot to because in the paragrah apove it says eseciallynthe ones about nature, so they sang alot of songs about nature.",115,236,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,87422,5,10206955,It doesn't say any thing about her school.,156,160,,,711,0,,,,,,I,,,I
TRAINING,H,N,N,M,3322354,5,10207059,her school was boring,160,156,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,4290019,5,10207237,Nasbas school might be very ugly if she will forget about how beautifulthe canyon is.,213,257,440,,,0,1,1,,,,,,,
TRAINING,H,N,Y,M,4150006,5,10207224,that is was about slowly picked their way down the trail,198,115,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,4152415,5,10207223,her school was different.,216,115,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,4154524,5,10207198,old songs,115,533,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,90204,5,10206942,My conclusion about Nasbah's school is that it does not have a lot of nature it is all rock and buildings.,160,156,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,4160953,5,10207200,I can tell that Nasbah's school is far away from her grandfather because sometimes she forgets about how beatiful the canyon is/looks.,115,564,440,,,2,1,1,,,,,,,
TRAINING,H,Y,N,F,4160693,5,10207201,Befor she goes to school her grandfanther will sing old nature songs the Nasbah loved .Also she will go to Chinel to school to learn .,160,2166,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,4162161,5,10207212,Maybe some girls at Nasbah's school are mean to her.,115,533,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,4163170,5,10207197,that her school teaches her about navajo and she is a beginer on learnig the navajo language.,216,115,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,90686,5,10206941,It must be in a very dull city with no valleys or mountans.,160,656,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,4138351,5,10207222,I think that Nasbah's school has very helpful caring people.,564,115,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,4141549,5,10207225,she pays attention in school andvdoes well.,216,115,,,,0,0,,,,,,,,
TRAINING,H,Y,N,M,4143764,5,10207231,There school has ton of stuff like events and other stuff.They had racese and other stuff and a farm?,115,659,,,,0,0,,,,,,,,
