label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,W,N,N,F,2300938,11,10196608,"Wind Energy is not exactly a new phenomenon because the turbines are too big, and the blades are very noisy. It also is causing obstruction to forests, mountains, buildings, and other man-made structures. This can very much damage our ecosystem. The wind speed varies by 10% and turbine power varies by 25% which is causingendangered wildlife and birds to migrate.",227,803,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,4945435,11,10197254,"The wind does not blow 24/7, wind is free and varies on your surroundings. For example, in areas such as on the shoreline, at the to of a hill there is higher wend speed. Windmill blades are like sails, which states that windmills don't really have noisy blades. With new technology, turbines has decreased over 60% since the 1980's while their efficiency has increased.",211,2137,254,,726,,0,0,,0,I,,,,
TRAINING,W,N,Y,M,4945825,11,10197255,Wind energy is not a very well managed business. If the wind farms are not going 24/7 then there is not a lot of energy being made. There is tons of energy needed to be produced so that families can live. The noise if the blades distracts the people that live near it and it may have some affects on the wildlife. It is dangerous to have a huge turbine rotating during the night because an aircraft might make contact with it and cause injuries and even death. Most of the the wind farms have a lot of turbines that are not moving and not producing anyu energy. The wind energy industry is not planned hrough well.,2137,579,254,,,2,1,1,,,,,,,
TRAINING,H,N,Y,F,4946345,11,10197256,their isnt noise blades or blowing 24/7,227,803,,,,0,0,,,,,,,,
TRAINING,W,N,Y,F,2302408,11,10196610,I don't have time for this.,227,179,,,726,,,,,,I,I,,,I
TRAINING,H,N,N,F,2302530,11,10196614,"At what cost does it take to get energy efficient machinery? e would have to use things like machines that aren't eco-friendly to be able to make the machinery it takes to be able to get energy from natural resources like the wind for example.People assume, that wind power is a much more efficient than other types of ways to get power. But actually, it's not always like that. Their are many disadvantages with the wind turbines, even if they are efficient and produce energy. It all depends on where they are located and how much wind, and at what speed there is. The wind speed &quot;varies by 10%, while the actual turbine power varies by 25%.&quot; And it's not just this but the actual power making turbine is a hassle as well. If you ever go travleing through the United States, you will most likely see the wind turbines lined up in a row. But some of them aren't even spinning! Only a few out of the bunch, are actually producing energy. You know its a wind turbine by its own way of ruining the beautiful view of the landscape. Wind turbines, as well as other man-made structures, take away the the beauty of landscapes, forest, and mountains. They could even be a danger to wildlife. They're swo tall, that poor migrating birds might not see, especially at night, and their will our wild life go. They don't add anything to the picture either, they're just there, probably ruining the view of nature. You wouldn't want to go near one either, since they have noisy blades. Consequently, wind turbines are not really that great if you actually think out the many possiblities of why or why not are they really good for us, and wildlife.They are a huge hassle and we should really be thinking about how we can make them even better and more efficient.",179,211,,,,2,2,,,,,,,,
TRAINING,H,N,N,M,2302465,11,10196616,"windmillls are nice and all but are they very good , there very noisy ,wind doesnt blow all the time and soemtime its not strong enough to blow the big turbines so they just screech from barely any movement. they endanger wildlife and migrating birds . they make the turbines really big and ugly and just ruins the landscape. over all the wind mill should been left back in the 1800s",552,211,,,,1,1,,,,,,,,
TRAINING,H,N,Y,M,2302502,11,10196612,"A individual might believe that even though there may not be blowing winds all day everyday for each day, I can assume that the turbines were put there for a reason. Others might agree or disagreee, whether or not they are usefull.The windmills creat and produce electricity to power certain places.",469,579,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,4947777,11,10197262,Wind Energy is a terrible thing. Wind is not even blowing on them all day long so they might not even be going. The blades make so much noise that it is impossible to relax if you are near by them. They also scare away wild life and endanger birds that are migrating.,179,227,,,,1,1,,,,,,,,
TRAINING,H,N,Y,M,6239989,11,10197400,"I think using wind power is an amazing idea to get energy. So many of the other ways we get energy cause too much pollution while wind power does not. If we start to put up more windmill farms we can cut how much pollution we put into the air. Yet so many people believe that wind power causes a lot of noises, obstructs areas, and endanger wildlife.",552,227,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2303894,11,10196562,"Using wind power is not a trust worthy supply of energy, and has to many disadvatages for it to be considered a reliable power source. The wind will not always be blowing at a consistant rate 24 hours daily which can affect the efficiency of the utilities that we use on a consistant basis. And using turbines will only increase that wind differance by 15%. In order to put these turbines into place you will have to destroy rural landscape, and may be unappealing to people who are traveling here to visit. By placing these wind turbines in rural areas, you are also indangering wild life that may live around there. Which would cause people who care for animals to be against the idea after it has been finalized.",179,227,,,,1,1,,,,,,,,
TRAINING,A,N,N,F,2304179,11,10196565,"Windmills have been used by American colonists to perform numerous functions, such as pumping water and cutting wood. They have now, in modern times, become one of the most cost effective technologies. Although they are so, windmills have many disadvantages due to its negative effects on the environment. In order to create windmills, the habitats of many animals are destroyed. New sections of land need to be cleared in order to have a place for the windmills to be. This in turn results in the destruction of homes for many animals, forcing them to become endangered due to the lack of both shelter and food. For example, the production of these windmills causes trees, a bird's home, to be chopped down in order to provide room for these windmills. These birds now don't have any home and are forced to migrate to find a different one. Although windmills don't cause pollution in the air or radioactive waste, it is capable of causing noise pollution. The sounds that the windmills make a very loud and distracting for thet people that live there and help to ruin the pristine and beautiful landscape. Windmills help to make areas that were once beautiful, ugly and uninviting. It is easy of seeing just how efficient windmills are, but one can't deny the negative effects that surround them. In order to produce windmills, the pristine quality of the rural landscape is destroyed, and so is the habitats of various animals. These effects produce drastinc changes in our environment that are both negative and destructive.",227,469,,,,2,2,,,,,,,,
TRAINING,W,N,N,M,6240208,11,10197527,"Wind power is not efficient enough to produce the amount of energy required to sustain the united states of America. Wind farms also produce a variety of problems. Wind farms damage the ecosystem wherever they are built. they even kill endangered bird species such as the american bald eagle. Wind power is also very unreliable due to the course of mother nature. For example, the wind is not always going to be blowing and when it doesent there is being no power produced thus effectivley rendering a power outage.",2137,227,772,,,2,1,1,,,,,,,
TRAINING,H,N,N,M,2303905,11,10196566,"It is obvious that we use many sources of energy. We use farms to get windmills, and stuff, but they are also very helpful. If you have air counditioning in your house, it wastes alot of money on your electric bill, but would you rather be dehidration, or feel fresh inside your house? We see how technology has advanced throughout the past few years. Now we have smartphones, laptops, Plasmas, ect... We have an era of intelligence. We can make things less complicated due to all these sources we have around us. Believe it or not this advanced technology is coming in handy.",227,211,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2304024,11,10196567,"As stated there are many benifiets to using wind power over the traditional non-renewable enger (coal, natural gasses, and oil), but there are many drawbacks to using wind power. One big issue is the fact that the wind isn't always going one 24/7 to actually turn the blades to create the energy. If we are to use this type of renewable energy than we shouldn't need to always worry when the wind isn't blowing anymore so than no more power for the people in that region. Another big factor is since the wind doesn't blow all the time how are we going to get the most energy out of it when the wind does come around? The only way I see it is we are going to have to build a large number of them all over the place which will just create less space for humans to use and it can also take away land animals in the areas live in. Another big issue is what happens if we do solve those problems in the first paragraph and wind power does become Americas sole sorce for power, how are we going to protect the turbines from natural causes? how can we protect the turbnes or any of the other issential equipment needed for all this to work safe from lighting strikes, earthquakes, ect.? We can't surround the turbine in a dome to protect it from lighting because the wind can't reach the turbine to move the blades and we can't somehow stop earthquakes from occuring and destroying the ground around the turbine or completely destroying the turbine itself. Even if we out the turbines in the ocean on sturdy plateforms theres still risks of damages from water spouts (tornado like winds that pick up water when its over the ocean instead of dirt like &quot;normal&quot; tornados), hurricans, typhoons, even to much wind at high speeds have a risk of nocking something out of place or even the turbine. The last major reason of the drawbacks coming from wind power is the cost of ecerything. Even though the cost ofwind power turbines have decreased a substantial amount it is still large funding that has to go into these prodjects that make wind power to expensive to put up all these turbines. Like I said in my first paragraph to get the most use and effecctiveness out of a turbine when the wind finally comes is to have a large amount of them which in tern will need large funding' something that the U.S. can't do right now. It is still cheaper and more effective right now to use non-renewable recourses for most of everything until we find another solution for &quot;clean and renewable energy resourse.&quot;",227,211,,,,2,2,,,,,,,,
TRAINING,W,N,N,F,2303740,11,10196569,"Wind power is an ineffective source of &quot;clean&quot; energy. Wind patterns are unpredictable, and it is often unlikely that wind will continually run through a certain area where the wind generators are. Therefore, the turbines may sit static for long periods of time without generating any electric power. Wind speed varies by 10%, and turbine power varies by 25%. The wind which passes through the turbines also varies on the environment where it is placed. If a turbine is placed near trees, tall buildings or mountains, the wind will be affected by the large structures, and little will pass through the blades of the turbine. Wind turbines are large, ugly contraptions which ruin scenic rural landscapes. The large blades of the turbine are a reminder of failed technology in a place where nature rules its realm. The rotating blades of the generator also endanger native wildlife, including migrating birds, who are struck down from the sky on their way to a better climate. During storms, many wind turbines are struck by lightning. It is expensive to make these required repairs. Comparable to a small jet engine, wind farms create noise pollution which is disturbing to their environment.",552,227,772,,,2,1,1,,,,,,,
TRAINING,H,N,N,F,2304265,11,10196576,"Wind Turbines are not always dependable. They have become a phenomenom because they provide energy but this invention also comes with many flaws. For example, the process of creating energy with the wind turbines doesnt happen 24/7. The turbines arent even running that long so if we have a black out or a hurricane, there isnt a garentee that they will insure us power for that long. It also cause noise pollution. The noise of the blades sound like a small jet engine and when nessecary, like flying to your destination, is barrable but when its for an invention that is independable it is ubsurde. Turbines more importantly endanger wild life such as birds and other flying animals. It ruins rural landscapes and obstructs things such as forests, mountians, buildings and many more man-made structures. So why would we waste our time building inventions that only work sometimes or endangers our earth? Why build things that destroy the peace when unesescary?",179,241,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,4948390,11,10197261,"The wind energy's turbines are too big, ugly design, ruin rural landscape and have wind speeds that vary by 25%. They also have noisey blades and endangered wild life.",552,469,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,6240112,11,10197529,"Although wind energy does not generate pollution, it is not an sufficent supplement for other renewable resources due to its enviormental and efficency disadvantages. Wind Farms are not a completely clean renewable resaource. Wind Turbines are very large and ruin rural landscape. Wind Farms production consists of clearing off land through destruction of forest and mountains. In addition to interferring with geography of the land they also endanger wildlife by affecting their food chains and habitats. For example, migrating birds. Windmill Blades hurt migrating birds by either causing them damage themselves or by causing them to take a nother route and delaying their migraton. The outcome of Windmill energy production does not overweigh its disadvantages. Windmills energy production can easily be disrupted. Windmills only operated during windy climate and are not blowing 24/7. Therefore, its engery production percentage does not compare to the engery production from solar power and hydroelectric power. There's a reason why wind turbines only generated 3% of U.S. total electricity. In addition turbines are very sensative to lightning, causing severe and costly damage.",227,241,254,,,2,1,2,,,,,,,
TRAINING,A,N,N,F,2305312,11,10196579,"There are many disadvantages to wind's natural energy. Energy is a source we use everyday for things such a big deal as electricity. If we depends too much on wind energry, there wouldn't be much of it. First off, wind isn't blowing 24 hours a day and seven days a week. We need this electricity all the time. Wind mills are too big! There could be many birds flying then they could get caught up in the turbines. No one likes annoying noises. The turbines get loud. They're also big and ugly! They ruin beautiful landscapes and scenery.",552,211,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,5234471,11,10197316,Wind energy is one of the most cost-effective emerging technologies. Using windmills can help you generate electricity in areas that have trouble with electric service. Wind power is free and does not generate pollution or radioactive waste. This is true but if there is no wind then there are many disadvantages to what happens. It is true but in some areas there is lack of electric service so the people would have to rely on the using windmills to get wind energy.,2137,179,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2305077,11,10196581,"In the following summary on the disadvantages of wind energy had soem intersting facts and notes she took on it. People dont really realize alll the dangerouse things that it can do. The most important one to me is about the danger to animals ,since i am an animal lover. The not blowing at 24/7 can cause problems. The noise it makes its very distubing. One thing that nobody really knows about is it can make pollution. There are many bad causes to it.",552,469,254,,,0,1,1,,,,,,,
TRAINING,H,N,N,M,2305615,11,10196583,Well Honestly I Dont live In Hill billy town so i dont care about wind mills,469,579,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,6240499,11,10197534,"Although wind energy has been seen as a clean, enviroment-friendly energy source, it has many drawbacks as it has benefits. The main issue is that wind power cannot be used at all times making it an unrealible source for people who use it. Also, contrary to the belief that it is beneficial to the enviroment, windmills are located in areas which were formerly places for other ecosystems and thus endangered the wildlife they were built on and also causing pollution in the area. Wind energy is not as a reliable energy source as others because its construction has more drawbacks than benefits. Windmills have been used since colonial times and have since been used nationally by United States farmers. Its construction has brought up many issues as it replaced the untouched landscapes of nature with the man-made structure of the windmill which provided energy, but also interferes with nature. Not to mention the fact that windmills also cause noise pollution and furthur obstructs the natural state of America.",227,469,254,,,2,1,2,,,,,,,
TRAINING,W,N,N,F,4949898,11,10197201,"Although Wind Power is environmentally sound and as time goes on easier for the less rich to access, the fact of the matter is that the wind does not blow every single second of every single day. There are times where there is a lull in wind and in these cases how will electricity be provided? On top of the the Wind Power being unreliable they are not only noisy but consume large amounts of space. For those who live in the more rural areas of land the Wind Power can endanger the wild life of which surrounds them. Lastly, this system is supposedly known for being green but, it is ran by a small jet engine which in turn is noise pollution.",469,2137,254,,,1,2,2,,,,,,,
TRAINING,W,N,N,F,2306066,11,10196585,"Although wind mills seem to be beneficial with the fact that they don't consume any non-renewable resouces, they still destroy forests, mountains, buildings, and other areas. The fact that they endanger migrating birds is not good for the envronment at all because if more and more birds go extinct, the ecosystems will be put off and the entire balance will be shifted. Also wind mills do not bring in a constant flow of energy, because the wind does'nt always blow 24/7. Overall wind mills do more harm than good.",469,579,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,2306000,11,10196587,"While wind energy provides many advantages, it also has its disadvantages, one being that wind is not always blowing. Not only is it not always blowing but the speed of wind varies which can slow down the energy being produced. This means that wind isn't the most reliably consistent form of energy. On the other hand, wind can sometimes be very strong and in turn cause noise pollution which is sometimes as loud as a small jet engine. Therefore, the strength of the wind or lack of it can cause many problems. Not only is wind a problem but also the structures that create energy from it. Turbines are very large and are usually built in rural areas. However, this ruins the landscape and there are too many obstructions in other areas (forests, mountains, buildings, etc.) to build anywhere else. Wildlife can also find problems with these structures, such as migrating birds who can get caught in the turbines and become endangered if not already.",552,241,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,4950713,11,10197190,I oppose that his point of view is right. The Wind Mills do not need to be blowing all the time. Some of them are danger to wild life because theri blades are to big. The can disturbe wild life by being noise and can also disturbe some people who live out their. All of these causes can destroy wild life and even human being. They should find a new way to build these wind mills in a safer way and in some other place where theri is not much around.,211,469,,,,1,1,,,,,,,,
TRAINING,W,Y,N,M,6240794,11,10197532,the students point of view is that the the wind is used for things such as electrisity. the woind turbines are 3%of total is electrisity but cence the 1980s the turbines run like 60 percent of all electrisity.,211,579,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,2306590,11,10196591,The wind energy had been always a phenomenon because most of this phenomenons had not certantly examinated by the most inteligent scientists in the world. It says also that in 1920s the americans used a small windmills to generate electricity in rural areas that lacked electric servicve but this happen like 80 years earlier and in that time it was a phenomenon and now it still been one because now we do more than created energy the scientists are using it for more thing and its a mistery what we can do with wind energy and thats why it still been a phenomenon.,227,552,,,,0,0,,,,,,,,
TRAINING,P,N,N,F,2306151,11,10196589,"Endangering the wildlife, by destroying their habitat or forceing them to move and most won't survive or live long enought to adapt to it. buliding the huge and tall turbines can cause many of the migrating birds to crash into it. The spinning blades to by the wind can throw the birds off their orginal track.",211,552,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,4950674,11,10197193,"Even though Wind Energy does have its advantages, it also has its disadvantages. Depending on the location, many places dont have the advantage of always having wind. Weather is unprediactable, by using Wind Engery, we would become too dependent on the weather. Wind speed varies by only 10%, and turbine power varies by 25%. Another weather related problem, is lightning. If the majority of the people that lived in the United States used Wind Energy, and some were struck by lightning, the repair would be exspensive.",211,2137,254,,,1,2,1,,,,,,,
TRAINING,W,N,N,M,4950567,11,10197191,"As a source of energy, windmills also present disadvantages. Windmills have to take up large amounts of space to be worth the amount of energy that they generate. This space could be used for other purposes instead. Their size makes practical problems as well as causes complaints about windmills being too ugly and ruining the rural landscape. Forests, mountains, and buildings all obstruct the contruction of windmills and vice-versa. Although cost effective, windspeeds vary and the source of power is unreliable. Many people dislike the amount of noise windmills also produce. For a source of energy, windmills provide many practical as well as asthetic problems.",227,2137,254,,,1,2,2,,,,,,,
TRAINING,W,N,N,F,2561566,11,10196641,"When you first think about it wind source of energy seems like a fantastic idea. There are some things that can be improved to make it better still. One thing that is flawed with this idea is that the wind does not blow 24/7. Some places that do get wind may not even get strong wind so how do these wind mills even benifit them? The blades would have to be placed in a wide area where there will be no obstructions like forests, mountains, buildings, or other man made structures. If they are too close to thos things they will not catch enough wind and if they are too close to residential areas the blades will be too noisy and bother the residents. With these things being in wide open areas it takes away from the natural beauty of the earth. They are oversized and they have an ugly design. It also effects the surrounding wild life because the little animals could possibly get frightened by them and they would have to relocate to an area they are not familiar with and they could not survive in. Birds might also try to pass by as the blades are spinning and may not realize that they are and might get caught in them and get seriously injured or even die. The wind mills could also give off pillution from the small jet engines that they have. It could also be possible that they can get turbine damage from lightning. It seems as if they would attract the lightning.",179,469,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,4952016,11,10197194,"As to many the idea of wind energy is a phenomemon they neglecting the negatives to this argument. Wind is not blowing 24/7 but these small jet engines continue to run spreading pollution. Turbines tend to ruin forests, mountains, and rural landscapes obstructing the many wonders of nature. Not to mention the wildlife develpoing in diffrent settings that are being destroyed cause endangered species.",423,469,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,2306299,11,10196593,"Wind energy is not a new phenominon at all. infact, it is actually not beneficial to communities or buisnesses at all. By using wind energy it takes away from the electrical buisnesses because they do not need to create as much energy before which leads to higher costs for actural energy from the companies, and the companies having to lay off more people. Using wind energy can also be unconsistant because it is not windy everysing hour of every day, so the amount of energy produced by the wind mills can change as well.",227,803,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,2306332,11,10196596,"While the idea of using wind turbines for a renuable source of electricity is highly researched and liked, they are in fact detrimental to those in contact with the troubling machines. Most environmentalist are not in clear contact with the wind turbines 24/7 and thus are unable to see the troubling effects these loud windmills cause. Many rural farmers complain of the noise produced by these giant wind mills, likened to a small jet engine. Not only is the noise stressful, but migratory birds are often caught by the giant spinning blades. Though the wind farm phenomenon is increasing, not many spare a thought to the lost picturesque landscape polluted by the massive metal structures. Some envirnmentalistrs also forget to mention that these turbines rely on wind, which does not blow all of the time. It takes a massive amout of these wind turbines to produce enough energy to power houses and are increasing in numbers, adding only to the stress of thos put into direct contact with the wind turbines.",803,2137,254,,,2,1,2,,,,,,,
TRAINING,H,N,N,M,4952206,11,10197192,as,227,469,,,726,,,,,,I,I,,,I
TRAINING,A,N,N,M,6240692,11,10197535,"Wind power may provide us with electricity but it wouldnt be able to constantly provided uswoth the power we need because wind doesnt blow 24/7. Wind turbines may be a innovative idea but it would not provide us with enough power to convert fully into just using wind turbines. They also cause a great distubance in the facinity because of its noise, the turbines would need an open area to perform at its max performance. Wind turbines are also a very hazardes type of equipment because they rotate fairly quickly and may cause some damage if not maintained.",227,469,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,6242162,11,10197510,"While wind power may be a green alternative to burning fossil fuels, it is a flawed concept. For example, wind does not blow conjsistently 24/7, this will cause the generators to stop and lead to frequent loss of power. Also it takes a huge amount of turbines to supply a substantial amount of electricity, and all those windmills would ruin what undeveloped landscapes we have left and create noise that would disturb the people and wildlife in the vicinity. Furthermore, there is a limited area in which wind farms can be built, because of factors such as natural or man-made obstructions and lack of sufficient wind in the area.",211,423,,,,2,2,,,,,,,,
TRAINING,W,N,N,F,2561247,11,10196643,"wind energy is not a new advantage or technique that people use today. it has been around the 1920's and is highly effective. the positive outcome of using wind energy includes the coat at which wind is free, wind power does not create pollution or radioactive wastes, and does not consume resources such as coal. other than environmental achievement of wind energy, wind power is encoraged for tax breaks and utility companies offer green pricing options that allow customers the choice to pay for electricity that comes from renewable sources in order to support new technologies.",579,179,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,11932009,11,10197980,"although there are very many good aspects that you can argue about wind energy the disadvantages clealy outweigh the good because of its inconsistancy and bad effact on nature. People seem to have this idea that wind energy is all natural and that it is helping the environment because it is using nature in order to make engergy, however these windmills have a very negative effect on nature and also the wildlife that sorounds them. We as humans have it in our nature to interfer with what nature already has and windmills are just the same, they are a huge disterbince in the way that things should naturaly be in the landscape where they are put. these are big and noisey machines that fill the area with noise pollution and there aperience destroys the natural beuty of the landscape. On top of this they are also dangerous for the animals that live there, the sounds scare away many animals from there natural habitat and the massive blades or the mills have been known to kill migrating birds, who after flying the same path for many generations encounter a new obstical that many times can result in their death. not only are there all of these negative effects on nature because of the windmills they are also not a very practical source of energy in the first place. You have to understand that in order to be able to harness the power of the wind you have to have wind. there is many times when you see these impressively large mills scattered accross a piece of land and yet not a singe one is turning because of the lack of wind. However when the wind is blwoing and they are actualy serving their purpose these are incredably noisy machines which doesnt only affect nature but also all of the people how have to be anywhere near it. because they are so noisy and horrible to look at this forces them to be biult oin areas where noone goes that would be otherwise untouched my man. although wind mills seem like an alternative source of energy that is envirinmentaly friendly in reality they take away from nature more then they help.",579,227,,,,2,2,,,,,,,,
TRAINING,H,Y,N,M,4952617,11,10197268,Wind power is a clean soirce of engery but the wind isnt blowing 24/7 and is noisy.,552,179,,,,0,0,,,,,,,,
TRAINING,NR,N,N,F,2688015,11,10196737,"Many students have their own opinions about the wind farms, although these wind farms can be beneficial for the country,there are also disadvantages to the process. Putting the turbines in locations surrounding communities does not bring that much attraction to the area, students feel as if the turbines are to big, they are an ugly design, and they ruin rural landscapes with the additional noise polution that they provide. This would lead to the obstruction of forests, mountains, buildings, and other man-made structures putting endangered wildlife in jeopardy. Although the turbines are not what most people preffer, studies show that turbine power varies 15% more power than wind speed. In 2012 wind turbines were used in the US and it helped provide electricity",579,469,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,6242275,11,10197512,f,2137,179,,,726,,,,,,I,I,,,I
TRAINING,B,N,N,F,4954449,11,10197264,"Windpower does have some dis advantages by having it not blow for 24/7. Also at night when people are asleep they windmill blades would be loud so that would most likeliy be a problem for the community. Most likely that people who are living there will be disturbed by the sound of the windmills. And for the people who have put those there probably didn't think of the obstructions which are the forests, mountains, buildings,and other man-made structures. Also the endangered wildlife and the migrating birds because where ever the windmills are going they are gonna have to tear down something and it will be most lkely trees and that is hurting the animals and the birds that live there. And also for the windmills the speed varies by 10% and the turbine power varies by 25%.",2137,803,254,,,2,1,1,,,,,,,
TRAINING,NR,N,N,F,4954674,11,10197266,"Although windmills are efficient the windmills need electricity to keep them operarting. Windmills have good to it but also have bad. Windmills arent going to be able to operate in severe weather conditions so why even depend on them. Not only is bad weather a disadvantage, the wind isnt going to be blowing all the time. Blades are very noisy and also dangerous also the way the windmills look are too big and obstruction to forests, mountains, buildings, and other man-made structures. Windmills are a safety hazard to wildlife, the birds who fly around one could get caught in the blade of th ebird and kill it.",241,211,,,,1,1,,,,,,,,
