label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,H,N,N,F,4887824,3,10206085,"that he can play a game, or help set the table why he's wating.",114,566,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2892711,3,10205892,charles's can go outside and play mouse trap with his mom or dad,90,2224,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2892751,3,10205893,"Soon Charles started looking in his toy box,but he saw nothing to play with.Then he saw somthing shining in his closet then he opened the door and saw his old knight costume.So he put on the costume, and pretended his dog was his trusty steed.Soon he built a fort.The fort was his castel.He grabbed the old flags that were in the garage, and tied them to the fort.He was playing with his stuffed animal dragon.His dragon was the dragon who garded the castel.Dinner was almost ready and he was still playing.",865,131,,,,2,2,,,,,,,,
TRAINING,W,N,N,F,4888606,3,10206086,He can biuld a towerout of hugmungus blocks or read. He can watch T.V. or even play board games.,344,2224,,,,0,0,,,,,,,,
TRAINING,A,N,Y,M,4888351,3,10206067,mom side go a great idea,90,510,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,5206784,3,10206096,SO CHARLES JUST PLAY GAME LIKE TAG. SO HE PLAYED TAG WITH HIS FIREND GUMBALL. THEN MOM CALL HIM FOR DINNER AND HIS COUSINS ARE HERE. HE SAID GOOD BY TO GUMBALL THEN HE WINT HOME AND ATE.THE END,90,774,,,,1,1,,,,,,,,
TRAINING,NR,N,N,F,2894553,3,10205894,"Charles decides to help cook with Mom to pass time. It was hard work for Charles because he is not as good a cook as Mom. Later,Charles went to his room to read a book but first he asked for an apple but Mom said &quot;Don't spoil your appitite!&quot; Charles went up stairs and started reading his book.",114,566,,,,2,2,,,,,,,,
TRAINING,B,Y,N,F,4889485,3,10206092,CHARLES WAS HUNGRY BUT HIS MOTHER SAID TOO WAIT.,90,82,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,2895042,3,10205895,HE is hungry in he wants to eat. BUT he can't because his mother is not done cooking yet. he also smells punkin pie. SO I BET HE WANT SOME!,566,344,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3049584,3,10205896,YA mom im going to play ball then here mom cald here to come get denner that worked mom,644,2224,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,5627269,3,10206237,&quot;Ok&quot; Charles said. He went over to his room and found some old toys and started to play. He heard the doorbell ring and he ran to the door.,344,644,,,,1,1,,,,,,,,
TRAINING,W,N,Y,F,3050251,3,10205897,charles can play a game to getbhis mined of of dinner.,82,566,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3050335,3,10205898,he want to writ obot his reunion,566,344,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,5627170,3,10206235,&quot;yes i can i think i can make a robot .&quot; So that boy had to make a robot out of cardbord and he worked all the time.,644,566,131,,,0,1,0,,,,,,,
TRAINING,W,N,N,M,4866242,3,10206075,"So Charles went upstairs to his room and got on his raincoat and set off outside. He ran outside and splashed in a puddle outside. As he climbed a slippery tree, he could see a beautiful view of San Francisco. &quot;So beautiful&quot;, he thought just as his cousins were pulling up.",566,90,,,,2,2,,,,,,,,
TRAINING,W,N,N,M,5626815,3,10206236,"Charles drew then got bored.He watched T.V then got bored.He read but STILL got bored.&quot;Is it dinner yet?&quot;asked Charles.&quot;Why yes it is!&quot;said Mom.&quot;HOORAY!!&quot;yelled Charles.After that,they had a nice dinner.",90,865,,,,1,1,,,,,,,,
TRAINING,A,Y,Y,M,3210744,3,10205959,ghj,114,865,,,737,,,,,,I,I,,,I
TRAINING,W,N,N,F,3169340,3,10205903,"''He can think of something fun to get his mind of dinner,''Mom replied.''I know its hard to be the only child here, but I am sure you can come up with a great idea to make the time pass more quickly.''",566,814,131,,737,0,,0,,0,,I,,,
TRAINING,W,N,N,F,4869274,3,10206088,Charles asks his grand mother if she whated to take him to the park to play for an hour so mom can make the dinner in peace and he can have some fun at the park.Grandma said yes so they went park and played till mom calls for dinner.Then they will go home and have the family over for the family reunion and have fun with every one there.,510,644,131,,,2,1,2,,,,,,,
TRAINING,H,N,Y,F,3170029,3,10205904,1. The problom that charles has is he's hungery. 2. And the other problom is that he has to wait 1 more hour.,82,2224,,,,0,0,,,,,,,,
TRAINING,H,Y,N,M,5626871,3,10206238,Charles waited until his cousins are to eat dinner,90,210,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,4869441,3,10206089,He could play in the rain.,90,2224,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,5207111,3,10206097,Charles mother said im sure you can come up with a great idea to make the time pass more quickly.,90,2224,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,4870155,3,10206090,I wait and my friend walkes in and he play hide and seek,865,90,131,,,0,1,0,,,,,,,
TRAINING,A,N,N,M,4870312,3,10206091,"Then Charles tryed to think of something but they were all outside games but then he thought of one thing to do inside he would have to make his own game he thought of painting, so he was painting while time past and he stopped and it was time to eat.",344,90,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,3171207,3,10205905,So Charles went in the living room until the cousins got there.,644,814,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3170861,3,10205906,he is hungry and his mom said to go play outside but it was raining so his mom said to do somthing fun in the house so he could stop thinking of food,90,2224,,,,0,0,,,,,,,,
TRAINING,H,Y,N,M,3171787,3,10205907,they go to a family reunion,644,90,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,4872333,3,10206065,two paragraphs,82,210,131,,737,,0,0,,,I,,,,I
TRAINING,A,N,N,F,4872186,3,10206066,"Charles ran upstairs and went to find something to play with, then he found something. He found a ball! Charles played with the ball all day until their cousins came and the food was done.",644,566,,,,1,1,,,,,,,,
TRAINING,H,Y,Y,M,3171999,3,10205908,two,644,566,131,,737,0,,0,,,,I,,,I
TRAINING,B,N,N,F,4874940,3,10206079,I say he should play in the rain until his cousins come to his house or he just make his self a sandwich.He could even call his cousins and see when his cousins are getting there he could even go play with the dog if he has one or even play on the computer if he has a computer.He could have his mom to bring him to his cousins house to play until there rady to come.And they all play hid and go seck outside in the front yard.,644,566,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,4874841,3,10206078,"One hour past every body was there.All his cousins,uncles,grandmas,grandpas,and aunts.Charles and his cousins played hide and seek,tag and played a little bit of monoply. then it was time to eat Charles was the fist one to sit down at the table. his mom made ham turkey ham mash potatoes and corn. Charles and his family had a wonderful meal.when they were done Charles and his cousins started to play again for two hours. Charles family went home and Charles went to bed",344,90,131,,,0,1,1,,,,,,,
TRAINING,B,N,N,F,4874659,3,10206080,So Charles had an idya i can make a cake but his mom allrety did tene he seda pless can i make a noter but mom seda NO!So he seda NO to mom and sut the door in her fase and looked it 2 minits later she came bake to take to him after tath his casins came and tent it wus DINER!,90,344,,,,1,1,,,,,,,,
TRAINING,NR,Y,N,M,3174734,3,10205909,She said you could think of something to get your mind off dinner because she cept thinking about it almost the whole time.,210,114,,,,0,0,,,,,,,,
TRAINING,NR,N,N,M,3175415,3,10205910,"he could play a video game,a board,or an imaginary game",344,510,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,5629679,3,10206211,Charles problem is that he is hungery and his stomach was growling.His cousins were coming over and had an hour left to drive.Charles was so hungery because he had been working with his grandma and sweeping.His mom said to do something so he could get dinner off his mind.But he said that it was raining and he coulden't even play.,510,82,131,,,1,0,0,,,,,,,
TRAINING,W,N,N,F,4877414,3,10206068,THE MOM TOLD CHARLES TRY TO WATCH TV BUT IT DID NOT WORK SO SHE SAID LAY IN YOUR BED SO HE DID.WHEN CHARLES WOKE UP HE WAS STILL HUNGRY BUT HE TRIED TO GET A SNACK. SO HE TRIED TO GET A SNACK BUT HIS MOM KEEP ON SAYING NO.HIS LAST TIME HE TREAD HE ALMOST GOT IT BUT HIS MOM LOOKED AT HIM AND SHE SAID NO.HE TREID AGAIN AND GOT A SNACK BUT THEN THE FOOD WAS READY. HE WAS SO HAPPY HE ATE INTILL HE WAS FULL. THEN HE SAID I FULL SO HE LAY ON THE COACH AND WATCH TV.,114,344,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,6073588,3,10206254,THE PROBLEM IS HE CAN NOT A WHOLE HOUR.,210,2224,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3214271,3,10205960,When one of charles cousins gets there they go out side and play in the rain.when the other cousins get there they all play tag.Last they go inside and eat.,82,644,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,3214256,3,10205953,Charles had to finish his story about his family reunion.Then his stomch started to growl.Th,344,2224,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,4646687,3,10206054,Charles went in to his room and his stomach growled again it souned like a big bome and every time it keep on sounding like a bome then he remberd he still hade his new captin bome action figure that he never opened so then he got out all off his action figures and acted like the bad giys were going to but a bome inside the Earth but the super heros saved the day and every one was save and sound but then his mom finely said time for dinner and then wached a move,210,344,,,,2,2,,,,,,,,
TRAINING,W,N,N,M,5631633,3,10206217,Charles went out sid and time felt like it was going by fast and his mom said I told you so.,344,90,131,,,0,1,0,,,,,,,
TRAINING,W,N,N,F,11134992,3,10206798,So Charles did a few tricks in his room to show his cousins. He tryed to make his cat a pig but it did not work.So he tryed to make his mom a bird but it did not work.He got tired of doing tricks.so his cousins got to his house and they ate dinner. THE END.,344,774,131,,,2,1,0,,,,,,,
TRAINING,H,N,N,F,3215871,3,10205954,"Charles ran upstairs and thought while sitting on the couch. He finally had an idea! He could make paper airplanes and send them to his cousins while they are still driving! They could talk and communicate with each other before they even got here! And , before dinner's ready.",82,814,131,,,2,1,0,,,,,,,
TRAINING,H,N,Y,M,3218798,3,10205955,In the story charles a little girl was very hungry and then there was a mom that told charles get dinner off your mind and start playing.,510,2224,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,3218377,3,10205956,charles should go play with his toys in his room,566,510,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3218313,3,10205957,We can go to knotts or disneyland.Then it`ll get diner off you`re mind.,566,510,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3221278,3,10205958,mom what if i change the clock.,566,644,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,3223768,3,10205935,When his stomach began to growl why didn't he eat a snack?Charles shouldn't of think of dinner.,344,814,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3223293,3,10205934,Charlem problem is that he has no food to eat.,566,2224,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3223460,3,10205936,How could Charies fix her promblem?She could fix her probelm by watching tv or go outside to play at the puddles.,566,510,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,3223901,3,10205937,CAN COME UP WITH A GREAT IDEA TO MACE THE TIAME PASS MORE QUICKLY.,210,131,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3225943,3,10205938,"Finally, he thought of a game he can play then he figure that even if it is raining he can still have fun.",131,82,183,,,0,1,1,,,,,,,
TRAINING,H,N,N,M,3228567,3,10205939,qqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqqq,344,566,,,737,,,,,,I,I,,,I
TRAINING,H,N,Y,F,3231867,3,10205913,"my mom has not finished doing dinner she will be finished in a hour so she says i should do somthing fun and get my mind off dinner so i think that i should get a little snack then mabe play games to get dinner out of my mind ,i think that charles should get a little snack then he should play games to solve his problem.",510,814,,,,0,0,,,,,,,,
TRAINING,H,Y,N,F,3233894,3,10205914,the cat is play in the mud,82,210,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3235934,3,10205915,''Hm'' Charles thought ''maybe Mom is right''.Charles created a sculpture of a slide out of clay to pass the time.,865,210,,,,2,2,,,,,,,,
TRAINING,A,N,N,M,3236600,3,10205925,"Charles looks around for somthing to do.He sees his grampa's old actoin figures from the comic books that grampa gave Charles.Charles played and played until ding-dong! It was his family his cousins,uncles,and aunts last but not least grampa! they had a wonderful time together.",566,865,131,,,1,2,0,,,,,,,
TRAINING,W,N,N,M,3236923,3,10205926,I should not think aboat dinner any more.,644,114,,,,0,0,,,,,,,,
TRAINING,NR,N,N,M,3238448,3,10205927,On paragraph,644,90,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,3239129,3,10205928,he can think of playing futboll,344,114,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,3239028,3,10205929,she wants the time to go quickly . At the reunion there is no kids . I am sure you can come up with a great idea to make the time pass more quickly,865,566,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,3241597,3,10205930,reunion growl replied make time pass more quickly,344,566,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,3242135,3,10205931,more fastr then the other one,644,90,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3206285,3,10205932,Then his cousins come to the reuionand how charles got dinner off his mind was he was playing a boared game. He also started to get his mind off dinner by doing arts and crafts with his cousins.That got his mnd off dinner.,644,566,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,3205787,3,10205933,"Then Charles ran into his room and got some trains and train tracks and he built a train stashon and a little town.He made a train go all the way around the little town.But,he got bord of that so Charles cleaned up that mess.His stomach growled again. But,than it was time for dinner.Charles said ''yes yes yes.''He was so happy.When he got to the table and he ate all his dinner and he said,''Can I have more please.''Thay all laughed.",644,344,,,,2,2,,,,,,,,
TRAINING,H,N,Y,F,3206107,3,10205970,Charles can not think about eating.He can watch T.V. He can help his mom do more chores. He can think about what to do with his cousins.He can play somthing in his house.,2224,865,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,3206075,3,10205968,working hard all day to get ready for the family reunion,210,865,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3209086,3,10205965,In paragraph 5 mom said I am sure you can come up with a great idea to make the time pass more quickly.,2224,644,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3218055,3,10205967,"And charles came up with an idea. He calld his friend Gorg if he could play. So he asked his mom if she could drive him and she seid,''yes.'' So he whent to gorges hous. after that it was dinner aand ate with his cousins.",344,644,,,,1,1,,,,,,,,
TRAINING,B,N,N,M,3217991,3,10205966,"''I am so hungry,Mom,''he said.",90,644,,,,0,0,,,,,,,,
TRAINING,H,Y,N,F,3212632,3,10205969,she has to wait a hour to eat.,510,644,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3220280,3,10205962,Charles shoul help his mom out . That would help the time pass more faster or Charls should have had a snak like an apple so he would not be so hunngry or Charles should road his bike or his scooder,344,644,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3220205,3,10205961,"So he tride lots of things,drawing,pusles,and many others but he could not get his mind of food.So he tride rereading his faverit book MONSTERS VS ALENS!It was a long book but it is perfict timeing so he read and lafted and read and laft until he was done he herd a nock on the front dore and he yelled I will get it and he opened the dore and it was his cousins.He was so happy that he sceemed like a girl and they played and played until charels mom said whose hungery and charels and his cousins ran and omost nocked charels mom over.It was a great day for charels.",344,644,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,3214689,3,10205963,He should read a book draw something inchersting .,644,566,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,4646820,3,10206053,Then one whole hour passes. And one cousin comes. And another one and another one comes. More and more and more and more. And finally everyone came to Charles`s house. And finally everyone allready came and they finally ate. And mostly Charles.,644,510,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3207038,3,10205964,Charle solves his problem because the evidence says that charle comes up with a idea to make the time pass more quickly.,566,814,,,,0,0,,,,,,,,
TRAINING,H,Y,Y,M,3222949,3,10205971,REUNION GROW1. RE JGUHJGHFGYRHRUTHYRRRR3QFQRGFGENS BDGERJNR VCFRBR,644,510,,,737,,,,,,I,I,,,I
TRAINING,H,N,N,F,3222091,3,10205972,"Charles dicided to play a game. He played it for so long that he soon forgot his hunger. &quot;Charles! Time for dinner!&quot; Mom called. For Charles, this seemed like 1 second. When dinner was over, Charles smiled.",2224,566,,,,1,1,,,,,,,,
TRAINING,H,N,Y,M,3227948,3,10205973,"Play a bard game like chakers,chast,and soryslidersory. she can read a book likescience, Dragon of the Red Dawn,and Diar of a wimpy kid.",82,566,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3227355,3,10205916,Charles does what his mom told him. He thinks of something that could mind dinner until dinner time.,814,510,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3227165,3,10205917,"&quot;I think that it would be okay to play in your room,&quot;said Mom,&quot;It may be fun&quot;.Charles told his mom that he did not want to play in his room.&quot;I want to go outside,&quot;Charles said.&quot;Get your raincoat and rainboots to go to your cousin's house,&quot;asked Mom",566,90,131,,,0,1,1,,,,,,,
TRAINING,H,N,Y,F,3230301,3,10205918,A story about a teacher and a family a mom replied,774,865,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,12201327,3,10206926,then it stoped raining so Charles went outside to play.,865,510,131,,,0,1,0,,,,,,,
TRAINING,H,N,N,M,4116155,3,10206028,"If I was Charles's I would starve to death because I would be hungry. Also because it might tatse good.Then because,its pie who dosen't like pie.This is why I would starve to death.",644,131,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3230800,3,10205919,he is os hare for food and he is aked for food he thing to play and he is stell thing of food he can't eat food he need some to eat.,90,774,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,3229594,3,10205920,I think he can sneek some food from his cabints and when the guest come he can put them awhay quickly,344,90,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3232982,3,10205921,An houris only 60 minutes charles.,814,90,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3232379,3,10205922,About two minutes later Charles found some thing to do he decided to watch a telivision show called The Looney Tunes. When that episode was over a nother one came on telivision and then another and after alot of Looney Toones he finally had his mind off dinner. His cousins came and they had a great dinner they had spicy chicken and a great pumkin pie for dessert.,814,90,131,,,1,2,1,,,,,,,
