label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,W,N,N,M,3897980,3,10222016,<p>Because there are 3 turkey and 3x4=12.so you can only make 4 sandwiches</p>,2325,235,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3901646,3,10222228,<p>no that would make all the sandwichies</p>,544,553,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3902677,3,10222231,<p><b><i>no </i></b><b>becuse that</b> somone&nbsp; do not like ham and turky.</p>,553,562,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,3902574,3,10222235,<p>Nick has 30 ham haow maney dus Nick have in all becaues wen I add I saw 30 ham</p>,56,561,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3904866,3,10221988,"<p>1.Yes, because if I'm making 6 ham and turkey sandwichs, I need 12 pieces of ham and 18 pieces of turkey because it said on the board that,''Ham has to have 2 pieces in each</p> <p>sandwich same as the turkey, but if have a turkey sandwich you have&nbsp; 3 pieces of turkey</p> <p>in it.</p> <p>&nbsp;</p>",56,544,,,,2,2,,,,,,,,
TRAINING,W,N,N,F,4527184,3,10222389,<p>No nick is in correct you only need</p> <p>12 slices of ham for his ham</p> <p>sandwich and 12 for the other.</p>,235,56,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,4514403,3,10222393,<p>No he needs 12 ham slices and 12 turkey slices</p>,2325,544,,,,1,0,,,,,,,,
TRAINING,W,N,N,M,4516599,3,10222398,<p>no Nick is rong because&nbsp; if you try to put some slices you'll get 3 slices.</p>,75,562,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,4518346,3,10222408,"<p><b>Y</b>ES,because 3x7=21</p>",235,553,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,4524913,3,10222402,"<p><b><b>He can make six sandwiches of each because he can give each sandwich three slices of meat if the meat is really thin, but if it's thick meat he can give each sandwich just one or two and he will have meat leftover.</b></b></p>",561,75,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,4528126,3,10222411,"<p>Nick is not right. He is not right because if each sanwich has 2 slices and you need 2 slices of ham in each sandwich, than you just need to count all the slices. You need 24 slices to complete each sandwich.</p>",562,75,,,,0,1,,,,,,,,
TRAINING,B,Y,N,F,4533463,3,10222414,"<p>Yes,because 6 ham sandwiches and 6 turkey sanwiches is correct.</p>",544,562,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,5054715,3,10222416,<p>He could make 31</p>,296,2325,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,4539272,3,10222405,<p>no beacuse if he nedded 6 it would be 12 peices of ham and the turky would be 16 peices</p>,56,562,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,5056585,3,10222419,"<p>No, because you need 3 slices 2 slices 4 bread to make both sandwich.</p>",56,553,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,5057814,3,10222426,"<p>No, becaus nick olny needs&nbsp; to make 12 sandwiches but if he needs echeru then , yes.</p>",56,235,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,5157186,3,10222497,<p>Nick is not correct because he need to buy ham &nbsp;and 6 ham and 6turkey. &nbsp; &nbsp;Also he need to buy them sebrect.</p> <p>&nbsp;</p>,539,75,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,5064620,3,10222423,<p>he needs less turky and ham he needs 14</p>,553,56,,,,0,0,,,,,,,,
TRAINING,B,Y,N,F,5140279,3,10222499,<p>nick is wrong because 18 is not the answer the rely answer is 19 because it is 19kids in all.also I add 14+3+1+1that eqauls 19.</p>,562,539,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,5151148,3,10222492,<p>Nick&nbsp; is rong and right at the same time because 6 of the ham sandwiches are equal to 12 and 6 of the turkey sandwiches equal 18.</p>,544,561,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,5157085,3,10222494,<p>No<b>&nbsp;because &nbsp;for 6 you need to dou 6 so you need 24.</b></p>,539,2325,,,,0,0,,,,,,,,
TRAINING,H,Y,N,M,6315758,3,10222995,<p>Nick&nbsp;&nbsp; need&nbsp;&nbsp; mutiply&nbsp;&nbsp; 3&nbsp; and&nbsp; 6&nbsp; because&nbsp; it&nbsp; equal&nbsp;&nbsp; 18.</p>,544,562,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,6318079,3,10222992,<p>Nick is not correct</p> <p>&nbsp;</p>,544,553,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,6320474,3,10223020,<p>He is incorrect because you just need 12 slices of ham to make 6 sandwiches and turkey sandwiches.</p>,562,56,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,6320741,3,10223025,<p>Her mistake was six plus six dosent equal18 the number is 24 because six plus six equals 12 and a nother 12 equals 24.What im trying to say is 12 plus 12 equals 24 and ifu dont know what im trying to say is there is two sixes in one turkey and two more from the ham and that equals 24.</p>,544,562,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,6323995,3,10222946,<p>Yes because he's making the same amount of sandwiches.</p>,56,75,,,,0,0,,,,,,,,
TRAINING,A,N,Y,M,6325913,3,10222978,<p>wrong because 6 mutiply 3 eaqul&nbsp; 18 and it is&nbsp; only 2 in each</p>,553,56,36,,,1,2,0,,,,,,,
TRAINING,H,Y,N,M,6329568,3,10222949,<p>No beacause he dose not haveenuf ham and turkey</p>,56,75,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,6356771,3,10223031,<br>is correct becase he needs to make them and proble he needs to make them for his friends,553,562,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,6265392,3,10222959,<p>no he is not corrcet.</p>,553,56,,,,0,0,,,,,,,,
TRAINING,NR,N,N,F,6272198,3,10222970,<p>No because 18 + 18 =36 and 6 + 6 = 12&nbsp; so 36 + 12 = 48</p>,553,562,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,6272397,3,10222968,<p><b>Nick is not corect because 18 slices of ham make 9 sandwiches.</b></p> <p>&nbsp;</p>,75,553,,,,2,2,,,,,,,,
TRAINING,H,N,Y,M,6283318,3,10222956,<p>Nick is corret because Nick has to make 6 ham sandwiches and 6 turkey sandwiches.</p>,75,553,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,6286143,3,10222952,"<p>NO,because if 6+6=12 then he neds 12 ham and 12 turkey.</p>",553,544,,,,1,1,,,,,,,,
TRAINING,W,Y,N,F,6290457,3,10223067,"<p>yes,because 3</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>",561,56,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,6293554,3,10223070,<p>bread has <b>24.#</b>&nbsp;&nbsp; &nbsp;&nbsp;&nbsp; Cheese has 6 =&sect;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; ham has 12&nbsp;&Uuml; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; turkey has 12 &Iuml;$</p>,2325,75,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,6297548,3,10223001,<p>48</p>,544,553,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,6297273,3,10222998,<p>no i thinck he is rough</p>,56,553,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,6301896,3,10222941,<p><b>no<b> because 2 times 6 is not 18 it's 12.</b></b></p>,235,56,,,,2,2,,,,,,,,
TRAINING,A,N,N,M,6309290,3,10222944,"<p>no, because 12 is the right amount to make 6 sandwitches.</p> <p>&nbsp;</p>",56,553,36,,,0,2,1,,,,,,,
TRAINING,H,N,Y,M,6321973,3,10222975,<p>no</p>,553,549,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,6322460,3,10222972,"<p>&nbsp;&nbsp;&nbsp;&nbsp; <b><b><u>Nike is incorrect. He needs 12 slices of ham and turkey,and two slices for each sandwich.</u></b></b></p> <p>&nbsp;</p> <p>&nbsp;</p>",75,544,,,,1,1,,,,,,,,
TRAINING,B,N,N,F,6324586,3,10223034,<p>fourty-eight&nbsp; sandwithes.</p>,553,235,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,6324792,3,10223064,"<p>No,hes not correct because add twies as six so so you have to do two times as twelve then the answer is twenty-four.</p>",2325,544,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,6324839,3,10223055,<p>he is not correct because he needes 6 ham and 6 turkey</p>,539,75,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,6324323,3,10223058,<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; No because there are 6 ham sandwiches and 6 turkysandwiches if he needed 18 slices of ham and turkey echa sandwiche would have 3 slices and they only need one.</p>,544,75,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,6325111,3,10223040,"<p><b><b>??????<u>NOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO ,becouseif he wants to make 6 Ham sandwiches he will only need 12 slices of ham not 18 slices of ham, but he is correct for the 18 slices of turkey.&nbsp;</u></b></b></p>",553,544,,,,2,2,,,,,,,,
TRAINING,H,N,N,M,6325118,3,10223048,"<p>No,becase the first you only need 12 hams not 18. For the seconed one he is not right because he needs 12 also.</p>",75,553,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,6325155,3,10223061,"<p>No, because Nick needs to make 6 ham and 6 turkey not 18 ham and 18 turkey</p>",562,553,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,6325251,3,10223045,"<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp; No he is not correct, because he needs to make 12 turkey sandwiches he needs to make 6 cheese and 6 ham.</p>",544,553,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,6325219,3,10223037,"<p>No,becuase 6 plus 6 =12 so Nick needs to 18 minice 5 =12.</p>",553,561,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,6327360,3,10223053,<p>6+6=12 No</p> <p>&nbsp;</p>,56,553,,,,2,2,,,,,,,,
TRAINING,A,N,N,F,6334082,3,10223004,<p>&nbsp;six pluse six equals 12 so add 18 to 12 and that is 40 and that is your answer</p> <p>you have to add it up to have a answer.</p>,553,56,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,6333993,3,10223051,<p>Yes Nick is correct becase I coutd thats how I got the anser.</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>,553,56,,,,0,0,,,,,,,,
TRAINING,W,Y,N,F,6338969,3,10223083,<p>a</p>,56,553,,,718,,,,,,I,I,,,I
TRAINING,H,N,N,F,6342429,3,10222986,<p>Nick is correct becauuse he has 18 slices of ham and 18 of turkey and if you divide there will be 3.I got the answerlike thisso there is 18 slices of ham and turkey so you can divide it with 6so I did that and I got to 3.</p>,544,62,,,,0,1,,,,,,,,
TRAINING,H,N,Y,F,6342457,3,10222983,<p>he is not correct beacause 6 multiply6 is 36</p>,553,75,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,6345212,3,10223080,"<p>Yes,because he/or she has to make &nbsp;six sandwitchs of each.</p>",75,296,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,6348923,3,10223016,<p>it is 56</p>,562,75,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,6349269,3,10223011,<p>He is wrong because it only takes 12 slices to make six sanwitches.</p>,544,553,,,,2,2,,,,,,,,
TRAINING,H,N,Y,F,6348281,3,10223007,<p>NUMBER OF</p>,75,544,,,718,0,,,,,,I,,,I
TRAINING,H,Y,N,F,6353006,3,10222989,<p>38</p>,56,544,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,6354288,3,10223028,<p>24</p>,75,553,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,6361289,3,10222962,"<p><b>No,2 times 6 equals 12, 2 6 times equals 12 the answer is 12 for each ham and turkey.</b><b>He was wrong.</b><b>So there's 12 pieces of bread for ham and 12 pieces of bread for turkey,And there's 12 pieces of ham for ham sandwiches and 12 pieces of turkey for turkey </b><b>sandwiches</b></p>",2325,56,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,6361657,3,10222965,"<p>No,He needs 12 slices of ham for 4 sandwiches.</p>",75,56,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,6358952,3,10223073,<p>no he is not right because 6*18 is not 18 because the number is mutiplying by 6 and it can not be 18</p>,544,56,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,6357237,3,10223074,<p>no cuaes if will there will be extras turkey sandwichs left and who will eat those sandwiches</p>,553,56,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,6357138,3,10223077,<br>First there are 6 ham's and 6 lofe's of bread and 18 ham 18 lofve's and I got 48.,56,553,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,6357357,3,10222938,<p>NO BECAUSE SIX TIMES SIX EUQALS THEERTY THREE.</p>,562,296,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,7253812,3,10223094,<p>NO HE IS NOT BEACAUSE&nbsp; IT ONLY TAKES 12 SLICES OF HAM TO MAKE SIX HAM SANDWICHS FOR THE TURKEY SANDWICHES IT DOES TAKE 18 SLICES OF TURKEY TO MAKE 6 TURKEY SANDWICHES IT IS CORRECT FOR THE TURKEY SANDWICHES BUT FOR THE&nbsp; HAM SANDWICHES</p>,56,549,,,,2,2,,,,,,,,
TRAINING,H,N,N,M,7253895,3,10223086,<p>YES</p>,2325,544,,,,0,0,,,,,,,,
TRAINING,H,Y,N,M,7253435,3,10223089,<p>NO IF HE DOES NOT HAVE A&nbsp; KLIFE HE WOULD NOT HAD CUT THE FOOD TO MAKE A&nbsp; SANDWICH.</p>,2325,56,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,7257056,3,10223096,"<p>No,because to make 6 ham sandwiches you need 12 pieces of ham not 18 . And for 6 turkey sandwiches you need&nbsp; 18 pieces&nbsp; of turkey not 12.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>1 ham sandwich =2 pieces of ham</p> <p>&nbsp;</p> <p>1 turkey sand wich =3 pieces of turkey&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>6 hs =12 pieces of ham</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>6 ts =18 pieces of ham</p>",553,544,,,,2,2,,,,,,,,
TRAINING,A,N,N,F,7262240,3,10223126,<p>6+6=12 sandwithes. 18 slices of ham=9 sandwitches. 18 turkey=6 sandwitches.</p>,56,296,,,,0,2,,,,,,,,
TRAINING,W,N,N,F,7265167,3,10223128,"<p>yes because, 3 slices of ham and turkey go on each sandwich .</p>",553,235,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,7264718,3,10223101,<p>no becuase 6 plus 6 eqeals 12 not 18</p>,553,562,,,,2,2,,,,,,,,
TRAINING,W,Y,N,M,7269570,3,10223099,<p>he needs to makethem all&nbsp; 16</p>,75,561,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,7278652,3,10223104,"<p>No, he is not correct because he would need 18 slices of turkey to make 6 sandwiches and 18 slices of ham to make 9 sandwiches. He is going to make 6 ham sandwiches not 9. That is 6 slices of ham to many.</p>",544,549,36,,,1,2,2,,,,,,,
TRAINING,W,N,Y,M,7280082,3,10223116,<p><b><u><b>u6h45ghffdsxxgbunfe43w</b></u></b></p>,553,544,,,718,,,,,,I,I,,,I
TRAINING,W,N,Y,M,7280226,3,10223106,"<p>NO,BEACAUSE 6 &amp; 6 = 12,SO HE IS NOT CORECT.</p>",553,561,,,,2,2,,,,,,,,
TRAINING,W,N,N,F,7279839,3,10223108,<p>No ham only needs 12 peices for 6 ham sandwhiches and turkey needs 18 slices for 6 turkey sandwhiches.</p>,562,75,,,,2,2,,,,,,,,
TRAINING,W,N,N,F,7279883,3,10223113,<p>No Nick is not right becuase there can be only 2&nbsp; slieces on the sandwiches not 3.</p>,75,553,36,,,1,2,1,,,,,,,
TRAINING,H,N,N,F,7281092,3,10223110,<p>I think nick is right becuse they need to make 24 sandwiches</p>,553,561,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,7283184,3,10223098,<p>50</p>,544,235,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,7262631,3,10223123,<p>no because on ham you need 2 slices for each sandwich. yes becauseon turkey you need 3 slices of turkey.</p>,56,544,,,,2,2,,,,,,,,
