label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,H,N,N,F,4883546,3,10193719,Tacos are not the same as hambugers.i like more the tacos for my opinion becase they are more juicie for me my opinion.,2143,129,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2886140,3,10193311,"DearJuan, Have you ever been to a fast food restaurant?Their hamburgers are chopped meat,with cheese,lettuce,tomatoe,",87,2143,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,4883835,3,10193721,Have you ever been to a fast food restaurant? And have you noticed hamburgers and tacos are the same thing? Well thats just my opinion.,2143,844,30,,,0,1,1,,,,,,,
TRAINING,W,N,N,F,4884538,3,10193741,I love hamburgers and tacos.,87,2143,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,4884602,3,10193739,that james like's taco and juan does to and like hamburger to.,2143,480,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,4884784,3,10193743,The topic is food.,129,2285,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2598620,3,10193279,"Have you ever been to a fast food restaurant. Their hamburgers are chopped meat, with cheese,lettuce,tomatoes,and ket.",480,2143,,,,0,0,,,,,,,,
TRAINING,A,N,Y,F,2599279,3,10193285,My favorite kind of food are hamburgers and tacos. I know you have ate them before. They are mainly at fast food restaurants. My family eats them all the time. Maybe one day we could have tacos and hamburgers together. I hope you like them too!,129,844,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,4885336,3,10193713,How tacos and hamburgers are the same,480,844,,,,0,0,,,,,,,,
TRAINING,I,N,N,F,2600486,3,10193287,My opinion of the food I like the taco more.The topic of the note is aboout hamburgers and tacos.,844,2285,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2886369,3,10193314,the tpic is about hamburgers and he says wuts in them and then he starts talking about tocos them salsa then kechup so the stry is kinda all over the place.,2143,129,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3208831,3,10193447,"Dear Juan, I found out that tacos are just hamburgers because you put in the same topings in.",2143,129,,,,1,1,,,,,,,,
TRAINING,A,N,Y,F,4885896,3,10193710,"Dear Friend, I'm really bored and was wondering if you want to go to the park with me. I can bring my little sister and you can bring yours ! They can play while we can have fun and rest ! Hope you can go ! From, Amy",129,87,30,,726,,0,,,,I,,I,,I
TRAINING,W,N,N,F,3208950,3,10193450,I like ketchup and lettuce on my hamburgers and tacos.There not that different from each other.That's why I like them both.,2143,87,30,,,0,1,1,,,,,,,
TRAINING,B,N,N,F,2602037,3,10193290,"Dear,pen Pal I love handburgers and tocos there the best send me one thank you.",87,480,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,4112142,3,10193595,"I think hamburgers are just like tacos.The reson I think that is because in hamburgers there is chopped meat,cheese,letuse,tomatoes,ketchup,and a bun.",2143,480,,,,1,1,,,,,,,,
TRAINING,H,N,Y,M,12237509,3,10195677,I think that hamburgers are the same as tacos,2143,480,,,,0,0,,,,,,,,
TRAINING,W,Y,N,F,4887445,3,10193727,Hamburrers are just like tacos.,844,2143,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,2888765,3,10193317,Juan I am going to tell you why I like fast food restaurant because of the hambugers and tacos. Did you you that the you cut up meat.,2143,480,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,4887012,3,10193725,"The topic is about tacos and hamburgers,and how they are both made the same way. They are both made by chopped meat, with cheese,lettuce,tomatos,and ketchup. The salsa you use is made the same way you make ketchup. The tacos and hamburgers are both made by buns to only the taco buns are fried.",844,2143,,,,0,0,,,,,,,,
TRAINING,H,Y,N,F,4887295,3,10193723,"Do you like hamburgers and tacos?I bet you do because they are cinda the same thing and both tast sooooooooooo good!Do you know way.They both have meat,cheese,lattuce,and tomatoes so do tacos!And you can put soaes on them to.That is way hamburgers and tacos are like the same. THE END",844,2143,,,,1,1,,,,,,,,
TRAINING,H,Y,Y,M,2891036,3,10193298,"Dear mom, I love to go to Great America.I want to go to some of the coolest rides.When we have fun,I want to eat that ice cream cake.Remember that good snack.I would like to go there. Love,Edgar Avila Torres :)",480,2143,,,726,,,,,,I,I,,,I
TRAINING,W,N,N,M,2894165,3,10193303,"Their hamburgers are chopped meat,with cheese,lettuce,tomatoes and ketchup. They serve it on a piece of bread called a bun.",2143,480,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,4888639,3,10193677,I got your measeg soom day I met go there I hope I see you becusa I like hamburgers and tacos. later from John.,2143,480,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2894016,3,10193302,he wan'ts to no if hes friend liked hamburgers or taco,2143,844,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,3208520,3,10193453,The student likes the hambrgers,129,2143,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,2894807,3,10193306,"i have eaten both hamburgers and tocos, here and in mexico.I know you eaten both too. see what I mean",844,129,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,4889444,3,10193737,I love fast food restaurants.It is really yummy.It also is not healthy. This paragraph is about hamburgers and tacos.,129,2143,,,,0,0,,,,,,,,
TRAINING,A,N,Y,F,4889800,3,10193735,I think that they should eat hamburgers with ketchup. Do you know that why i said put ketchup on because it taste better when you put ketchup on. When you eat chips you should put salsa on because it taste so good.I like salsa because it is good with chip. I like ketchup to because it is good.,844,87,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,5626617,3,10194025,JAMES AND JUAN BOTH EAT TACOS HAMBURGERS.,2143,480,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,4890257,3,10193733,Some people don't like hamburgers and tacos.,129,87,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,4866599,3,10193696,Are tacos and hamburgers the same,480,2143,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,4866312,3,10193698,"i like hambergers and tacos, this opinion explains that this person likes hamergers and tacos, so his topic is about hambergers and tacos",844,2143,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,5627248,3,10194021,No I Neve been to a fast food restaurant but it cool .,480,2143,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,3210625,3,10193456,the storry is about two friends and one of them is in mexico and loves the hamburgers and tacos their.so he disides to write a letter to his friend.,480,129,,,,0,0,,,,,,,,
TRAINING,NR,N,N,F,5627030,3,10194024,"Hambergers and tocos can be the same but there is small things that make it different like the name,the tast,and the topings you can put on them and hambergers have flat buns when tocos have shells and tocos are crunchy sometimes when hambergers are not because of the bun but you can put tpoings on it so it can be so hambergers and tocos have just a little changes but you can try to make the hambergers and tocos the same by doing things like these.",480,129,30,,,1,2,1,,,,,,,
TRAINING,H,N,N,M,3052043,3,10193309,He thinks hamburgersare just like tacos,844,129,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3170107,3,10193321,Hamburgers and Tacos.,129,87,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,3169650,3,10193324,I love hamburgers and tacos. They seem the same and they have mostly the same ingredients.,844,87,,,,1,1,,,,,,,,
TRAINING,H,N,Y,F,4870161,3,10193729,Hamburgers and tacos are my favorite fast food because they taste the same.,129,2143,30,,,1,0,0,,,,,,,
TRAINING,A,N,N,M,4870401,3,10193731,Did you go to a fast food restaurant,844,2143,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,3170856,3,10193327,were juan wants from the he wants ataco and hmebuger and cheese,844,87,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,4872383,3,10193675,The topic is about that a student wants to write a letter to his pal that is in Mexico and tell him about why he thinks Hamburgers are just like tacos.,844,480,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3210338,3,10193459,he thinks hamburgers are the same as tacos,844,2143,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3172219,3,10193330,In my opinion hamburgers and tacos are both vary good.,2143,844,30,,,1,0,0,,,,,,,
TRAINING,W,N,N,M,8350164,3,10194314,I love hamburgers and tacos.,2143,844,30,,,1,0,0,,,,,,,
TRAINING,W,N,N,M,3174235,3,10193334,He is telling him the restrunts where he lives are the same here then in mexico.,2143,844,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,4875218,3,10193717,The topic is about why hamburgers are like tacos.,2143,844,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,3174827,3,10193338,Do you like tacos Juan? I do. I think you would. Don't you think Juan?,2143,844,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3174678,3,10193342,HOW TACOS ARE LIKE BURGERS HE THINKS THEY ARE BOTH GOOD,129,844,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,4877227,3,10193715,Tacos are good but hamburgurs are good too. I think they are the same. These food are served in fast food restraunt.,129,844,,,,1,1,,,,,,,,
TRAINING,A,N,N,F,3213285,3,10193461,"Hi,do you like hamburgers?Well I do.It is very delicous! I think they are alike.",2143,129,30,,,0,1,0,,,,,,,
TRAINING,H,Y,Y,M,5629353,3,10193967,knkv nvjkbnjknv b,129,844,,,726,,,,,,I,I,,,I
TRAINING,W,N,N,F,3175780,3,10193295,"The topic is mainly about tacos, and hamburgers because James loves both of the foods.",129,844,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,4878252,3,10193680,that he was sending a letter,129,2285,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,4878025,3,10193682,I love hamburgers and tacos.Both taste good.People make alot of money selling them.Hamburgers and tacos are sold at many places.One place is a fast food restaurant.Most are sold there.,129,844,30,,,1,0,0,,,,,,,
TRAINING,NR,N,N,F,3214232,3,10193464,James is writing about how he thinks hamburgers and tacos are alike.He talks about how to make a hamburger and how to make a taco.He says hamburgers use the same ingredints as tacos use to make it.,87,2285,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,4113686,3,10193596,"These are some reasons how a taco and a fast food hamburger are alike.First of all, at a fast food restaurant their hamburgers are chopped meat,with cheese,lettuce,tomatoes,and ketchup.Next,they serve it on a piece of bread called a bun.Lastly,did you know a taco is also made from chopped meat.Those are some reasons how a taco and a fast food hamburger are alike.",2143,844,30,,,1,2,1,,,,,,,
TRAINING,H,N,N,M,4879554,3,10193668,I like hambugers and tacos.,844,2143,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3215968,3,10193427,maybe juan's country is diffrent,87,2143,,,,0,0,,,,,,,,
TRAINING,NR,N,N,M,3215872,3,10193430,Fast food restaurant are cool.They have hamburgers and fries and milkshakes.I wish we can have fast food all the time for dinner.,2285,2143,30,,,1,0,0,,,,,,,
TRAINING,H,N,N,F,3216552,3,10193433,''Have you ever been to a fast food restaurant.'',87,2143,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3216339,3,10193434,A,87,844,,,726,,,,,,I,I,,,I
TRAINING,W,Y,N,F,3218521,3,10193437,fish tacos,844,2143,,,,0,0,,,,,,,,
TRAINING,H,Y,Y,M,3218580,3,10193442,tacos.they are soft. i like tacos more.,87,2143,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3219154,3,10193439,"Have you ever been to a fast food restaurant? Their hambugers are chopped meat,",844,87,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3219322,3,10193444,The food that thay like ham burgers and taco.,844,129,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,3221945,3,10193376,I think that the topic of this story is that he want to know which one is the best a hamburger or a taco in mexico they like tacos only but in america they like tacos and hambugers and fast food restraunts they both have tacos and hamburgers so that is what i think the passage is about,844,129,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,3223746,3,10193379,tacos can junmp.,844,2143,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,3226560,3,10193381,The topic is about how hamburgers and tacos are the same,129,844,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,3226583,3,10193386,"I think hamburgers and tacos are the same,doyouthink so too?",129,844,30,,,1,0,1,,,,,,,
TRAINING,H,Y,Y,M,3226629,3,10193384,mexico,844,2143,,,726,,,,,,I,I,,,I
TRAINING,B,N,N,F,3228595,3,10193393,All about hamburgers And Tacos.,2143,844,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,3228400,3,10193388,it is about hamburgers and tacos.,2143,844,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,11037472,3,10195214,Had you ever ate a hamburger.,87,2143,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3236726,3,10193358,i think the topic is about hamburgers and tacos.,2143,844,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,3236656,3,10193355,The topic is about tacos and hamburgers. My opinion is tacos and hamburgers are alittle diffrent.,2143,480,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3238642,3,10193360,I like hamburger but I love tacos.,129,844,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3238644,3,10193364,"Dear James, then the rest",2143,844,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3239193,3,10193367,"hambugers are just like tacos by they both have chopped meat with cheese,lettuce,tomatoes and ketchup. They serve it on a piece of bread called a bun. A taco is also made from chopped meat. The sauce you use,salsa, is made from tomatoes just like ketchup.Your bun comes from corn and fried. and there both in mexico.i have eaten both hambuger and a tacos, here and mexico.Know you have eaten both too.See what I mean.I love hambugers and tacos talk to you soon.jamies",129,2143,,,,1,1,,,,,,,,
TRAINING,A,N,N,F,3239476,3,10193369,"Dear Juan, Hamburgers and tacos are just like the same.",2143,87,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3241324,3,10193371,This topic is about a little boy who is writing a letter to a kid he dosent know.,844,87,,,,0,0,,,,,,,,
TRAINING,W,Y,N,F,3206134,3,10193374,have you ever been to a fast food restaurant.,2143,844,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3209549,3,10193466,I belive that tacos and hamburgers are about the same because of the ingrediense inside.,844,129,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,3212598,3,10193469,I think you shold try hambrgers and tacos,2143,129,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3217450,3,10193471,"Dear Jaen, Have you ever been to a Fast food Restauran.",844,480,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3211715,3,10193494,APEXAPEXAPEX,844,2285,30,,726,,0,,,,I,,I,,I
TRAINING,W,N,N,F,3219913,3,10193491,"The topic is asking you is favorite hamburgers or tacos.James said,''I love hamburgers and tacos''.Juan proble thinks they are grose or he loves them.I like them they are good.It`s talking about do you like hamburgers,tacos.what is your opinion.",844,480,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3222927,3,10193474,"Have you ever had a hamburger? I believe they tast a lot like tacos. They have similar ingriedients such as cheese, lettuce, chopped meat, and tomatos. they are served in between to peices of bread called buns. Tacos are made with cheese, lettuce, and tomatos, and chopped meat too. Both ketchup and salsa are made with tomatos. Buns and shells are alike because they are made of corn, and are fried.",129,844,,,,2,2,,,,,,,,
TRAINING,H,N,N,M,3225459,3,10193477,The topic is about what tacos and hamburgrs have in them.,2143,844,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,3225698,3,10193480,"The boy could of said, I love hamburgers and tacos, but hamburgers are better. The topic is about putting hamburgers and tacos together.",844,87,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3224605,3,10193482,"he t is talking about how tacos and hamburgers are alike beacause they are both chopped meat, with cheese,lettuce,and ketchup.",2143,844,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3224844,3,10193485,Tacos and hamburgers,2285,2143,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3228062,3,10193488,Hi Juan how are you dooing. Have you ever trid tacos and hambegers. they are very good,2143,844,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3227640,3,10193349,"It is about fast food plases.And hamburgers, tacos,cheese,lettuce,tomatoes,and ketchup.And that's what they say.",2285,844,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,3232581,3,10193353,I think hamburgurs and tacos are the same. I think this because they can have the same things in them.,844,129,,,,1,1,,,,,,,,
TRAINING,W,N,Y,M,11137622,3,10195244,There is a fast food restaurant that has burgers tacos have you been in a fast food,2143,844,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,8908509,3,10194672,Hamburgers at a restaurant they their it is5 99.,2143,844,,,,0,0,,,,,,,,
TRAINING,A,N,Y,M,3238385,3,10193396,The topic is about hamburgers and tacos Jame said to Juan that hamburgers and tacos are the same and it is the same,2143,87,,,,0,0,,,,,,,,
