label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,W,N,N,F,4945737,11,10188736,"Saburo and his father were not as close, and Saburo was disappointed in his relationship with his father.",648,659,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2301278,11,10188015,saburos relationship with his father was good but when he started track and field it wasnt bad but it wasnt as close as before,2236,648,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,6238232,11,10190607,Saburo's relationship with his father is uneasy because Saburos wants his father there at his track meets but his father neevr really comes to any. Saburo also wishes his father was more affectionate like his friends fathers where . His father is an educated man so I can infer that his father did not support his track and field expericence in school because he wanted him to focus more on the education aspect.,237,648,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,4945853,11,10188732,"Saburo's relationship with his father is of disconnect, as he never really finds peace with his father until he is much older. He, at one point, mentioned that &quot;Saburo felt guilty over ending their sessions, which he sensed his father had enjoyed and wished to continue. He had the sad premonition that they would never again have a similar experience&quot; or opportunity to bond as father and son.",648,257,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,2301089,11,10188017,His father seemed to support him,61,648,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,6238423,11,10190599,Their relationship is a caring father who cares more about his sons race time than his ranks.,237,648,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,4945864,11,10188995,Saburos and his father's relationship is timid maybe a few talks everynow and then. they stayed in there lines and respected eahother.now adults then are able to communicate more with passtion and understanding.,2236,648,437,,,1,0,1,,,,,,,
TRAINING,H,N,N,M,6238460,11,10190604,The relationship they share is distant although his father still chooses to help Saburo with everything he chooses to do.,648,270,437,,,1,0,0,,,,,,,
TRAINING,A,N,Y,M,4946129,11,10189002,"Suburo and his father relationship is far apart his father was a war veteran that serve the emperor, he and is father is not really that closed to each other Saburo father supported him in becoming an athletic person but even so their relation and connection is still not attach.",291,270,,,,1,1,,,,,,,,
TRAINING,A,N,N,F,4946470,11,10189004,"Saburo's father was very accepting towards his sport of choice. Saburo's father would make sure his son would beat his time by announcing that they would be going &quot;out to Kaigane station to clock [his] runs.&quot; Even though Saburo knew that his father did not know much about track, it is great that his father tried to support his son even if it was short lived. Running gave them the &quot;same experiences&quot; while Saburo also &quot;felt guilty&quot; about quitting his sessions with his father. Saburo did however become a man that later on brought out his fathers &quot;passonate side&quot; when speaking about facts of science.",2236,648,437,,,2,0,2,,,,,,,
TRAINING,W,N,N,M,2302143,11,10188019,its not good cuz his pa's is old an his is yung,61,270,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2560843,11,10188047,that they care for eachother,2236,760,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,6239831,11,10190610,"Their relationship started out a little strained, but throught the text it slowly evolved into a a loving relationship. When he told his father about track, he was looking for approval from his father. Saburo talks about how his father never went to his games and it hurt his feelings. But in the end he talks about how him and his father no longer have their awkward relationship.",257,270,437,,,2,1,1,,,,,,,
TRAINING,H,N,N,M,4946256,11,10188999,Saburo's father just wanted to push him in increasing his times. He wants him to get better at what he does.,141,270,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,4946294,11,10189007,"It can be inferred that Saburo and his father have a cold but respectable relationship, since he was absent several times and did not go to his track meets, but on the inside his father did truly care for Saburo.",237,61,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,4946444,11,10188997,"Saburo did not have a close relationship with his father due to the fact that his father was much older. Running made them closer, that is why his father loved to take Saburo out to the track and time him.",61,760,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,4948106,11,10189037,"His father was different than him and it made it difficult for them to relate with mutual topics...because they didn't have many. However, when they did strike mutual interests, their relationship grew and became tangible.",61,648,437,,,1,0,1,,,,,,,
TRAINING,H,N,N,F,4948143,11,10189039,track and fied kind of reminded him of his father,61,760,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,4947646,11,10189044,"Saburo's relationship with his father is that they are very close and only cares about how he does as an indiviudal and doesn't care how other do. Saburo's father wants his son to know that he is only competing with himself and it does not matter how others race. His father says, &quot;Beating your own time's all that matters.&quot;",61,648,437,,,1,0,1,,,,,,,
TRAINING,A,N,N,F,2303388,11,10187989,I apologize a million times,648,291,,,716,,,,,,I,I,,,I
TRAINING,W,N,N,F,6240233,11,10190596,"His relationship with his father is serious and not at all affectionate, considering his conversations with his father throughout the story. His father, however, still has his sons best interest at mind.",61,648,437,,,1,0,0,,,,,,,
TRAINING,W,N,N,M,4948112,11,10189042,"unlike most father son relationships his father did not show his love in the usual way, he would not go to every game but you could just tell that he loved him very much.",270,716,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,2303393,11,10187991,Saburo's relationship with his father is very strict. Saburo would never &quot;question his father's absences or to complain&quot;.,533,648,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,4947624,11,10189046,It's awkward because his dad can't let go of the war.,257,61,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,6239875,11,10190613,"the relationship the two share is that of a father who expects great things of his son, to feel again the sense of accomplishment he felt when he was younger, but this time through his child.",2236,760,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2303248,11,10187993,"When Saburo was younger his relationship with his father was not the same as the elationship that his friends carried with their fathers. His father was not the affectionate type, he wasn't as involved in the things that Saburo took part in.",270,648,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,5234904,11,10189218,How am i suppose to know? im not part of their family.,257,61,437,,716,0,,,,,,I,I,,I
TRAINING,A,N,N,M,4947820,11,10189031,"Saburo's relationship with his father is very unique in that as he grows in age, so does their relationship. At the beginning of the story, Saburo describes himself joining the track and field team; however, his father wasn't too excited to hear that he had only joined to run one part, the 800 meter. Thier relationship at this point is exemplified when he and his father are about to go and practice, &quot;[I] wished [my] father were like [my] friends' fathers: sun-browned, guffawing men who ruffled children's hair with affectionate ease.&quot; This shows that his experiences with his dad are not too thoughful and easy to remember. At this point, thier relationship isn't at its greatest possilbilty, but when he decides to quit the track and field team and mainly focus on college and education, their relationship gets to a new level. As he grows older and is focused more oneducation, their relationship improves becasue they have a new found passion that both of them enjoy. The whole time, their relationship needed a focus on something they both would enjoy, not just one, which is why they bonded better when they could talk about science, &quot;...thier conversations were no longer awkward. Any conversational opening inevitably led to a lecture on astronomy.&quot;",270,760,,,,2,2,,,,,,,,
TRAINING,A,N,N,M,4947721,11,10189035,His father is mysterious to him as he not know and dare not question why he never attend Saburo's track competition and at the same time supportive to spend time with Saburo when he does not have practice and train him.,648,533,437,,,1,0,1,,,,,,,
TRAINING,A,N,N,F,2304274,11,10187999,"When Saburo was a child, his and his father's relationship was kind of awkward. Saburo wanted ore than just his father pushing him to be his best, he also wanted his affection, which he wasn't getting. (paragraph 10)",648,257,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,2304598,11,10187997,"Saburo felt that he did not know his father as much as he should. His father &quot;never attended [his] track competitions&quot;, and he was more difficult to talk to since &quot;his father was simply different&quot; and &quot;an academic&quot; compared to his friends' fathers. Saburo desired that his father was &quot;like his friends' fathers...men who ruffled children's hair with affectionate ease&quot;.",270,2236,,,,2,2,,,,,,,,
TRAINING,A,N,Y,F,4948193,11,10189033,"Saburo's father is his friends and couch. Since whenever Saburo don't have a practice, his father will wait for him and record Saburo's running time and compare Saburo's previous time checking in order to help him to improve.",533,760,437,,,1,0,1,,,,,,,
TRAINING,H,N,N,M,4948346,11,10189027,they happy,270,760,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,4948465,11,10189029,"Saburo probably didn't really have a close relationship with his father, because his father seemed to never show up to Saburo's track competitions. However he does want to try to be involved with his track life, so he asks him questions about his times to make sure Saburo knows that he cares.",257,270,437,,,1,2,1,,,,,,,
TRAINING,W,N,N,F,2305174,11,10188001,His father is supportive but isn't always there on the days of the compitition,760,257,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,6240562,11,10191040,saburo and his father had a good relationship,270,291,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,4948383,11,10188777,Saburo's father wasn't interested in showing up to to meets. He was only interested in Saburo's times for her was and older man who was more academically oriented compared to the other fathers who were grocers and merchants.,533,270,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,6240630,11,10191064,We can infer that his father was the man who showed him what he knows about sports.,760,648,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,4950104,11,10188773,he loves her father like i do,291,760,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,4950255,11,10188775,They don't do much together. They seem to have a distant relationship.,291,648,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,4950307,11,10188786,They don't really bond much and that his dad isn't really affectionate with him.,760,648,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,4950272,11,10188790,they dont know each other very much but they get along great.,760,270,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,2305649,11,10188004,"Saburo's relationship with his father is affectionate but stiff and awkward. &quot;He wished his father were like his friends' fathers: sun-browned, guffawing men who ruffled children's hair with affectionate ease&quot;. Despite the lack of intimate connection he has with his father, he still has a relationship with him. &quot;.. Saburo feel complete harmoney between them&quot;.",760,291,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,2306421,11,10188006,"His father wanted Saburo to be the best he could, he didn't care if he was the best in th area, just the best that Saburo could be. Saburo wished his father was more like his friends fathers however, just suportive of thier childeren instead of pushing them so hard.",237,2236,437,,,0,1,1,,,,,,,
TRAINING,A,N,N,F,4950457,11,10188746,"Saburo's father cared about him, but he had difficulty showing his affection and connecting with his son. The father found ways of supporting his son with the running seesions they had. As Saburo grew older, he and his father were able to better their relationship by discovering topics they both liked to dicuss.",291,648,437,,,1,2,2,,,,,,,
TRAINING,A,N,N,F,4950603,11,10188749,That they don't have a very close relationship. His father usually didn't attend ant of his track meets but still wanted to know how he did.,270,659,,,,1,1,,,,,,,,
TRAINING,B,N,N,M,6240827,11,10191053,"sabro's father belonged to that generation which having survived the war, rebuilt japan from ashes",61,291,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,4950851,11,10188755,"He felt early on in his life, is wanted his dad to be more like &quot;his friend's fathers: sun-browned, guffawing men who ruffled children's hair with affectionate ease.&quot;",270,2236,437,,,0,1,1,,,,,,,
TRAINING,H,N,N,M,4950462,11,10188751,Saburo's father was in support of his son running track. He would take hhim to the Kaigane station to clock his runs,61,648,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,4950498,11,10188758,"Saburo does not have a close-nit relationship with his father because his father never attended his track competitions. Also, Saburo &quot;wished his father was like his friends' fathers.&quot;",257,270,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,6240868,11,10191067,Saburo's relationship with his father is unique because it is not a typical father-son relationship. His father really does care for his son however.,61,648,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,4952342,11,10188753,Saburo had an awkward relationship with his father. His father wasn't the type of person that showed his love through affection but that's what Saburo wanted from him.,61,648,437,,,0,1,1,,,,,,,
TRAINING,H,N,Y,M,6240377,11,10191058,that he really didnt have a good memory about his dad,291,141,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,5234763,11,10189216,"The relationship between Saburo and his father is somewhat complicated. I feel that his father wants him to achiecve many things in life, but like him when he was that age. They have good communication, but his dad just expects more.",648,141,437,,,0,2,1,,,,,,,
TRAINING,B,N,N,M,4952060,11,10188748,The inferences that can be made about saburo's relationship with his father is that the both of them are really close. And his father wants him to be really good in track and field. Therefore i think they have a really strong connection with eachother because his father wants him to be something in life.,61,291,437,,,0,1,1,,,,,,,
TRAINING,B,N,N,F,6240760,11,10191071,saburo's relationship with his father to him was awkward because they where diffrent and his dad was stuck in a certian generation. although his father supported him by helping him practice track and even supported him when he quit. although when saburo's grew up he realized his father had a more intresting side in which they could hold a conversation.,648,270,,,,1,1,,,,,,,,
TRAINING,A,N,N,M,4952362,11,10189058,Saburo relationship with his father is not a very good one since as he says his father had never attened one of his track competitions.,270,61,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,2561382,11,10188049,Saburo and his father relationship is a very strict and adult relationship his fathe wanted the best for him that why when Saburo said he is only running the 800 meters his father was a little upset,270,648,437,,,1,0,0,,,,,,,
TRAINING,NR,N,N,F,4951965,11,10189062,"Infering from the text, Saburo had an awkward and distant connection from his father. When Saburo joined the track team, it had hit a familiar spark within his father and that slowly brought down Saburo's father's guard. This can be shown when they were sitting on the streetcar &quot;it was awkward and silent&quot; but as Saburo got older and became more educated, they had more &quot;intellectual&quot; talks.",648,291,437,,,2,1,1,,,,,,,
TRAINING,A,N,N,F,2561250,11,10188055,"Saburo wanted to impress his dad. In the text, Saburo tells his father that he is going to be running eight hundred meters, which was not very good. But he quickly backed himself up by saying he wants to focus on one and perfect it. Saburo and his father feel very uncomfortable with each other. They aren't very close and his dad is cold towards him, but in reality affectionate.",291,648,,,,1,1,,,,,,,,
TRAINING,NR,N,N,M,2561809,11,10188057,"From what i know now, Saburo's father has high expectations for him. I can also infer that his father is very dedicated in Saburo's life just because of what he takes time out to do. His father is showing more interest his son's times than in his rankings which is a good thing since Saburo never placed especially high.",257,648,437,,,1,0,1,,,,,,,
TRAINING,W,N,N,F,2561966,11,10188051,"Saburo and his father weren't really close. In the text, it says that his father had never gone to any of his track meets. But I think that his father was trying to become closer to Saburo, and that's why he wanted to start their sessions up, so he could have more time with his son.",533,270,,,,1,1,,,,,,,,
TRAINING,B,N,N,M,2562125,11,10188053,"They weren't very close or intimate, and his father kept his distance as far as physical affection went. It was obvious his father cared for him deeply, but the war had hardened him up quite a bit. The son wishes it hadn't, and then he finally saw the passion in his fathers eyes and heard it in his voice but was never apart of it.",760,270,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,4952961,11,10189060,I dont belive that saburo's relationship with his father was that good. I think that his father didn't appreciate or make to much importance in what saduro did for example when saburo was telling him about track his father didnt think it was so important because he said &quot;eight hundred meters? Is that all?&quot;.,270,2236,437,,,1,0,1,,,,,,,
TRAINING,H,N,N,F,2561946,11,10188062,"he didnt know much of his real father, like beofre the war &amp; it put a big toll on their relationship.",257,270,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,4952506,11,10189064,"Saburo and his father wren't very close. You can say that because his dad never went to any of his track meets.Another reasoning is that Saburo said he wish his father was like his friends' fathers: sun-browned, guaffaeing men who ruffled chilren's hair with affectionate ease.",648,2236,437,,,2,1,1,,,,,,,
TRAINING,H,N,N,M,4952625,11,10189066,saburo and his father's relationship was one of harsh treatment towards saburo,533,270,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,4954346,11,10189057,Saburo's relationship with his father was loving but he did not show up to any of the track competitions. They agreed on some things and overall had a good relationship.,760,648,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,7228376,11,10191251,Saburo has a non &quot;passionate&quot; relationship with his father. Sometimes Saburo wishes his father was like his friends fathers who &quot;ruffled childrens hair with affectionate ease.&quot;,2236,760,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,2562545,11,10188060,Saburo and his father had a very awkward type of relationship.,291,659,,,,0,0,,,,,,,,
TRAINING,A,Y,N,M,7228381,11,10191255,saburo's relationship woth his father is caring and yet at the same time caring because his father is always absent when coming to hhis track competiton and yet he asks for the results of his time.,291,659,437,,,0,1,1,,,,,,,
TRAINING,H,N,N,F,4954910,11,10189054,"there relation ship was hard because saburos dad had came from a typical type of family that not many people were actually the way they ment.saburos father belonged to that generation which,having survived the war , rebuilt japan from ashes distiling deafeat and loss into a single minded focus with which they erected cities and industries and personal lives.",291,659,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,5031454,11,10189177,"Saburo's relationship with his father wasn't very close at first, but when his father helped him practice for track and field, they started to become closer. When Saburo is an adult, he and his father have a much closer relationship and are able to talk to each other easily without any awkward silences.",2236,648,437,,,1,2,2,,,,,,,
TRAINING,P,N,N,M,6242418,11,10190998,Sabro's relationship with his father is one similar to tupac and spiderman. He didnt have one...,648,61,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2562582,11,10188064,Saburo and his father are not close to each other and at times can be awkward for saburo.,189,61,,,,0,0,,,,,,,,
TRAINING,P,N,N,F,2562932,11,10188068,"As Saburo is describing his High School days, Saburo does not have a strong relationship with his father. Saburo states that &quot;their conversations were no longer awkward&quot; when he is thirty years old, which implies that as a child he was very awkward and distant with his father. Saburo's father was different from his friend's fathers. During one scene Saburo states, &quot;He wished his father were like his friends' fathers: sun-browned, guffawing men who ruffled children's hair with affectionate ease.&quot; It is seen that Saburo's father is somewhat cold and strict. He does not show his affection so avidly. However, as Saburo is grown up he realizes that his father has his own unique side of showing his love and affection.",648,760,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,2563147,11,10188070,"The relationship between Saburo and his father is one of a mentor and student.When Saburo joined track and field his father coached him in order for him to improve , similar to how a mentor strives for a students success.",533,2236,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,4954818,11,10188785,"A very straight relationship were the father is focuse non-houmer father, but very carring and thoughtful for his son. In his own manner. Over dinner he would talk to his father of his running time, and his father would approve in what he does and mentions that it dasent matter if you win just beat yourself at your own time.",291,2236,437,,,0,1,1,,,,,,,
TRAINING,H,N,N,F,2563118,11,10188066,"Saburo's relationship with his father wasn't all that close when Saburo was younger. In high school Saburo was in the track and field team. His father never went to his races, but would ask about it over dinner. Their relationship grew over Saburo being in the team, because his father wanted to help Saburo. They would go to practice together when Saburo didn't have practice at school. As Subaro quit the team their relationship over track disappeared. When subaro was older and wiser, his relationship with his father reappered, as they talked with ease.",760,270,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,4956746,11,10188781,"when he was a teen the conversations were awkward because he did not know what to say, hot to respond; but as time passed by he was builting a closer relationship with his father and they even have fun in their own conversations.",141,659,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,4956924,11,10188780,Saburo's relationship with his father wasn't as great as he wished but his father still supported and helped him do what he was trying to accomplish. He understood why his father couldn't make it to his meets. Saburo knew his father was a hard working man. His father still managed to take him out and work on his eight hundred meters.,61,648,437,,,2,1,1,,,,,,,
TRAINING,W,N,N,M,4956514,11,10188783,cgh,2236,659,,,716,,,,,,I,I,,,I
TRAINING,W,N,N,M,2563484,11,10188074,His father nodded in approval.,648,659,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,4956683,11,10188792,"Saburo seems to be very unsure of his dad and he does not really know much about him or the way he grew up. He mainly seems focused on the fact that he is different from the other dads. Saburo says,&quot;His father was simply different.&quot; He seems to be afected by the fact that his dad is not always there and not living the typical life like his friends dads do.",659,257,,,,1,1,,,,,,,,
TRAINING,H,N,Y,M,4956860,11,10188788,Him and his father had a strong son and father relationship.,648,760,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2564342,11,10188072,"Saburo and his father seem distant. Saburo's father never attended Saburo's competitions. Saburo even wished his father to be more like his friends' fathers. This changed later in life, when Saburo was thirty their was no longer awkward conversations.",2184,2236,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,2564242,11,10188077,Saburo and his father do not really have a close relationship. His father seems to be a man of wisdom and therefore doesnt really like to spend time with his son in ways that most fathers would.,270,659,437,,,1,0,1,,,,,,,
TRAINING,H,N,N,M,2564253,11,10188075,it was a decet nt relationship. It seemed as if he wanted more from it.,270,648,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2564702,11,10188081,Saburo's relationship with his father is admiring. Saburo's father had faith him and supported his decisions.,270,141,437,,,0,1,0,,,,,,,
TRAINING,A,N,N,M,2564832,11,10188079,Saburo's relationship with his dad was not as close as his peers because his dad did not &quot;[ruffle] children's hair with affectionate ease.&quot; It was also more of a one sided relationship since it was either quiet between the two or the dad would be giving &quot;lectures.&quot;,61,2236,437,,,2,1,1,,,,,,,
TRAINING,H,N,N,M,5234733,11,10189229,His father most likely didn't support Saburo when it came to sports.,291,2236,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,4957187,11,10189048,"My inference about Saburo and his fathers relationship is that they have a professional relationship, where they strictly talk about business.",648,270,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2564899,11,10188083,"It looks like Saburo didnt have a strong connection with his father Saburo wished his father would be like his friends fathers. one example is when they were heading out for event and it qouted &quot; it was akward and silent in the streetcar , just the two of them.&quot; This tells me they didnt have a strong connection because the werent even speaking to each other.",270,61,437,,,2,1,2,,,,,,,
TRAINING,A,N,N,M,2565312,11,10188085,"At first Saburos and his father have a an awkward tension. Saburos mind doesnt quite understand his father but later on, as he matures, he realizes how passionate and great his father is.",270,61,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,2565771,11,10188087,Saburo and his father didnt talk besides for when they had or when his dad was trying to help him get better at track.,2236,141,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2566148,11,10188091,Saburo felt accounted at least partially for his father's stoicism. Not a good relationship,270,2184,437,,,1,0,0,,,,,,,
TRAINING,W,N,N,M,2565835,11,10188089,They had a very akward relationship and didnt really talk much. Unless it was when he got back home from a race his dad would ask what his time was.,2236,648,,,,1,1,,,,,,,,
TRAINING,H,Y,N,F,4957489,11,10189052,"When Saburo was in highschool his relationship with his dad was awkward, but he found a that practicing his time with his dad made things less awkward. Once Saburo became an adult conversations with his dad were not even close to awkward, they both found things to talk about. Saburo found a passionate in his father which was astronomy.",270,648,437,,,2,1,2,,,,,,,
TRAINING,A,N,N,F,2566442,11,10188097,The inference made is that Saburo and his father talk but not actually spend time together.,2236,2184,,,,0,0,,,,,,,,
TRAINING,H,Y,Y,F,2566498,11,10188095,Sabur's relationship with his father is clam but strong. His father had come a long way from generations of being in the war in hopes that his son would and will do great things.,189,257,437,,,1,0,0,,,,,,,
TRAINING,W,Y,N,M,2566350,11,10188093,when he quit the team it made his father upset because he enjoyed his son being on the team.,659,61,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2567267,11,10188099,saburo and his father have a close relationship because otherwise his dad wouldnt help him train or ask him how his day was or what he is running,237,2236,437,,,0,1,1,,,,,,,
TRAINING,A,N,N,M,6243158,11,10190994,His relationship with his father is stable as his father talked to him about what he have done in track and field.,257,270,437,,,1,0,0,,,,,,,
TRAINING,H,N,N,F,2567499,11,10188101,"The inference that could be made about the relationship with his father is that they are very close. They have a very lovely father son relationship and they tend to spend lots of time together. He would always support him n whatever he would want to do for example when saburo said &quot; I just want to focus on one&quot; and &quot;perfect it&quot; and his father nodded to approve of what his decision was. Another example of his father supporting him would be when he said &quot; On the days you don't have practice&quot; , &quot;Ill be taking you out to Kaigane Station to clock your runs&quot; as a form of support that is what his father stated.",270,61,,,,2,2,,,,,,,,
TRAINING,A,N,N,M,4959200,11,10189050,They were quite distant from each other. They're relationship slowly develops throughout the story and get better in the end. He said he wished his father was ike his friends' fathers: men who rufles children's hair with affectionate ease.,257,648,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,4958985,11,10188796,"Saburo and his father have a unique realtionship. Saburo's father just wants the best for him but can come off as being pushy and demanding towards Saburo, as well as unaffectionate. However, Saburo very much respects his father and takes all his advice into consideration.",237,257,,,,1,1,,,,,,,,
TRAINING,A,N,N,M,2567724,11,10188105,"The relationship that Saburo's has with his father is a caring and uncaring type of relationship. His father cares about the fact that he was joining a sport, in which, he never came to watch, but he would practice with his child, so he can improve on the sport. At times the father didn't care about Saburo's places but just his times and practices with him until he improves on that time.",270,141,437,,,1,2,1,,,,,,,
TRAINING,A,N,N,M,2568343,11,10188103,"They care about each other, though it could be awkward. Saburo's and wants him to be a better version of himself each time he runs. He says &quot;Remember it doesn't matter who's in front of you. Beating your own time's all that matters. You can do that with practice... You just keep on improving, slow and steady.&quot; Futhermore, when Saburo ages, he and his father have no longer a awkward relationship. It is mutual and understanding with passionate love.",61,648,,,,2,2,,,,,,,,
TRAINING,H,N,N,M,2568826,11,10188107,Saburo wished that his father was like his friends' fathers. His relationship with his father was serious and silent.,648,270,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,4959071,11,10188794,The inference that can be made about Saburo's relationship wiht his father is that when Saburo was smaller they didn't get to bond as much as when Saburo grew older.,270,533,,,,0,0,,,,,,,,
TRAINING,H,Y,N,M,2569111,11,10188112,Means a lot to him due to all of what his father has done to him to get him at where he is now.,2236,61,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,2569159,11,10188114,"Saburo's relationship with his father was based on silent, inconspicuous support. Though not shown overtly, his father did what he could to help his son improve and cared for his son's interests. Saburo's father never came to his track meets, but always asked about his times. His father showed his support by helping Saburo time on his nonpratice days on the open asphalt road. He reminded his son that personal improvement was what was most important, not placing in the race.",270,533,,,,2,2,,,,,,,,
TRAINING,A,N,N,F,4959752,11,10188799,"Saburo did not understand his father and desired his father to be less stoic. &quot; It was awkward and silent in the streetcar, just the two of them. Saburo stole a glance at his father...He wished his father were like his friends' fathers: sun-browned...who ruffled children's hair with affectionate ease,&quot; (Waters).",533,659,,,,1,1,,,,,,,,
TRAINING,NR,Y,N,M,2569255,11,10188023,he has a different relationship with his dad compared to his friends dads,270,257,,,,0,0,,,,,,,,
