label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,H,N,N,F,2466099,11,10219404,"<p>A right angle is 90&deg; and if it is split exactly in half it would be 45&deg;. But in the picture shown one section is 67&deg; and when you subtract that by 90 it gives you 23&deg;. A total amount of a triangle is 180&deg; so one angle is 90&ordm; the other is 23&deg; when you add those two and subtract it by 180, your answer will not be 45 which makes it not be a 45&deg;-45&deg;-90&deg;.</p>",446,443,,,,1,1,,,,,,,,
TRAINING,H,Y,N,M,2351381,11,10219432,<p>its not congurent</p>,422,2523,,,,0,0,,,,,,,,
TRAINING,B,Y,N,M,2351996,11,10219434,<p>Because it dose not have three sides it has four.</p>,429,2523,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,2353257,11,10219435,<p>there isnt any 45degree angles because its half of 90 degrees and all the angles are 90 degerees and larger</p>,2523,455,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2355128,11,10219401,"<p>i cant tell there's no 45 degree angles or 90 degree angles because theres only a 67 degree angle meanin that the inside of the trapezoid is 113 degree angle making&nbsp; it congruent to the other parts. it doesnt makes sence because parts are cutoff and calculating the length of the trapezoid i say that B is congruent to C, A is congruent to D. there fore the only 90 degree angles are the ones within the trapezoid in dashed marks.</p>",455,443,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,2355390,11,10219400,"<p>By looking at the plot of land, it gives you the information telling you that one of the triangle length is 67 degrees, therefore you can not have two 45 degree angles.</p>",2593,422,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2355876,11,10219402,"<p>In order for a triangle to be a 45-45-90 degree triangle, two individual angles of the triangle must each be equal to 45 degrees. If the trangle does not meet that requirement, then it cannot be a 45-45-90 degree triangle.</p>",455,402,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,2478249,11,10219437,<p>Because angles are given (67 and 90 degree angle)</p>,2523,422,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2482094,11,10219408,<p>one triangle is 67 degrees. you can tell there are no 45 45 90 because 90-67=23 not 45 therefore the are no 45 degree angles&nbsp;</p>,422,2523,319,,,0,1,1,,,,,,,
TRAINING,H,N,Y,M,2485990,11,10219406,<p>The shape does not any of the 45 degrees angle because the shape is not right triangle but a trapezoid.</p> <p>&nbsp;</p>,422,2523,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2486981,11,10219410,"<p>There are no 45, -45, -90 angles in the diagram because it is shown in the sketch of the land that one angle is 67 degrees and the other angle that makes it complete ninety degrees is twenty-three degrees. Also due to the little squares in the diagram it shows us that there are positive ninety degree angles there.</p>",422,429,319,,,1,0,1,,,,,,,
TRAINING,H,N,N,M,2489355,11,10219414,<p>I know this because one side of the shape goes from bigger to smaller .</p>,422,429,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2489119,11,10219416,<p>Jesus</p>,414,319,,,,,,,,,I,I,,,
TRAINING,H,N,N,F,2488979,11,10219412,<p>The area of the school must be oddly measured by the size and shape it is. There is a possibly chance that the school would want to inherit a chunk of land</p>,443,414,319,,,0,,0,,,,I,,,
TRAINING,H,N,N,M,2489746,11,10219420,<p>For there to be a 45- 45- 90 triangle the two shorties legs have to be equal to each other and the hypotenuse had to be the measure of the leg times the square root of two. The triangle in the trapezoid have different measurements in the legs of the triangles and the angles are not the same which means there not a&nbsp; 45 - 45 - 90 triangle relation.</p>,441,422,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,2489439,11,10219422,<p>we know that there is no 45 angles because they give us an outside number which is 67. so 180 minus 67 equals 117.</p>,422,402,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,2489652,11,10219418,<p>There are no of those angles because the question is not looking for that. The question is looking for the value of x or a variable.</p>,429,452,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2490295,11,10219426,"<p>You know that there are not any 45-45-90 degree triangles because if you take the 67 and subtract it from 90 you get 23, angle <b>A</b>, not 45. So one of the angles is 90 degrees, the other is 23 (A), and the last one is 67 degrees (B).</p>",441,390,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,2490658,11,10219424,<p>it doesnt show it</p>,414,443,319,,,,0,0,,,I,,,,
TRAINING,H,N,Y,F,2490673,11,10219428,"<p>i know that there is not a 45,-45,90 anghles because the shape would not even be a trapezoid if the degrees were like that.</p>",429,2523,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2491334,11,10219430,"<p>In the given diagram, the given angle 67 degrees is the same as angle B which shows that adding the sum of the triangle which is being 180 degrees then you subtract the sum of 90 and 67 degrees to obtain 23; it does not equal 45 degrees. In addition, you know that the congruent trapozoids have equal angles then it means the same concept applies to the other trapozoid thus there is no 45 degrees angle.</p>",446,441,,,,1,1,,,,,,,,
TRAINING,B,N,N,M,2820576,11,10219696,"<p>The total number within a triangle is 180 degrees. Since there isn't a 45 degree angle, there is no way there can be a 45-45-90 triangle.</p>",319,402,414,,,0,1,0,,,,,,,
TRAINING,H,N,N,M,2821047,11,10219699,<p>there are 90 degree angles but not 45</p>,429,441,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2821327,11,10219704,"<p>There are no 45 degree angles in the diagram. I subtracted 90 degrees by 67 degrees to find the missing angle A, which is 23 degrees. Then to find angle B, I added 23 degrees and 90 degrees then subrtacted by 180 degrees. Angle B is 67 degrees. That is how I know there are no 45 degree angles.&nbsp;</p>",2593,422,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,2821328,11,10219707,<p>Why am I doing this..</p>,414,319,,,,,,,,,I,I,,,
TRAINING,H,N,N,M,2821533,11,10219702,<p>because they are not shown on the problem</p>,443,455,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,2822809,11,10219710,<p>its a reactanle</p>,455,443,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2822917,11,10219713,"<p>lo,ookojnuybuhjbnhj</p>",2641,414,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2826055,11,10219622,<p>You can conclude there are no 45-45-90 triangles because angle A is 23 degrees which is congruent to angle D. &nbsp;Therefore a triangle with an angle measuring 23 degrees can not obtain the measurements of a 45-45-90 triangle.</p>,429,2593,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,2826380,11,10219620,<p>you know that there are 90 degree angles because of the box drawn on the trianle. It means automatically it is 90 degrees.</p>,443,446,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2827720,11,10219626,<p>....</p>,414,319,,,,,,,,,I,I,,,
TRAINING,H,N,N,F,2827571,11,10219624,"<p>I know there are no 45 degree- 45 degree - 90 degree triangles in the diagram because the top trapezoid has a 90 degree angle and a 67 degree and a triangle is 180 degrees so it cannot be a 45 degree- 45 degree- 90 degree angle, since two angles are already given.&nbsp;</p>",319,402,414,,,0,1,1,,,,,,,
TRAINING,W,N,N,M,2993734,11,10219647,<p>because the angle next to A is 67 and a right angle is 90 so 90-67=23</p>,414,443,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,2993735,11,10219649,<p>because one of the angles is 67 and if you add 45-67-90 you do not get 180</p>,2593,446,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,2827904,11,10219628,<p>There are no 45-45-90 degree riangles in the diagram because it shows how at an angle it is 67 degrees and that makes the degrees to be different numbers.</p>,422,452,319,,,0,1,0,,,,,,,
TRAINING,H,N,N,M,2828182,11,10219632,<p>When you use 45 and 90 degree your using right triangles.</p>,2593,422,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,2828309,11,10219634,<p>by adding and subracting each number</p>,422,443,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2828729,11,10219636,<p>i knoq there are no 45 - 45-90 triangles in the diagram because the diagram would be smaaller and the laand would been too small in order for the land boundddaries to fit i know we need a larger one.</p>,455,422,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,2828855,11,10219630,<p>I know because i dont see no 90 degree angles or 45 and -45 degree angles.</p>,452,446,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,2828841,11,10219637,<p>To know the measure the correct length of the triangle.</p>,452,443,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,2829656,11,10219638,<p>you can tell that there are no angles likethat because on the sketch that it shows you it tells you the angle which is 67&deg;do there is no way you can get it mixed up.</p>,429,2523,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2829151,11,10219639,"<p>Yes, by looking at the shape of the plot of land , I can see that it does not contain any 45&deg; angles.&nbsp; I know there are no 45&deg;-45&deg;-90&deg;triangles in the diagram, well&nbsp; there are 90&deg;. For example, since there is a right triangle and one of the angles is 67 &deg;, you can subtract 90 from 67 and get 23&deg;( Angle A).&nbsp; I use this process to get each angle.</p>",429,446,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,2829347,11,10219641,<p>Because it is not a 45 45 90 degree triangle</p>,443,2641,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2830174,11,10219494,<p>there is noanglesbecauseitisnot shown in the plot of land.</p>,429,422,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,2830603,11,10219496,<p>honestly i do not know but at lunch some crazy shizzle happened ya heaaaaaaaarrrrrrrrd</p>,414,319,,,,,,,,,I,I,,,
TRAINING,H,N,N,F,2830927,11,10219492,<p>This can mean that it is not a triangle but more of an almost trapaziod.</p>,2593,422,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,2830787,11,10219504,<p>There are no 45- 45- 90 angles because there is not that much info of the angles that tgells us that it's a 45- 45- 90 triangle.</p>,402,2523,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,2831022,11,10219502,<p>Because there are all bigger.</p>,441,443,,,,0,0,,,,,,,,
TRAINING,H,Y,N,F,2830596,11,10219500,<p>you can tell if its a 90&deg; becaues it's not a right angle and 45 and -45&deg; are acute angles.&nbsp;</p>,2523,441,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2831633,11,10219498,"<p>The only triangles are just dotted, meaning they aren't really there. There are not any real triangles in the diagram.&nbsp;</p>",441,429,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,2831872,11,10219488,"<p>A trapezoid has a pair of parallel lines unlike triangles, therefore, they have different angle degrees.</p>",2593,429,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2831996,11,10219486,<p>a 45-45-90n triangle has two angles that are a equal to each other as well as two opposit parallel sides</p>,429,2523,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2832427,11,10219490,<p>since the trapezoid contains a triangle it is visable that it has a 90&ordm; angle. it is a right angel triangle</p>,429,455,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,2994137,11,10219646,<p>because there are only positive triangles their for there cant be 45 -45 and -90 degree triangle&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>,2593,2523,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,2993880,11,10219651,"<p>A 45-45-90 triangle would have to be an isoscles, where two of the legs are of equal length.&nbsp; There is no such triangle in this diagram - the triangles have three sides of differing length.</p>",446,422,,,,1,1,,,,,,,,
TRAINING,B,N,N,F,2994126,11,10219655,"<p>Where there is a right (90&deg;) triangle, the two other sides are clearly not equal, as they would be in a 45&deg;-45&deg;-90&deg; triangle.</p>",441,455,319,,,0,1,1,,,,,,,
TRAINING,H,N,N,M,2994011,11,10219654,"<p>The top trapezoid has been cut to have a triangle inside.&nbsp; The dotted lines that are under and to the right of angle A make a 90 degree angle.&nbsp; We see that angle A is 23 degrees (90-67=23), which also means that angle B measures a total of 67 degrees because the sum of all angles has to equal 180.&nbsp; Since the shapes are congruent, we can come to the conclusion that there are no 45-45-90 triangles in the diagram.</p>",429,446,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,2994909,11,10219657,<p>The adjacent angle to A is equal to 67 and together it is 90 degree angle. &nbsp;Therefore A cannot be 45 and B cannot be 45.</p>,390,443,,,,1,1,,,,,,,,
TRAINING,H,Y,N,M,2995473,11,10219659,<p>fuck you</p>,414,319,,,,,,,,,I,I,,,
TRAINING,H,N,N,F,2995150,11,10219670,<p>Because it is a trapezoid</p>,2523,455,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,2995988,11,10219678,"<p>There are no 45 degree angles, because the trapazoid only indicates two 90 degree angles and 67 degree.</p>",422,2523,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2996111,11,10219662,<p>because theres a 67 degree angle&nbsp;</p> <p>&nbsp;</p>,452,429,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2995883,11,10219665,<p>i dont know</p>,414,319,,,,,,,,,I,I,,,
TRAINING,H,N,N,F,2995696,11,10219680,<p>I know there are no 45-45-90 degree triangles because the diagram is divided into three pieces.</p>,455,422,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,2996135,11,10219673,<p>There are no 45 degree angles in the triangles because it's not a right triangle.</p>,446,2641,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,2996209,11,10219668,"<p>there are no 45 degree angles because the 2 trapezoids are congruent. therefore, if one of the trapezoids does not have a 45 degree angle then the other trapezoid can not have a 45 degree angle.</p>",2641,443,,,,0,0,,,,,,,,
TRAINING,NR,N,N,F,2996248,11,10219675,"<p>There is no 45-45-90 degree triangle because the angle opposite to B is smaller than it, vice versa. So it would be a 30-60-90 degree triangle.</p>",422,429,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2995777,11,10219684,<p>because it is a right angle</p>,429,2641,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2996363,11,10219686,<p>i kn</p>,414,2641,319,,,,0,,,,I,,I,,
TRAINING,H,N,N,F,2979726,11,10219892,<p>there is 2 right angles in on one half and a 45-45-90 triangle has only 1 right angle&nbsp;</p>,2523,455,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,2997384,11,10219689,"<p>Because it is 35,35,110</p>",390,455,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,2997013,11,10219687,"<p>For there to be any 45 degree angles, two angles of the same triangle would have to measure the same, in this case most of the angles are 90 degrees.</p>",390,443,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,2997770,11,10219691,<p>They have different angels that why there not 45-45-90.</p>,2523,2641,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2998089,11,10219693,<p>There are no 45 degree triangles in the plot of the land since one of the angles that's outside is 67 degrees. Assuming both sides are congruent it wouldn't allow a 45-45-90 degree angle. It would also make these questions easier to answer.</p>,452,2593,319,,,1,0,1,,,,,,,
TRAINING,B,N,N,M,2997710,11,10219721,<p>46</p>,414,319,,,,,,,,,I,I,,,
TRAINING,W,N,N,F,2998633,11,10219723,<p>There are no 45-45-90 degree triangles in the diagram beacsue the measure of the corresponding angle of the given triangle is 23 degrees and the other triangle is congruent; thus proving that there are no 45-45-90 degree triangles.</p>,441,443,,,,1,1,,,,,,,,
TRAINING,A,N,N,F,2998790,11,10219725,"<p>since they are right triangles, if one ange is 45 degrees, the 3rd angle must be 45, thus if there are no 45 degree angles, 45-45-90 triangle do not exist/.</p>",422,2593,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2998602,11,10219715,<p>45</p>,441,414,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,2998647,11,10219728,<p>Because there's an angle of a tiangle that's in the trapizoid thats 67 degrees.&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>,441,422,,,,0,0,,,,,,,,
TRAINING,A,Y,N,M,2998305,11,10219718,<p>It is a 30-60-90 triangle because A and B would not be congruent to each other</p>,422,452,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,2998429,11,10219742,<p>You can see that there is no 45-45-90 in this equation because the triangles are Iscoceles not right triangles. Also you can tell because there is only one right angle. Also all triangles have to equal 180</p>,2593,422,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2999131,11,10219734,<p>The way you can tell that there isn't any 45-45-90 triangles is simply because the shape of a trapezoid isn't at all nothing like a 45-45-90 triangle.The measurements aren't at the same nor does the angles.</p>,2593,443,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,2999132,11,10219737,<p>idk</p>,414,319,,,,,,,,,I,I,,,
TRAINING,P,N,N,M,2999411,11,10219731,"<p>I know there arent any 45, -45, or -90 degrees angles because i can see that there arent any acute angles as low as 45 degrees. The lowest is 67 degrees</p>",441,443,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2999262,11,10219740,"<p>It is given that a line parallel to one of the triangles is 67 degrees, to find the adjacent angle you simply subtract 90 from 67. You then know that that angle is 23 degrees, since a triangle has 180 degrees in it, you can add the two known angles (90+23) to get 113, then subtract 180 from 113 to find that the final angle is 63 degrees. Therefore the other congruent trapezoid will contain no 45-45-90 triangles.</p>",429,455,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,2998924,11,10219748,<p>There are no 45-45-90 triangles in the diagram because no 45 degree angles are present anywhere in the trapezoid or the inside shapes.</p>,452,2641,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,2979831,11,10219890,<p>It gives us the angle 67 so that rules out any possibility of 45-45-90 triangles in that area.</p>,443,422,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,2999238,11,10219751,<p>There are no 45-45-90 triangles in the diagram because there is not enough informtion to known or not.&nbsp;</p>,429,441,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,2999973,11,10219745,"<p>The angle of 67 degrees is complementary to the angle A, so angle A's measure is 23 degrees. Angle B's measure is then 67 degrees, since the degrees in that right triangle must add up to 180. None of these angles have a measure of 45 degrees, thus this triangle cannot be a 45-45-90 triangle. This 23-67-90 triangle is the only triangle in the diagram, so we can conclude that there are no 45-45-90 triangles in the diagram.</p>",422,2641,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,2999785,11,10219766,<p>The top trapazoid contains an angle of 23 therefore eliminating all possibilities of a 45 degree angle anywhere in the congruent trapezoids.</p>,422,2523,319,,,0,1,1,,,,,,,
TRAINING,H,N,N,M,2999831,11,10219754,<p>You can tell because a 45-45-90 degree triangle would be a right triangle and these are not right triangles.</p>,402,452,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3000028,11,10219763,"<p>There are no 45-45-90 degree angles because the triangle shown inside of the trapezoid has a 90 degree angle but, the two opposite angles, angle <b>A</b> and angle <b>B</b> are not congruent and therefor could not both be 45-45 degree angles and instear is a 30-60-90 degree triangle.</p>",422,455,,,,1,1,,,,,,,,
TRAINING,NR,N,N,M,2999959,11,10219768,<p>The other 90 degree angle at the edge of the trapezoid limits the rest of the angles.</p>,429,2523,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3000592,11,10219771,<p>There cant be a traingle with that degree because it &nbsp;it would have to a right triangle</p>,441,429,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,3000666,11,10219760,<p>Because there is no <b>right angles.</b></p>,2523,429,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3000125,11,10219780,"<p>because if you read the darn question and see that there is no 45 angles to begin with, then it would not even be possible for there to be any 45-45-90 angles. THEREFORE MAKING THIS QUESTION STUPID TO BEGIN WITH.</p>",390,414,319,,,0,,0,,,,I,,,
TRAINING,H,N,Y,F,3000251,11,10219777,<p>there is not any 45-45-90 angles because the other two angles don't look equal to eachother one of the angles looks like and acute and the other looks more like an obtuse angle. so i can clearly see that there isnt any possible way that they can be the same and be both 45 degrees .</p>,422,2523,319,,,0,1,1,,,,,,,
TRAINING,A,N,N,F,3000326,11,10219789,<p>There is no 45-45-90 triangle because&nbsp; in the figure.&nbsp; Line BA is a line the intercepts with the right angle and one sideis 67 degrees. If you try to find A&nbsp; then you would subract 90-67 which would equal to 23 degrees which is not 45-45- or 90 degrees.</p>,390,443,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,3000216,11,10219783,<p>I just know.</p> <p>&nbsp;</p>,443,2641,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,3000415,11,10219791,<p>noooooo</p>,414,319,,,,,,,,,I,I,,,
TRAINING,A,N,N,F,3000460,11,10219774,<p>If they were 45-45-90 triangles then there was no space for a 67 degree angle inside or outside the triangle . Therefpre the trapazoids do noit contain 45-45-90 triangles.</p>,446,443,319,,,0,1,0,,,,,,,
TRAINING,H,N,N,F,3000310,11,10219786,"<p>Angle A is sitting&nbsp; next&nbsp; to 67 degree angle, and the angle A would have to be less than 45 to make up the whole 90 degreees in the right angle. None of the right angles are divided into two by a line.</p>",429,2641,,,,1,1,,,,,,,,
TRAINING,A,N,N,M,3001314,11,10219795,<p>Since angle A is 23 degrees that means Angle B would have to be higher than 45 degrees.</p>,446,422,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,3000837,11,10219798,<p>because the whloe area is circular</p>,2641,446,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,3001078,11,10219792,<p>There is no 45&deg; angles because they have to add up to 180&ordm; so that overall they can equal 360&ordm;.</p>,429,422,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,3000782,11,10219801,<p>There is no 45-45-90 degree angles because the angles in the diagram are measured up to 67 degrees and since both the angles are equal what ever one side is the other is equivalent.</p>,443,2523,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3001728,11,10219814,<p>I know that there are no 45&ordm;-45&ordm;-90&ordm; triangles in the diagram because angle B and angle A add up to 67&ordm; and both triangles are congruent.&nbsp;</p>,2523,429,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,3001699,11,10219804,<p>There are no 45&deg; -45&deg; or -90&deg; because all the right angles in the diagram are positive and they don't add up to 45 or -45.</p>,429,2523,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,3001737,11,10219808,"<p>by looking at the plot of the land, there is no right triangles.&nbsp;</p>",446,390,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,3001629,11,10219811,<p>I know this because the trapizoid is &nbsp;right angle and an obtuse angle. So there should not be a 45 degree angle.</p>,2641,2523,319,,,1,0,0,,,,,,,
TRAINING,A,N,N,M,3001674,11,10219817,<br>Both Angles A and D have degrees that do not equal 45&deg;. <br>Both Angles B and C is supplementary to both Angles A and D.,429,441,,,,0,0,,,,,,,,
