label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,H,N,N,F,165570,4,10194846,WHEN A PORCIPIAN GIVES BIRTH THE MOTHER IS SO PROTECTEV SO WHEN THEY TRY TO GET THE BABYPORICIPIAN THE MOTHER SHOTS OUT HER SPIKES BECAUSE THAT MEANS SHE IS MAD WHEN THE PORCIPIAN IS OLDER THE MOTHER DOESN'T CARE ANY MORE BECAUSE THE PORCIPIAN ALREADYS KNOW HOW TO USE THE SPIKES,124,71,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,165607,4,10194840,They have those teeth because it helps them when they need to cut the bark .It is great these teeths are also very useful.They are just animals.They can be very harmful if you do something bad to them. So be careful around porcupines.,2225,244,729,,,0,2,1,,,,,,,
TRAINING,H,N,N,F,165660,4,10194841,so they can get their prey,124,2225,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,165635,4,10194849,porcupines havea set of flatter teeth called ceak teeth to grind up their foodbettwen the teeth the big animal chompers.,124,65,744,,,1,0,1,,,,,,,
TRAINING,H,N,N,M,166765,4,10194850,I think have alot of teeth because when they show there teeth you can see alot,2225,65,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,167219,4,10194838,They just have those teeth,2225,244,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,5548486,4,10196486,they can have sharp teeth and they may bite you.,2225,65,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,7091239,4,10196690,Thay help you chu yuor food.,148,2225,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,209604,4,10194878,"They have sharp orange teeth, they have strong ones too .these anamals (be careful )",93,148,,,,0,0,,,,,,,,
TRAINING,A,Y,N,M,209606,4,10194880,"Porcupines have teeth to help them because thier teeth have four front teeth built especially for gnawing and hard shell inside or outside of the nature stuff.Thier teeth are like mice, squirrels, and beavers teeth.But not pigs teeth.",2225,244,729,,,0,2,0,,,,,,,
TRAINING,2,N,N,M,340711,4,10195382,they have those teeth because it is good for knawing trees.,2225,244,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,209787,4,10194883,They have them so they can eat.,93,2225,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,448811,4,10195118,They have the kind of teeth that they do because they use them to gnaw and protect themselfes.,2225,148,729,,,0,1,1,,,,,,,
TRAINING,W,N,N,M,1173060,4,10196051,So they can snip off bark and eat it. Also sothey can talk to each other with a c-l-a-t-t-e-r sound.,93,2225,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,98999,4,10195021,i dont know.,2225,65,,,,,,,,,I,I,,,
TRAINING,H,N,N,F,209401,4,10194913,An inference that can be made about why porcupines have the kind of teeth they do is that porcupines have there teeth because it can warn enimies by shivering all over then lightly closing its jaw. That makes it top and bottom teeth clatter together. so it is important that porcupines have there teeth the way they are because it coulsd save them from other predators.,124,65,,,,2,2,,,,,,,,
TRAINING,W,N,N,M,209446,4,10194916,Scince porkipions eat bark there teeth sharpon. When a porkipion is young it has small teeth to nibble on wood. Ever scine they were a baby thier teeth kept growing because so when they are adults thier teeth will be sharp. They also eat other food but that has no effect on thier teeth getting sharper or growing bigger.,2225,71,729,,,0,2,0,,,,,,,
TRAINING,W,N,N,F,98932,4,10195023,They have sharp teeth to be able to eat there food.Like during the spring they dont always eat the same foods as they did in the winter cause in the spring and summer they eat branchs and buds and to eat those foods you must have very sharp teeth.That is why porcupines must have very sharp teeth.,93,859,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,99355,4,10195029,Porcupines teeth are strong so that it is easy to gnaw wood.,93,148,744,,,1,0,1,,,,,,,
TRAINING,W,N,N,M,340619,4,10195337,I think porkey pines have these teeth so that they can chop down wood and maybe so they could cross a river or for there house?,2225,244,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,99501,4,10195045,"They have teeth that I lilke to call,gnawing teeth ment to eat wood and make noises.",65,2225,744,,,1,0,1,,,,,,,
TRAINING,W,N,N,M,99638,4,10195047,So they could bite on the trees like nub on it and alsoto eat little insects.,93,2225,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,209245,4,10194890,the word is hard to live in some times its bad and sometimes not,2225,244,744,,,,0,,,,I,,I,,
TRAINING,H,Y,Y,F,209284,4,10194886,becues they like it like that.,2225,65,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,209460,4,10194893,French words are Difference words that we don't no.,93,148,729,,,0,,,,,,I,I,,
TRAINING,H,N,N,M,340874,4,10195326,thay use there teeth especially for gnawing.,124,2225,,,,0,0,,,,,,,,
TRAINING,W,Y,Y,M,99382,4,10195061,v/.,2225,65,,,,,,,,,I,I,,,
TRAINING,B,N,N,F,340876,4,10195329,they use there teeth to cut wood,124,244,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,448987,4,10195121,A inferance about a porkipines teeth is that their teeth are very sharp.I can prove this by how they have needles on their body to keep them protected.,2225,244,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,448988,4,10195124,porcupines have those type of teeth because of how much they gnaw on wood .,2225,859,744,,,0,1,1,,,,,,,
TRAINING,B,N,N,F,209685,4,10194896,"the porcupines are like rodents ,for example mice, squirrels.They all have four front teeth build especially for gnawing.Also there teeth are very sharpend.the porcupines also at the end of the teeth are also sharpend.",124,2225,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,99556,4,10195082,Porcipines have really sharp teeth becuse they sharpen their teeth on bones I know this becuse i read a book about it,65,2225,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,209689,4,10194899,Because its teeth started to eat hard things.,564,93,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,99600,4,10195080,The reasons that porcupines have the teeth that they have are imnportant are they need to eat to survive and they need to kill there pray.,2225,244,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,209768,4,10194902,The kind of teeth that are strong and sharp. Their teeth can be used to scrape off barks. They eat the tender woody parts. They also munch on food.,2225,65,,,,1,1,,,,,,,,
TRAINING,W,Y,N,F,209770,4,10194905,porcupines hav sharp teeth for food and to pertic them self .,124,71,,,,0,0,,,,,,,,
TRAINING,W,Y,N,F,99347,4,10195085,"It easy to gnaw wood, with porcupine teeth. THE front pairs---top and bottom--are strong and sharp.",2225,244,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,210112,4,10194908,Porcupines have the special teeth that they have because they gnaw on wood and other things that can make their teeth sharper and tougher.,2225,65,729,,,1,0,1,,,,,,,
TRAINING,B,N,N,F,449202,4,10195127,"An inference that could be made about the kind of teeth they have is that they can scare away pretadors,so they can talk to there babies,and so they can gnow on juciy leaves,sweet soil,and bark.",2225,148,729,,,0,1,1,,,,,,,
TRAINING,W,N,N,F,210292,4,10194910,They have long teeth so that they can chomp down some trees but the reason why they have orange teeth is so that it can protect there teeth,2225,65,744,,,1,0,1,,,,,,,
TRAINING,W,N,N,F,1173177,4,10196053,"The reason why the porcupins have teeth like they do is they need them for chopping down wood,scarying away preditors,and eating the wood.",244,148,,,,1,1,,,,,,,,
TRAINING,A,N,N,M,210324,4,10194923,They have flatter teeth because they need to grind their food and when they are aloe they have openings in their teeth that keep bark frosty air out of it's mouth.,148,2225,729,,,1,0,0,,,,,,,
TRAINING,H,Y,Y,F,210368,4,10194919,I thing difference world is in incretvale .,2225,244,729,,,,0,,,,I,,I,,
TRAINING,B,N,N,F,210459,4,10194926,Porcupines have these kind of teeth because they are used for hunting food and prey .At night they go looking for some grub.They also use their teeth to eat food.Porcupine's teeth are somthing that help them live.They have a pact wich help's their teeth.,2225,244,744,,,0,2,1,,,,,,,
TRAINING,B,N,N,M,209979,4,10194853,sharp teeth. and they give out warning for other animals by lightly closes its jaw that its top and bottom teeth clatter,2225,244,729,,,1,0,0,,,,,,,
TRAINING,W,N,N,F,340986,4,10195348,I think porcupines have the teeth they do because in the winter they use there big front teeth to scrape of bark of shurbs and trees. They also nibble needles of the Evergreen trees. Porcupines in the Warmer monthes they eat apples and buds and lots of other fruit.,2225,65,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,448779,4,10195136,An infrence that can be made about why porcupines have the kind of teeth that they do is that it makes it easier to get food like bark and stuff like that.,2225,244,,,,0,0,,,,,,,,
TRAINING,A,Y,N,M,448864,4,10195134,they have teeth like any other hunter because they have thing on there back that haspoints on them. which make the have sharp teeth.,93,2225,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,210993,4,10194861,Porupines have that kind of teeth for scaping of bark in winters. They also have that kind of teeth because they can nibble on needles or leaves of an ever green tree. Porkupines also eat fruits espesily apples. Porkupines usually toss away the core. Alot of the porkupines summer food are dandilians grass and clover. Porkupines also look in the water while swiming to see if they can find any good plants to eat. That is why porkupines have teeth like that.,2225,148,,,,2,2,,,,,,,,
TRAINING,W,N,N,M,211034,4,10194857,Porcupines have the kind of teeth that they do because they need them for nawing on wood,2225,148,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,211035,4,10194858,"The porcupines the kind of teeth they do because they need the sharp front and botten teeth to gnaw on hard things, such as wood and many hard things they have to eat. Sometimes they might have to much on fruit like an apple. When the porcupines are eating an apple, they will need to go through the core to eat the apple. So, the strong teeth help them get through the core without having them choke on the apple core.",2225,65,729,,,1,2,1,,,,,,,
TRAINING,A,N,N,M,100398,4,10195103,They use strong teeth and 2 details to suport my answer is during the winter porcupines use their big front teeth to scape off bark.1 last reason is in warmer months porcupines snip off twigs and eat new buds and leaves.,93,148,744,,,2,1,1,,,,,,,
TRAINING,B,N,N,M,211166,4,10194854,Porcupines like they do so they can gnaw through wood.,2225,65,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,211211,4,10194864,"I infer that what can be made about why porcupines heave the kind of teeth that they do is because it is good for scaring other animals with the clatering. Also, the porcupine has the teeth to chomp down trees and have it to feed to their young.",2225,244,729,,,1,2,1,,,,,,,
TRAINING,W,N,N,F,341251,4,10195354,Porcupines have the teeth that they do because they need to be able to eat bark and buds.,2225,859,729,,,0,1,1,,,,,,,
TRAINING,H,N,N,F,341252,4,10195356,they have it so they can grind up food. And the gap inbetween them lets them tuck its lips behind its front teeth this keeps bark chips and frosty winter air out of the porcupines mouth.,65,2225,729,,,1,0,0,,,,,,,
TRAINING,W,N,N,M,210832,4,10194867,Porcupines probs\aly have the teeth they have now because they need it to eat.,244,2225,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,210833,4,10194870,They have that kind of teeth because they eat bark off trees and they need those kind of teeth to chew it off the tree.,2225,148,729,,,0,1,1,,,,,,,
TRAINING,B,Y,N,M,341560,4,10195351,Sheep wool help peolpe stuy warm and pigs like mud.,2225,65,,,716,,,,,,I,I,,,I
TRAINING,W,N,N,M,448991,4,10195219,"When a porcupine is warning a enemy, it might use it's teeth to make a c-l-a-t-t-e-r sound with it's teeth. First it shivers all over, and then it light closes it's jaws, making the c-l-a-t-t-e-r sound.",124,93,744,,,1,0,0,,,,,,,
TRAINING,W,N,N,M,448993,4,10195217,Because porcupines need to eat alot of stuff.,244,2225,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,449038,4,10195221,I think that porcupines have the teeth that they do because the have to eat.,2225,244,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,99880,4,10195041,Because there teeth are made to kill other animlas because that is whant they do.,65,2225,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,99917,4,10195055,They are just like us humans.,2225,859,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,211235,4,10194875,"Thay need the teeth because it helps them eat.The back theth makes them chew the foods that he/she eats. They also need it for there protection. chatering there teeth makes a warning call for enemies, such as people and other animals.",2225,65,744,,,1,2,1,,,,,,,
TRAINING,W,N,N,M,99940,4,10195052,The inferance that can be made is that Porcupines have teeth like they do is because they chew trees and shrubs witch sharpens their teeth.,859,2225,,,,1,1,,,,,,,,
TRAINING,W,Y,N,M,538785,4,10195226,they have teeth like they do because it is used for protection from its preditors,124,2225,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,100617,4,10195060,The teeth keep growing but never wear out.,65,2225,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,210935,4,10194961,Porcupines have the kind of teeth that they have because they need to wear out their back side of their teeth so their teeth can still grow through out their lives.,124,2225,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1030043,4,10195812,"Like squirrels, and beavers porcupines have teeth like them because they are in the same family.",859,2225,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,210551,4,10194993,"I think that the inference made about why porcupines have the kind of teeth of what they do is because they are rodents cause rodents are animals with four front teeth built especially for gwaning.Also,because without their teeth they won't be able to warn other emenys and if enemys don't get warnedthen they will take all of the porcupines have.Also,because they scrape out bark and scrape other things and to eat hard things so they can munchon or just eat other type of foods.That is why I think that was the inference.",65,2225,,,,2,2,,,,,,,,
TRAINING,W,Y,N,M,210815,4,10194996,For nibbleing stuff fast.,2225,65,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,210863,4,10194998,Porcupines can be like bever like porcupines they both have big teeth.Bevers are have big teeth to build bams.They build bams for they can stay alive in the river and in the wild.Porcupines have big teeth for gnawing bever to that too and they are both rodents.Bevers get wood from the trees to build there bam they gnaw like porcupines with there big teeth.,71,65,,,,1,1,,,,,,,,
TRAINING,B,N,N,M,210690,4,10194928,Maybe they were born with sharp teeth they have those teeth because it helps them cut trees.,2225,71,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,210730,4,10194930,teeth,2225,65,729,,716,,0,0,,,I,,,,I
TRAINING,H,N,N,M,211892,4,10194933,they use k.9 teeth so its easyier and a animal like a lion as not only k.9 teeth but a 4 foot teeth to run and siprise there pretitor and eat for about 145 years and then they die.thats why they need teeth like that for there own lives and they have families but heres the hint when you see a lion don't run just stay there if you don&quot;t bother them they won't bother you so that was some tips about lions.,2225,65,729,,716,0,,0,,,,I,,,I
TRAINING,B,N,N,M,341173,4,10195315,porcupines have very sharp teeth on it's top part of the mouth and the bottem and when a preditor ignors the warnings it shakes its quills and chuters it's theeth,2225,859,744,,,0,1,1,,,,,,,
TRAINING,W,N,N,F,341099,4,10195324,Porcupines have the teeth they have because of the food they eat. It is easy to gnaw wood with the teeth they have. They use their big front teeth to scrape off bark.They also use their teeth to snip off twigs and eat buds and leaves. That is why I think porcupine have the teeth they do.,2225,148,,,,2,2,,,,,,,,
TRAINING,W,N,N,M,211340,4,10194944,"Porcupines have the teeth that they have because if they didn't have teeth that never stop growing, they wouldn't have teeth.",2225,65,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,211349,4,10194941,Porcipines have the teeth they do for biting their food and building dams.,2225,65,,,,0,0,,,,,,,,
TRAINING,B,Y,N,M,211568,4,10194948,porkey pines have teeth they have sharp pointy quills that can hurt you they can talk to certian animals and there quills can shoot wen they get scared.,2225,148,,,,0,0,,,,,,,,
TRAINING,B,Y,N,F,449323,4,10195130,Porcuines have 4 teeth because they use it for gnawing.,148,244,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,211784,4,10194951,You need to brush your teeth.,2225,244,,,716,,,,,,I,I,,,I
TRAINING,B,N,N,F,211828,4,10194953,north american porcupines are the second lagest one,2225,148,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,448785,4,10195133,they use them to naw off bark and rip off twigs.,564,71,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,5410881,4,10196375,porcupines have four front teeth for nawing for building homes.,244,2225,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,211310,4,10194956,to explain where porcupines live,2225,65,729,,716,0,,0,,0,,I,,,
TRAINING,H,N,N,M,449181,4,10195144,So that whenever a predator threatens a porcupine it uses its teeth and makes a chattering noise to scare the the predator away.,2225,244,,,,1,1,,,,,,,,
TRAINING,B,N,N,M,662855,4,10195496,Its front two teeth top and bottom are dangerous because there front pairs top and bottom are strong and sharp.,2225,244,744,,,0,1,1,,,,,,,
TRAINING,W,N,N,M,342318,4,10195345,They ware quil-filled coats.And they are very spiky or prickly.,2225,148,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,449360,4,10195147,Porcupines have the teeh they do because they eat bark i said this because in the text it says&quot; A gap between these teeth and the animal's big chompers lets it tuck its lips behind its teeth.this keeps bark chips and frsty winter air out of the porcupines mouth. This shows how they have that kind of teeth.,71,2225,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,539069,4,10195234,"I think porcupines have the teeth they do so they can chop down trees like the article said. also I think they have them is because they need them to eat ,nuts, bark, etc.",148,2225,,,,0,0,,,,,,,,
TRAINING,A,N,Y,M,448756,4,10195150,for safety and shellter,2225,148,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,212139,4,10194970,plicky,2225,244,,,,,,,,,I,I,,,
TRAINING,A,N,N,F,707950,4,10195723,I guess that porcupines have the kind of teeth they have is to cut down trees with there teeth and to grind up there food up into smaller pieces so they can eat the food because in the passage it says that there teeth help to grind up the food into smaller pieces. I think this is what they use there teeth for.,2225,244,729,,,1,2,2,,,,,,,
TRAINING,H,N,N,M,212307,4,10194979,POCIPINES AREW PINTY,2225,148,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,341989,4,10195373,"Because the teeth grow for its whole life, they don't even wear out sharpens these teeth by wearing away the backs faster than the fronts.",2225,65,,,,0,0,,,,,,,,
TRAINING,B,N,Y,M,342169,4,10195378,Porcupines have sharp teeth becuse it could bite its food and eat the food with its young.,65,2225,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,342658,4,10195360,"They have the teeth they have for reasons like, munching, protecting, and hunting.",2225,244,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,449756,4,10195194,They have them so they are warm durring the winnter.,2225,65,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1744357,4,10196124,"they have the teeth because they when they feel harmed th clatter their teeth also they use them for whaen hey ned to eat , hey use their teeth to scrap off the tree bark.",124,244,744,,,1,0,1,,,,,,,
TRAINING,H,N,N,M,342703,4,10195363,to pertect them self.,2225,859,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,342508,4,10195365,Porcupines have those kind of teeth to grind up food. a gap between these teeth and the animals big chompers lets it tuck its lips behind its front teeth. this keeps bark chips and frosty winter air out of a porcupines mouth.,2225,65,,,,1,1,,,,,,,,
TRAINING,H,N,Y,M,449470,4,10195199,i think porcupines have the type of teeth they do because they eat alot of bark and tree.,2225,148,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1029648,4,10195814,they have the kind of teeth they do because the bite off the bark on wood and eat the tender woody parts of shrubs and trees.,2225,148,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,4817508,4,10196352,"The front pairs of a porcupine's top and bottom teeth are very sharp. As it gnaws, it sharpens its teeth. It sharpens its teeth by wearing away the backs faster than the fronts. Because the teeth grow for its whole life, they never wear out.During winter, porcupines use their front teeth to scrape off bark. They then eat the tender woody parts of shrubs and trees. They also nibble needles on evergreens.",2225,859,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,342874,4,10195358,They probably have strong teerh because how they chew wood,124,2225,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,449722,4,10195197,"For the front teeth, are strong and sharp.They use these teeth to scrap off bark and eat the tendery woody parts. While there gnawing off the bark, they're sharpning there teeth, it wears away the backs faster than the fronts. The back teeth, are a much flatter teeth, there called, cheek teeth.They use these teeth to grind up food, gaps between these teeth help keep cold air and bark chips, out of its mouth.",2225,71,,,,2,2,,,,,,,,
TRAINING,H,N,N,M,3933535,4,10196287,becuse it maicks it easy to gnaw wood becuse in the passage it ses that porcupine becuse there teth are so sharp and strong,2225,244,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,449436,4,10195201,I think porcupines have the type of teeth that they do to eat big and small things. Also to make it much easier to grab on to the food they are eating if they have live prey in there mouth.,124,2225,729,,,1,0,0,,,,,,,
TRAINING,W,N,N,M,342360,4,10192389,They Have Those Kind Of Teeth Because They Use It To Take Bark Off The Trees And For Eating Food Or Biting.,2225,244,,,,1,1,,,,,,,,
TRAINING,B,N,N,F,343008,4,10194754,porcupines have their kind of teeth because they can gnaw through wood or anything when they have to.,93,148,729,,,1,0,1,,,,,,,
TRAINING,W,N,N,M,450195,4,10195204,Carve Trees/wood Bite Animals that try to kill them Eat Hard nuts/Eat prey Steal stuff from Preys House,2225,65,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,708239,4,10195724,"porcupines use a flatter teeth, called cheek teeth because if they want to tuck their lips behind the front teeth. This will help them to keep away frosty winter air from their mouth.",2225,148,744,,,0,1,1,,,,,,,
TRAINING,W,N,N,M,450356,4,10195208,the porcupines teeth are useful for knawing on stuff and eating tons of different foods while keeping the bad stuff out,2225,244,729,,,0,1,0,,,,,,,
TRAINING,B,N,N,M,538721,4,10195310,"They have the kind of teeth they do because it helps them with many things. Such as eating,knawling on thing,andscare off enemyies.",2225,244,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,450517,4,10195211,Porcupines have strong teeth.,2225,65,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,450202,4,10195206,"Porcupines use there teeth for scraping of the bark. During the warmer months they snip off twigs and eat new buds and leaves. They munch on fruit, especially apples, but usually toss away the cores. Thst is why porcupines have sharp teeth.",2225,65,729,,,1,2,1,,,,,,,
TRAINING,W,N,N,F,450207,4,10195213,"Porcupines have long sharp teeth that never stop growing. It's easy to gnaw on wood with their strong sharp teeth. A tough orange coating protects their outer surface of their teeth. Their teeth grow their whole life so the teeth never wear out. During winter they use their front teeth to scrape of bark. In the winter there is no grass or plants (that would usually be there in warmer seasons) to eat so they eat the tender woody parts of shrubs and trees. They use their teeth for many different things that help them stay alive. For example, they use their teeth to eat. Without their powerful teeth they might not be able to survive.",93,124,,,,2,2,,,,,,,,
TRAINING,W,N,N,F,538845,4,10195307,An inference that can be made about why porcupines have the kind of teeth that they do is that they have big teeth.,2225,859,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,708405,4,10195714,They have porcupine teeth the frount pairs -top and bottom- are strong and sharp.,124,2225,744,,,1,0,0,,,,,,,
TRAINING,W,N,N,M,450913,4,10195189,They all have different meanings like the frobt ones are straight for pulling off bark.,2225,65,,,,0,0,,,,,,,,
TRAINING,H,Y,N,F,707961,4,10195721,BECAUSE OF THE WAY THEY ARE,124,65,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,450967,4,10195186,"An inference I have about the what type of teeth the porcupine has is how do they use them if they are in danger? In the text is says, &quot; During winter, porcupines use their big front teeth to scrape of bark.&quot; How would that help them when they are in danger?",2225,71,744,,,0,1,0,,,,,,,
TRAINING,H,N,N,M,451383,4,10194835,They have those teeth to warn other animals to stay away if the porcupines are being threatened.,93,124,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,451595,4,10194837,"They have the teeth they have because if a preditir or a person comes it shivers its jaws that makes its top and bottom teeth c-l-a-t-t-e-r together. The sound is soft, but scary,lasting for thirty seconds.",564,93,744,,,0,1,1,,,,,,,
TRAINING,B,Y,N,M,1396207,4,10195889,YOU BROSH YOUR TEETH WITH TOOTH PASTE,2225,244,,,,,,,,,I,I,,,
TRAINING,W,N,N,F,451670,4,10194793,Porcuiepines have the teeth they do because they need to chew bark off the tree to get there food.,859,71,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1030096,4,10195816,"The inerence I will make is to make clattering sounds to scare away or try to scare away creaturs, and to naw and chew away at bark and leaves.",2225,71,,,,1,1,,,,,,,,
TRAINING,2,N,N,M,539697,4,10195305,The porcupine has the teeth it has because it needs to scrape off wood from trees.,2225,71,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,539567,4,10195260,porcupines use there teeth for gnawing.,2225,244,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,452528,4,10194822,Porcupines take there food and scrap it with there teeth then eat it.,2225,244,729,,,0,1,0,,,,,,,
TRAINING,A,N,N,F,708141,4,10195734,"I think that porcupines have the kind of teeth they do for many resons. One reson is that porcupines need special teeth to scrape off the bark on the trees in winter so it can get to the tender woody part inside for food. Another reson I think that porcupines should have the special kind of teeth they do is because in warm monthes they need to snap off the twigs and branches to get to the fruit, buds and flowers it eats. One more reson that porcupines should have their special teeth is because theese teeth grow their whole life and don't wear out.",2225,65,,,,2,2,,,,,,,,
TRAINING,W,Y,N,M,452074,4,10194827,a porkupines teeth are used as a warning by clattering together,2225,65,,,,0,0,,,,,,,,
TRAINING,H,Y,N,F,707816,4,10195732,porcopines have the kinds of teeth that thay do because its easy to gnaw wood.,2225,65,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,539544,4,10195263,they are quit amazing from head to toe but whats really intresting about this animal is its teeth they are known to be carnivores but they have flat teeth so how can that be,124,65,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1744486,4,10196122,To gnaw on wood,2225,65,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,3933545,4,10196286,to get thru things if they need to and for defence,2225,244,,,,0,0,,,,,,,,
