label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,NR,N,N,F,6328323,3,10220141,<p>John did not carry the one. His answer would be 90.</p>,534,550,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,6334819,3,10220161,<br>John forgot to round the 1 in 10 to the tens place. <br>The correct answer is 90.,231,258,,,,2,2,,,,,,,,
TRAINING,H,N,Y,M,6333867,3,10220159,<p>The correct ansewer is 37 because 40-37=3 Johns mistake is 35+40+15=80.</p>,258,555,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,6337492,3,10220091,<p>he needed to put the 1 in the tens placeand it would be 90 and theres your answer</p> <p>&nbsp;</p>,534,550,,,,2,2,,,,,,,,
TRAINING,H,N,Y,M,6335336,3,10220096,<p>HE GOT 80 SANDWICHES FOR THE SUTESNS</p>,231,550,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,6337575,3,10220093,<p>JHON'S MISTAKE WAS HE NEEDED A PROBLOM THAT = 30 AND HIS = 80</p>,555,534,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,6338021,3,10220071,<p>JOHN MISTAKE WAS THAT HE DID NOT COUNT RIGHT.</p>,258,543,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,6341903,3,10220129,<p>John's mistake was he did not put the one in the tens place. the correct answer is 90. &nbsp; &nbsp; &nbsp;&nbsp;</p>,231,534,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,6341816,3,10220119,<p>he added wrong because 35 plus forty plus fifteen does not equel 80 it equels 90.</p>,534,258,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,6340854,3,10220124,<p>He is one ten wrong the correct answer is 90.</p>,231,258,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,6341195,3,10220121,<p><b>no he is not right he is he needs to add 10 more to be able to get the right answer the correct answer is supposed to 90</b></p>,173,534,718,,,2,1,1,,,,,,,
TRAINING,H,N,N,M,6345351,3,10220175,<p>90</p>,543,534,,,,1,1,,,,,,,,
TRAINING,H,Y,N,F,6344849,3,10220179,"<p>no,because&nbsp;</p>",173,231,718,,718,,0,,,,I,,I,,I
TRAINING,W,N,N,F,6349549,3,10220078,<p>All they have to do is that witch sandwich has more points then the other groups.First count how much they have in all.I counted how much they have .I added and I got 100.But you add 40 pluse 35 pluse15 and it = 100.</p>,258,231,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,6347518,3,10220150,<p>he needed to put the 40 on the top of the 35.</p>,231,173,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,6348460,3,10220143,<p>HE DID NOT CARY THE ONE IN TENS PLACE</p> <p>&nbsp;</p>,173,231,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,6348629,3,10220146,<p>Yes it is</p>,258,173,718,,718,0,,,,,,I,I,,I
TRAINING,H,N,N,F,6352442,3,10220136,<p><b>5&nbsp;+ 0 = 5 so 5 + 5 = 10 so 0 gos </b>on the botam and cery the 1 to the top.And now add 1 + 3 it = 4 so 4 + 4 = 8 and 8 + 1 = 9.Now your answer is.... 90</p>,258,231,,,,2,2,,,,,,,,
TRAINING,B,N,N,F,6353966,3,10220152,<p>he added the numbers incorrectly and got 80 but if he checked it again it would probally be 90.</p>,543,534,,,,2,2,,,,,,,,
TRAINING,H,Y,Y,M,6262480,3,10220154,<p>35+40+15=85 john made a mistake of addingdddddddddddddd</p>,534,550,,,,1,1,,,,,,,,
TRAINING,H,Y,Y,F,6262483,3,10220156,<p>he has not made an mestac all is good on his math promblom.</p>,258,543,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,6360422,3,10220116,<p>HIS BIG MISTAKE IS THAT HE DID NOT REGROUP THE 1 FOR 5+0+5=10 THAT IS HIS BIG MISTAKE.</p>,534,231,,,,1,1,,,,,,,,
TRAINING,H,N,Y,F,7250261,3,10220211,<p>jonh is wrong becsuse hwe did not add 1 more</p>,258,231,718,,,1,0,0,,,,,,,
TRAINING,H,N,N,F,6360970,3,10220105,<p>The mistake that he made was that there was no 5 or 4</p>,173,231,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,6360466,3,10220114,<p>THEY IS 80</p>,534,258,718,,,1,0,0,,,,,,,
TRAINING,H,N,Y,M,6359613,3,10220107,<p>40+35+15=90</p>,555,534,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,6362213,3,10220111,<p><br> I that the mistake is that he bid not add the one that got cere ofer on 5+5+0.Then the som is 90</p>,534,173,,,,2,2,,,,,,,,
TRAINING,A,N,N,M,6359444,3,10220169,<p>He forgot to add the fives.</p>,231,534,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,6358514,3,10220168,<p>&nbsp; johns&nbsp; answr&nbsp; is&nbsp; reite &nbsp; becuse &nbsp; he&nbsp; chet&nbsp; all&nbsp; sandwiches&nbsp; by&nbsp; ading&nbsp; all of&nbsp; his number .</p>,231,543,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,6358893,3,10220067,<p>40 slices of ham 35 slicess of cheese 15 slices of turkey</p>,231,550,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,7252625,3,10220214,<p>he didnt put a plus.</p>,231,173,,,,0,0,,,,,,,,
