label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,A,N,N,F,1433759,8,10216260,"<p>The group would have traveled 85 miles because, the group would travel to the south pole then straight across 60 miles and down 10 miles to base camp.</p>",2497,2701,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1434478,8,10216259,"<p>the groupe travels 21 miles,I know this because i added up the squares from the groupe to the south pole then added it back down to the grope then to the south pole.</p>",330,5103,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1434649,8,10216218,<p>160 miles because I multiplied the miles to get there by two because of the trip back.</p>,2497,4005,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1434785,8,10216222,"<p>they will travel 90 miles from there location to camp, it takes 15 miles to north pole and 75 miles back to camp.</p>",5220,4031,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,1434742,8,10216220,"<p>The group would have to travel 15 miles to the south pole, and then travel 75 miles back to their base camp. The group would have to travel a total of 90 miles to get to the south pole and back to base camp.</p>",2701,330,,,,2,2,,,,,,,,
TRAINING,B,N,N,M,1434304,8,10216245,"<p>The group would have to go a total of&nbsp;<b>90</b>&nbsp;miles.</p> <p>&nbsp;</p> <p>The group would first have to go to the South Pole, a trek of 15 miles from their original location. They will then go back to the original location, which means that they will traverse the same 15 miles. That approach by itself is&nbsp;<b>30</b>&nbsp;miles. They will need to go to the camp from their original location which is <b>60</b> miles away.</p> <p>&nbsp;</p> <p><b>60</b> miles&nbsp;+&nbsp;<b>30</b> miles&nbsp;=&nbsp;<b>90</b>&nbsp;miles.</p>",4031,2497,,,,2,2,,,,,,,,
TRAINING,B,Y,N,M,1435073,8,10216244,<p>3444</p>,330,2701,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1435153,8,10216243,<p><b><b>they have to walk about 75 miles because they have to walk to south pole to the group. then to the group to the base camp.</b></b></p>,5136,330,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1435157,8,10216246,"<p>they would have to travel about 75 miles to get back to the camp. As shown in the model its 5 miles per little square, so count ever square from point group to point camp and its exactly &nbsp;little squares so then mukltiply 15*5 and you get 75 miles</p>",2497,433,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,1434925,8,10216247,<p>It will take them 90 miles because i counted all the units.</p>,2674,4005,421,,,1,2,1,,,,,,,
TRAINING,H,N,N,M,1435941,8,10215983,<p>It will take them 25 miles to reach the south pole from where they are at this current point. Then they will have to travel 85 miles to get back to their camp.</p>,2497,5220,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,1435969,8,10215985,<p>55miles to get to the South pole and 55miles to get back to camp</p> <p>&nbsp;</p> <p>Each Box is 5miles 5x11=55</p> <p>&nbsp;</p>,2701,2674,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,1436529,8,10215986,<p>THW GROUP WILL HAVE TO WALK 15MILES TO THE SOUTH POLE THEN BACK 80MILES BACK TO THE CAMP.</p>,2701,330,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1437227,8,10215988,"<p><b>The group will have to travel 85 miles in total.First they would have to travel 15 miles to get to the south pole,then 15 miles back.Then they would have to travel 55 miles to get back to their camp.</b></p>",5136,384,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1437389,8,10215989,<p>70 miles because if u count the boxes an multiply it by 5 you get70</p>,330,5103,421,,,1,0,1,,,,,,,
TRAINING,H,N,N,M,1437510,8,10215990,<p>The group will have to travel 80 miles. They will have to travel 80 miles beacuse from thier location to the south pole is 15 miles. Thier location to thier camp is 50 miles. They would have to travel up to the south pole back down to thier current location then&nbsp; back to camp which is 80 miles all together.</p>,2701,5220,421,,,0,1,0,,,,,,,
TRAINING,H,N,N,M,1437593,8,10215991,<p>They will have to travel around 100 miles</p> <p>&nbsp;</p>,4005,5136,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1439176,8,10215992,"<p>Each square is 5 miles so if you count all the squares alined with the map route then the will count up to 15 squares along the lines, so then you multiply 5 times the number of squares amd you will get your answer which is 75 miles.</p> <p>&nbsp;</p>",5103,418,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,1439302,8,10215994,"<p>The group will have to travel 75 miles . They&nbsp; take 15 miles to go from there current location to the South Pole . From there current location to the base camp it takes them 60 miles . So, in total they would add up to 75 miles .</p>",382,418,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,1439192,8,10215995,<p>The trek to the south pole then back to base camp will take 90 miles long. I have come up eith this answer because I have added the trek to the suoth pole from where they are (which is 15 miles) plus the trek from the south pole passing through the group's original point to the base camp (which is 75 mile) which equals 90 miles.&nbsp;</p>,4005,5103,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,2204952,8,10216288,<p>Each unit is 5 miles.Between&nbsp; the camp and the where they are located at it's 60 miles and from the group to the south pole its 15 miles.In total they are going to travel 75 miles from the south pole to th camp area.</p>,2497,2701,,,,1,1,,,,,,,,
TRAINING,H,N,Y,M,1615935,8,10216135,<p>It will take 10 mile to the south pole and back to there camp</p>,5136,4031,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1616504,8,10216137,<p>the group will have to travel 90 miles. they walk 15 miles to the South Pole and 15 back to where they were. then they walk back to camp and that is 60 miles. in total that's 90 miles.</p> <p>&nbsp;</p>,2674,330,,,,2,2,,,,,,,,
TRAINING,W,N,N,F,2205240,8,10216289,<p>Thse people will be walking a lot of miles. The reason why iIsay that is because they are traveling from their current location to the coldest place on the earth (South Pole) which will take a long time to get there. It would take more than 5 miles to travel to there base and then passing through there current location. My best guess would be more than 5 miles.</p>,2674,418,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1616919,8,10216138,"<p>The group will have to travel 90 miles to go to the south pole and back to camp,because each unit on the map is 5 miles and their is their is 18 units.</p>",5136,5220,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,1617984,8,10216117,<p><b>It would take them a long time to go back to the base camp.</b></p>,2701,330,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1618015,8,10216128,"<p>The group will have to travel 90 miles. The first 15 miles to get to the pole from where they are and the last 75 miles to get back to camp. 15+75=90 Therefore, they have 90 miles to go.</p>",4031,384,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,1618007,8,10216127,<p>The group will have to travel at least 110 miles to the South Pole because going to the South Pole will at least 55 miles and if you walk to the base its going to take about another 55 miles to get back</p>,384,382,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,1618172,8,10216123,<p>The group would have to travel 15 miles from its current location on the map to the South Pole and then 60 miles back to the base camp passing through its current location. The group would then have to travel 75 miles because 15+60 is 75.</p>,384,2497,421,,,0,1,0,,,,,,,
TRAINING,H,N,N,F,1618177,8,10216125,"<p>The group will have to travel 60 miles because since the map is on the graph each little square is 5 miles. If you count each little square from the group to the base camp, it equals 60 miles.</p>",5136,5103,421,,,1,0,0,,,,,,,
TRAINING,H,N,Y,M,1617721,8,10216121,<p>ITS about 70 miles away</p>,2701,4031,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1618538,8,10216130,"<p>going to the south pole would be 60 miles,comiing back would be another 60 miles. to walk to south pole and back to the camp it would be a total of 120 miles.</p>",5136,382,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1618703,8,10216131,<p>travel 75 miles</p>,2674,2701,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1618883,8,10216134,<p>The group will have to travel 100 more miles. Or probably more.</p>,4031,2497,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1619134,8,10216140,<p>90 miles because each unit on the grid equals 5 and they have to pass through 18 units. and 5x18=90.</p>,330,4031,,,,2,2,,,,,,,,
TRAINING,H,N,N,M,1619273,8,10216141,<p>90 miles because they have to travel 15 miles to the South Pole and then another 15 miles to their group and after that they have to travel 60 miles to the base camp in total it is 90 miles.</p>,384,5136,,,,2,2,,,,,,,,
TRAINING,H,Y,N,F,1619386,8,10216139,<p>the group with have to travel 40 miles to reached the south pole</p> <p>&nbsp;</p>,5103,2701,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1619855,8,10216119,<p>Multiply 5 X whatever number is given.</p>,2674,418,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1619873,8,10215937,<p>they would have to go 90 miles in order to go where they want.</p>,2701,5136,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,1620159,8,10215917,"<p>The group will travel 15 miles to the South pole, then 15 to go back to pass threw their original starting point, which would be 30 miles. Then it will take them 60 miles to get to camp. Witch is a total of 90 miles all together.</p>",4031,5220,,,,2,2,,,,,,,,
TRAINING,W,N,N,M,1620679,8,10215919,"<p>The group will have to travel fifteen miles to get to the south pole and another fifteen to get back to their original position, then they have to travel another sixty miles to get back to camp. So in total they have to travel ninety miles to go where they want.</p>",384,2497,,,,2,2,,,,,,,,
TRAINING,W,N,N,M,1620969,8,10215921,"<p>90 miles. If each square is 5 miles and the group tracels through its possition it is currently at, then you count the squares until you reach the camp. Then you mult. the number of squares you counted by the number of miles each square is and you get 90 miles.</p>",2497,5103,421,,,2,1,2,,,,,,,
TRAINING,H,N,N,F,1621596,8,10215929,<p>the group will have to travel 15 miles north to get to the south pole. then they will have to travel 65 miles to get back to base camp. in total the groups will travel for 80 miles to get to the south pole then to head back to the base camp.&nbsp;</p>,330,382,421,,,1,0,0,,,,,,,
TRAINING,W,N,N,M,1622625,8,10215928,<p>the group willhave to travel 75 miles to get back to camp because every square unit on the graph counts as 5 miles and the camp is 15 units away so you multiply 5*15 to get the miles</p>,384,5103,,,,1,1,,,,,,,,
TRAINING,NR,N,N,F,1622096,8,10215943,"<p><u><b><b>They will have to travel 105 miles because the distance from where they are, the distance to the South Pole, and back to the camp add up to a total of 105 miles of traveling according to the grid provided.</b></b></u></p>",2674,5136,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,1622887,8,10215947,<p>The group will have to travel 90 miles total. 15 miles are traveled to get the group from their current location to the south pole and 15 miles on the way back. That equals 30 miles. It takes 60 miles to get back to base camp from the group's current location. That equals 90 miles all together.</p>,4031,5220,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,1622896,8,10215945,"<p>The group to the South Pole is about 15 miles, then going to the base camp, stopping through the group is 180 miles. All together, that is a total of 195 miles.</p>",330,2701,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1622978,8,10215949,<p>they will have to travel like about about 6000 miles&nbsp;</p>,2701,330,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1623019,8,10215939,<p>The group will have to travel 90 miles because when they go from were there group is at to the south pole it is 15 miles and when they travel back to were they started it is&nbsp; another 15 miles and when they travel from where they started to base camp it is another 60 miles so 30 miles plus 60 miles will equal 90 miles.</p>,330,5136,,,,2,2,,,,,,,,
TRAINING,H,N,N,M,1623226,8,10215923,"<p>90 Miles.</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp; Althogh the Outdoors Adventure class could travel &quot;diagonally&quot; (as it seems they would be if their travel is marked on the grid) they would save plenty time, supplies, and most importantly, energy. For tthe sake of correctly answering the question, we will imagine that ice cliffs and bad weather prevent them from doing so.</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp; from there current position to the south pole is a 15 mile, walkable, space. if they leave the souhth pole and head back to their previous stop, (to sleep and eat, presumably) it would be another 15 miles.</p> <p>&nbsp;</p> <p>&nbsp;&nbsp;&nbsp; To get to the base camp the class would have to make a 60 mile journey there. With some simplle math I could see that the total trek would be 90 miles.</p>",433,2701,,,,1,1,,,,,,,,
TRAINING,NR,N,N,F,1622800,8,10215926,<p>They would be traveling <b><u><b>90 miles</b></u></b> becasue each square counts as 5 miles and they pass through 18 squares.</p>,2497,5136,,,,2,2,,,,,,,,
TRAINING,W,N,N,M,1622876,8,10215925,<p>90 miles</p> <p>I counted the blocks to the South pole which was 3 so i doubled that to equal 6 then counted the blocks to the camp which was 12. Then I added the six and 12 to equal 18 then multiple that by 5 to get 90 miles.</p>,330,4031,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,1623703,8,10215935,<p>The group would need to travel about 120 miles because each unit is 5 miles so i calcautes how many units and I times it by 5 and it equaled 120 miles. By the way i hate common core</p>,2497,5136,,,,0,0,,,,,,,,
TRAINING,W,N,Y,M,1624443,8,10215915,<p>it will take them 90 mills beacuse each unit on the map is 5 mills</p>,5136,384,421,,,1,2,1,,,,,,,
TRAINING,W,N,Y,F,1624295,8,10215933,<p>THE GROUP HAVE TO TRAVEL 5 MILES</p>,2701,418,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1624882,8,10215931,<p>It will take 60 miles because the distance from where they are and where they want to get is that far away from each other.</p>,2701,2497,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1625178,8,10216095,"<p>85 miles, because from their current location they would have to travel 15 miles to the south pole and then travel the other 70 miles back to base camp.</p>",2701,4005,421,,,1,0,0,,,,,,,
TRAINING,H,N,N,M,1625023,8,10216094,<p>sixty miles because each square is five miles each so i multiplied 12x5 and got sixty.</p>,384,2701,,,,1,1,,,,,,,,
TRAINING,A,N,N,M,3067581,8,10216399,<p><b><b>THEY WILL HAVE TO TRAVEL 60 MILES BECAUSE THE MAP ON THE DIRECTIONS IS ON GRAPH PAPER AND STATES THAT ONE SQUARE IS 5 MILES AND THERE ARE&nbsp; A TOTAL OF 12 SQUARES</b></b>. SO 12 X 5 = 60</p>,330,2701,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,1626477,8,10216103,<p>THE GROUP WILL TRAVEL 60 MILES&nbsp; BECAUSE ITS 5 MILES FOR ONE LITTLE UNIT AND THERES 12 BOXES SO 5 TIMES 12 EQUALS 60 SO THEY WIL HAVE TO TRAVLE 60 MILES</p>,5103,418,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,1625943,8,10216097,<p>they would have to travel 120 miles because it is 60 mi;es to get there and if they want to come back it doubles so it will equal 120.</p>,5136,2701,,,,0,0,,,,,,,,
TRAINING,W,Y,N,M,1626110,8,10216100,<p>From the current location where the group is from the south pole is three miles away. The group has to go back to base camp to last another night in the cold. But the group is fourteen miles away once they get to the south pole.</p>,2497,2701,,,,0,0,,,,,,,,
TRAINING,H,Y,N,F,1904348,8,10216197,<p>the group will travel 40 miles.</p> <p>&nbsp;</p>,5103,384,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1626494,8,10216098,<p>60 miles because each square is 5 miles and you multiply it by 12 which is their distance from the camp</p>,5220,2497,,,,1,1,,,,,,,,
TRAINING,A,N,N,M,1626945,8,10216084,"<p>100 miles,they have to travel 15 miles to get to the south pole from their current location and to get back to camp they have to travel the 15 miles again and an extra 60 miles to the base camp.</p>",330,5136,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,1627000,8,10216082,<p>THE GROUP WILL HAVE TO TRAVEL A LOT OF MILES IN ORDER TO REACH THERE DESTINATION.MAYBE LIKE 110 MILES.</p>,5136,5103,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1627149,8,10216113,"<p>The group would have to travel at least 10 miles to get where they want to go, and then back to where they came from, but passing by the spot they were at.</p>",2497,330,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,1627188,8,10216115,"<p>The group will have to travel 90 miles. Travelling from their current location to the south pole is 15 miles, so coming back is 15 miles for a total of 30 miles. Then going to their base camp is 60 miles. So when you add 15+15+60 you get 90 miles.</p>",5136,5103,,,,2,2,,,,,,,,
TRAINING,H,Y,N,F,1627190,8,10216116,<p>6o</p>,418,2497,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,1627314,8,10216114,"<p>The group will have to travel 90 miles. It will take 15 miles to travel to the South Pole, 15 miles back from the South Pole, then another 60 miles to base camp.</p>",330,2497,,,,2,2,,,,,,,,
TRAINING,W,N,N,F,1627392,8,10216111,"<p>The group will have to travel 120 miles. They have to travel 120 miles because you have to count the mileage on <u><b>the way there and also on the way back</b></u>. There is 12 boxes beginning with the camp and ending with the south pole, if you multiply 12 by how many miles a box equals which is 5, (12x5) you get 60. After, you get 60 you're going to want to multiply it by 2 so, you include the mileage on the way back from the south pole.</p>",2701,5220,421,,,0,1,1,,,,,,,
TRAINING,W,N,N,F,1627770,8,10216092,<p>90 miles because it takes 15 miles to get to the south pole and 15 to go back to their earlier position and 60 miles to get to camp</p>,330,5136,,,,2,2,,,,,,,,
TRAINING,H,N,N,M,1627461,8,10216088,<p>The group will have to travel 50 miles because it's going to travel to the south pole and back to camp so then each square is 5 miles. So with all of this information they would have to travel that much.</p>,382,330,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,1627580,8,10216086,<p>THEY WILL HAVE TO TRAVEL 6 MILES.</p>,5220,5136,,,,0,0,,,,,,,,
TRAINING,H,Y,N,M,1627260,8,10216090,<p>it well take them up to 55 miles your timeing five there and back</p>,384,4031,,,,0,0,,,,,,,,
TRAINING,NR,N,N,M,1628452,8,10216085,"<p>The group will have to travel 90 miles to get to the south pole and back to camp passing through thier current location, because it takes 30 miles to get to the pole, 30 mile to get back to thier current location, and 60 miles to get from that location to camp. Those mileage points add up to 90 miles.</p>",4005,382,421,,,1,2,1,,,,,,,
TRAINING,W,N,N,M,1628730,8,10216109,<p>60 Miles to the location and 60 miles back will be 120 miles. Dang.</p>,418,4031,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,1629014,8,10216106,"<p>The group will have to travel <b><u>90</u></b> miles because they will have to walk 15 miles to the South Pole, and then they will wallk back another 15 miles. Then, they will walk another 60 miles to get back tho their base camp.</p>",382,384,,,,2,2,,,,,,,,
TRAINING,H,N,N,M,1629217,8,10216108,"<p><b>The g</b><b>roup will have to travel&nbsp; 15 miles. They will travel 15 miles because the scale that they are using in 1 square equals 5 miles because of the scale you multiply 5 times 3 to get your answer, 15 miles.</b></p>",2497,330,421,,,1,0,1,,,,,,,
TRAINING,W,N,N,M,1904155,8,10216195,"<p>The group will have to travel 100 miles to get to the south pole and back to camp,based on the information the map.</p>",4031,2497,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,1903872,8,10216213,<p>The group that wants to travel to the South Pole then back to base camp passing through its current location has to travel 90 miles. That is because it's 15 miles from their current location to the South Pole. Then from the South Pole through their current location to the camp is 75 miles.</p>,5136,5103,,,,2,2,,,,,,,,
TRAINING,W,N,N,M,1903881,8,10216215,<p>The group will have to travel 15 miles to get the south pole from there current location. From the south pole they will have to travel 75 miles to travel back to base camp.</p>,384,4005,,,,1,1,,,,,,,,
TRAINING,W,Y,N,F,1904045,8,10216216,<p>First they need to travel 15 mile to the south pole. Then they need to travel another 15 miles back to were they started. Last they need to travel 55 miles to get to the camp. In all then need to travel85 miles to get to were they want to go.</p>,2701,2497,421,,,1,0,0,,,,,,,
TRAINING,A,Y,N,M,1629197,8,10216105,<p>The group would have to travel 145 miles. I think 145 miles because on the map it shows each box is 5 miles and I counted the boxs and found there where 28 boxs. So then I multiplyed 28 by 5 and got 145 miles.</p>,2701,384,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,2452912,8,10216367,<br><b><b>60 miles..... because five miles is a half a square so ten would be a full square..... and there are 10 squares</b></b>,5136,2701,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1904515,8,10216185,<p>they traveled like 30 miles</p>,2701,384,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1904942,8,10216203,"<p>They would have to travel 90 miles. Since each square on the grid has sides of 5 miles, and there are three squares between the group and the South Pole, it would take them 15 miles to get to the South Pole. They would go back the same distance, so it would now be 30 miles. There are then 12 squares between group and the base camp, so that adds another 60 miles. Altogether, that adds up to 90 miles.</p>",5136,330,,,,2,2,,,,,,,,
TRAINING,B,N,N,M,1905064,8,10216199,"<p>The group needs to travel 90 miles, to get to the South Pole from their location, and then go back to the base camp from there. First, they will go from their location to the pole (15 miles) then back to the original location (15 miles) then back to their camp (60 miles).</p>",4005,382,,,,2,2,,,,,,,,
TRAINING,W,Y,N,M,1905066,8,10216201,<p>VGGVGVVGVGVGVGVGVGVGVGVGVGVG</p>,433,421,,,,,,,,,I,I,,,
TRAINING,H,N,Y,M,1905114,8,10216205,<p>the group will have to travel 90 miles from their current location to the southpole is 30 then to go back to base camp is 60 so they will need to travel 90</p>,4005,330,,,,2,2,,,,,,,,
TRAINING,NR,N,N,F,1905758,8,10216191,"<p>90 miles They first have to walk 3 miles to the south pole, 3 miles down back to the group, and then 12 miles to the camp</p>",433,421,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1905738,8,10216209,"<p>90 miles, because it is 15 miles to the south pole from where they are now, then 15 miles back, then 60 miles back to base camp and 15+15+60=90</p>",4031,5136,,,,2,2,,,,,,,,
TRAINING,A,N,Y,M,1905997,8,10216207,"<p>Since each unit is 5 miles, going up would take 3 units which would be 15 miles and going back down would be another 15 miles. Now, you would need to go side ways to get to the camp which is 12 units and that would be 60 miles. It would be 90 miles in total for the group to travel.</p>",382,2701,,,,2,2,,,,,,,,
TRAINING,B,N,N,F,1906239,8,10216211,<p>Each group will have to walk 5 miles to get to the camp they are trying to find but some groups may have to walk more then 5 miles they may have to walk like about 8 to 10 miles to find the camp they are looking for.</p>,330,5136,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1906945,8,10216187,<p>if they would have to travel 140 miles because in the graph it says that every unit is 5 miles. If you count the miles they went and multiply 2 then it will be 140 miles.you multiply by 2 because they want to go to the south pole and back and the question is asking how many miles it took them togo and come back</p>,4005,2701,421,,,1,0,0,,,,,,,
TRAINING,B,N,N,F,1906392,8,10216189,"<p>the map shows each unit is 5 miles. the distance(units) between the group's current location and the camp is 12 units. Therefore the distance is 60 miles. The group will have to travel 120 miles walking to the the groups current location, which is 60 miles, and then back to the camp, which is another 60 miles.</p>",2497,2674,421,,,0,1,1,,,,,,,
TRAINING,W,N,N,F,1906797,8,10216157,"<p>The group will have to travel 90 miles. They have to travel up three squares to get to the South Pole, then go back down three squares to get back to their current location. From there they will travel 12 squares to the right to get to camp. That equals 18 squares all together. Since each square equals five miles, and 18 times five is 90, they will have to travel 90 miles in all.</p>",2497,5136,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,1906479,8,10216163,"<p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; If the group wants to travel from its current location then to the South Pole the group would have to travel 15 miles. From the South Pole to the group's current location then to the base camp the group would need to travel 15 miles back to the group's current postion plus with an additional 60 miles from the groups current location to the base camp. That's a total of 90 miles the group has to travel.The group started off at their current location then went to the South Pole, back to their current location then finally to their base camp.</p>",4031,384,,,,2,2,,,,,,,,
TRAINING,H,N,Y,M,1906602,8,10216159,"<p>The group would have to travel 170 miles to get to the South Pole, back to the base camp. Looking at the location on the map each squear is 5 miles.It adds up to be 85 miles times 85 by 2 .</p>",330,2497,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1907347,8,10216164,<p>The group will have to travel 90 miles. The answer is 90 miles because from the group's current location to the South Pole is 15 miles and from the South Pole back to the group's first location is another 15 miles which adds up to 30. Then from the group's first location to camp is 60 miles which added to the 30 miles from before equals 90 miles.</p>,384,4005,,,,2,2,,,,,,,,
TRAINING,W,N,N,F,1907073,8,10216161,<p>120 miles because it's 60 miles to get there and 60 to get back to base.</p>,5103,330,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1907316,8,10216166,"<p>The group of five is currently 60 miles away from base camp they need to travel a distance of 15 miles to reach the South Pole.When they reach the South Pole the group has traveled 15 miles, To get&nbsp; back to camp the group will have to travel a distance of 75 miles, Through out there journey they had to travel a distance of 90 miles.</p>",4031,4005,,,,2,2,,,,,,,,
TRAINING,NR,Y,N,M,1907534,8,10216168,<p>90 miles because you go up 15 down 15 and across 60.</p>,2497,5103,,,,2,2,,,,,,,,
