label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,B,N,N,M,1659872,7,10238752,<p>It doesnt have to cost less it can cost the same it's just a few diffrences and probably a new look.</p>,2674,330,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,1660448,7,10238756,<p>she is incorrect because it is acullay 9.2</p>,2497,384,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1660719,7,10238755,<p>IT IS INCORRECT BECAUSE IF THE BOX IS BIGGER THEN THE PRICE OF THE MATERIALS WILL GO UP.</p>,5136,2701,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1916000,7,10238806,<p>because the new box is more wider and the length is bigger</p>,330,5136,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1915933,7,10238807,"<p>I think the new box should cost more than the original because the new box holds more donuts than the original box. The new box is 15in long, 11in wide 2in high and cost $0.15 and that is to little for the box to cost because of the length width hight and price. The original box should cost less money because its 10in long 6in wide 3in high and could only fit 6 donuts and it cost $0.22. The new box should cost $0.22 and it fits 12 donuts wich means the original&nbsp; box should cost $0.15. That is why the co-worker is wrong about the&nbsp; box price. &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>",2674,330,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1660504,7,10238754,<p>Becuase if the original is one of the first ones that were made than that means that is is more sepical.</p>,2701,5220,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1916570,7,10238809,<p>$0.15 per saure foot cardboard = New Box&nbsp;</p> <p>$0.22 per square foot cardboard = Original Box/ Old Box&nbsp;</p> <p>The Original Box Willl Cost Less Because WhenThe You Have a Big Number The Cost Will Be Less&nbsp;</p> <p>And hwen You Have A Small Number The Cost Will Be More / It Will Increase&nbsp;</p>,4031,2497,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,1916821,7,10238815,"<p>She is incorrect because the boxes length is 15, the width is 11 and the height is 2.</p>",418,2497,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,1916859,7,10238816,<p>the original box costs $0.22 and the new box costs $0.15 its because the original box was used last year and the new box was used this year and the original box have a more Height whit the new box......</p>,4005,2674,,,,0,0,,,,,,,,
TRAINING,B,N,N,M,1916949,7,10238811,"<p>It is incorrect because the new box is bigger than the orginal. The new box is 15 in length and 11 in width, and the orignal box is 10 in length and 6 in width</p>",5103,330,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,1916469,7,10238812,<p>The new box shouldnt cost less because the original box cost more amd its smaller.</p>,4005,382,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1916600,7,10238819,<p>because the new box is bigger so it cost more overall.the original box is 19 inches the new box is 28inches.</p>,2701,4005,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1916524,7,10238814,"<p>She is incorrect because the box is longer, wider, and taller than the old box.</p> <p>Because 15 times 0.15 is equal to 2.25 and on the old box it would cost 2.2. So this would show that the new box costs more than the old box.</p>",418,2497,,,,0,0,,,,,,,,
TRAINING,A,N,N,M,1917742,7,10238817,"<p>She is incorrect because of the fact that the new box's volume is larger than the original sized box. While the volume of the original box is 180 units cubed, the volume of the new box is 330 units cubed, which is significantly higher than the original box. When you multiply 330 by 0.15, the result is about $1.94. While the price of the new box is 1.94 cents, the price of the original box is 0.97.</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>How to calculate the price</p> <p>&nbsp;</p> <p>P= (180 or the volume) x 0.22(cost per square foot)= 39.6</p> <p>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; 180-39.6= 140.4/144= 0.97</p>",5103,418,,,,0,0,,,,,,,,
TRAINING,B,N,N,F,1917375,7,10238818,<p>i think that the new is way more money then the old one its actully 0.60 per sguare foot and for the new one its actully 0165 so the new one costs more</p>,418,382,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1917453,7,10238810,<p><b>My co-worker is incorrect because if the box is new and it can hold more donuts then how can it be less. Shurly it is the opposite.</b></p>,330,5220,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1917460,7,10238813,<p>because its a new box and its bigger so the newer box should cost more then the original box</p>,2701,2497,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,1917709,7,10238808,<p>it is incorrect because they are just lowering the prices.</p>,2497,5103,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1917646,7,10238801,<p>Its is less you can see it in the price.</p>,4031,5136,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1918300,7,10238827,<p>itn cost less then the original box</p>,5136,2674,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,1918387,7,10238822,<p>It is incorrect because the last box cost 0.22 when it was much smaller and this yeras box is bigger but it cost 0.15</p>,2497,382,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1917885,7,10238820,<p>The box should cost more because its bigger &nbsp;&nbsp;</p>,384,5136,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1918013,7,10238830,<p>its incorrect because they have the original boxes already just because its says more i can actully be more.the cost more for bigger and more cardboard.</p>,5136,382,,,,0,0,,,,,,,,
TRAINING,H,Y,Y,F,1918014,7,10238833,<p>The co -worker only have 3.1 boxes</p>,433,418,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1918095,7,10238825,"<p>My co-workers are incorrect, one reason is because the new box should of costed morebecause if you add all the numbers from the first box and from the new box the new box has a bigger amount so that shose that the second box should of costed more in the first place.</p>",2497,5103,,,,0,0,,,,,,,,
TRAINING,H,Y,Y,M,1918229,7,10238821,<p>beacuse it cost less money and it can hold all lot of donuts</p> <p>&nbsp;</p>,418,2497,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,1918033,7,10238828,<p>I think he is incorrect because the old one cost more. The old one is smaller on every thing and it cost 0.22. On the new one doesn't have to cost 0.15 it have to cost more money because its a bigger box.</p>,330,418,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1918247,7,10238831,<p>Its incorrect because the the boxes length is bigger and the width is too which means that more material will have to be used which comes out to be expensiver in the long run.</p>,2701,5136,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1918248,7,10238832,<p>The co-worker is wrong because the box is alot more hard work. The original box was cheaper because it was smaller . The new box is alot more expensive becsuse of the size and maybe the costumers wont want to buy the dozen boxes anymore because its so expensive.&nbsp;</p>,433,2701,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1918294,7,10238823,"<p>The co-worker is incorrect because more people buy the boxes this year than last year. What the co-worker claims is incorrect because it looks like it's less but it is really more since more people buy it.&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>vSee example below.v</p> <p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</p> <p>450 &nbsp; &nbsp; &nbsp; &nbsp;435 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; 2950 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;2571</p> <p>406 &nbsp; &nbsp; &nbsp; &nbsp;428 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<u>.15 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; .22</u></p> <p>450 &nbsp; &nbsp; &nbsp; &nbsp;437 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;$442.50, &nbsp; $325.62,</p> <p>418 &nbsp; &nbsp; &nbsp; &nbsp;398 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; This year. &nbsp; &nbsp;Last year.</p> <p>417 &nbsp; &nbsp; &nbsp; &nbsp;447 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</p> <p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;<u>449 &nbsp; &nbsp; &nbsp; &nbsp;426 &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;</u></p> <p>&nbsp; &nbsp; &nbsp; &nbsp;</p> <p>&nbsp; &nbsp; &nbsp; &nbsp; &nbsp;2950, &nbsp; &nbsp;2571,</p> <p>&nbsp; &nbsp; &nbsp; This year. Last year. &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp; &nbsp;&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>",5136,433,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1917975,7,10238824,"<p>Yes, the new box costs less than the new box because it go's down by $0.07, and the newer box holds less. It takes more money to just build the box for the original box than the new box.</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p>",418,382,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1918153,7,10238826,<p>The co-worker is incorrect because in height the original box is bigger than the new box.</p>,418,5136,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1918191,7,10238829,<p>Its incorrect because the original box costs $1.90 &nbsp;per square foot of cardboard for the original box of donuts and she noticed wrong about the new box its not $0.15 for the new box its $3.30 for the new box. I think they should stick with the original box instead of the new box. Also i think that the donuts would add more than just $0.15 for every one per squared.That's were i got $1.90.</p> <p>&nbsp;</p>,2701,5136,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,1918233,7,10238834,<p>so you need to give some &nbsp;to people so they cam back .</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>&nbsp;</p> <p>this test woud de detter if we can lesson to muice.</p>,433,421,,,,,,,,,I,I,,,
TRAINING,H,N,N,M,1918364,7,10238835,"<p>I think the co-worker is incorrect because the new box is more bigger than the original box because the length is original 10, new 15 width original 6, new 11 height original 3, new 2. So I think that the original box costs more because it is much smaller than the new box.</p>",5103,2701,,,,0,0,,,,,,,,
TRAINING,H,Y,Y,M,1918836,7,10238804,<p>The new box dose cost less</p>,5103,2497,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1918428,7,10238805,<p>Shes wrong because 10*6*3=180 and times that by 0.22 equals 39.60. Then you add it 180 and you get 229.60. The new box is 15*11*2= 330*0.15= 49.50. Which equals 379.5 so shes wrong because the new box is 379.5 and the original box is 229.6</p>,382,4031,,,,0,0,,,,,,,,
TRAINING,NR,N,N,F,1918645,7,10238803,"<p>It's kind of obvious why my 'co-worker' is correct. If one box costs $.22 cents per square foot, and other one costs $.15, then the first box will always cost more because when you multiply the total by square feet, $.22 is more than $.15 so the first box will always be more expensive</p>",5103,2701,,,,0,0,,,,,,,,
TRAINING,H,Y,Y,M,1919692,7,10238802,<p><b><b>The original cost more than the new because </b></b>it cost less</p>,5136,2701,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1919560,7,10238840,<p>37</p>,2497,418,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,1919191,7,10238841,<p>Co-Worker's is incorrect because orginal post has more space for the dounuts to fit and the clients would like to buy more donuts at his shop. Another reason is because if the box is small with less donuts less people would like to buy them and if the box is much larger then the&nbsp; more people there going to his donut shop. So thats why i think Co-Worker's is incorrect .</p>,5136,2701,,,,0,0,,,,,,,,
TRAINING,H,Y,N,M,1919893,7,10238842,<p>Since it is new it must be better so it should cost more.</p>,330,2497,,,,0,0,,,,,,,,
