label,data_meta_ethnicity,data_meta_iep,data_meta_lep,data_meta_gender,data_meta_vendor_student_id,data_meta_student_grade,data_meta_student_test_id,data_answer,read_1_reader_id,read_2_reader_id,read_3_reader_id,read_4_reader_id,read_5_reader_id,read_1_score,read_2_score,read_3_score,read_4_score,read_5_score,read_1_condition_code,read_2_condition_code,read_3_condition_code,read_4_condition_code,read_5_condition_code
TRAINING,H,N,N,F,1315760,7,10210413,As we see Todd Whitaker and Jason Strong were tied at 2 touchdowns. Stacy King scored a field goal!,5416,1602,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1315800,7,10210414,"Last night's game was very close with The Wildcats scoring 38 points and the Buckaroos scoring 35 points. With 500 fans in the stands we had the bigest number of fans yet, and all wearing pink socks for cancer aweness! Stacy King scored 1 feild goal while Jose achevied 1 touch down and 30 pass competions. However Todd whitatker got 2 touch downs, way to go! I can't wait for the next game.",5413,2814,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,1315837,7,10210412,The team was able to beat the Buckaroos 38 to 35. Many fans came to watcth the show. 500 fans were in the stands! Many of the players and fans wore pink socks to help support cancer awareness. Even the coach says that this is the best team hes ever coached! Jose Gardia was able to make 1 touchdown and 30 pass completions. Todd Whitaker made 2 touchdowns and 150 yards rushing. Jason Strong made 2 touchdowns and 1 interception. Jamal Jackson made 2 interceptions and Stacy King made 1 feild goal. It really was and amazing game.,5413,4107,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1316358,7,10210276,"The Northside Middle School 8th grade football team played our rivals, the East Middle School Buckaroos last Friday night. The team won with five touchdowns and one field goal. The final score was 38 to 35. Jose Garcia scored one touchdown, Todd Whitaker two, Jason Strong two, and a field goal from Stacy King. Jason Strong also had one interception. 500 fans attended the game, wearing pink socks for cancer awarness. The coach was very proud of their victory and says it is the best team he has coached Northside Middle School.",660,5413,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1316360,7,10210277,"The Wildcats have been winning all through the season. Many people have come to see their last game between the Wildcats and Buckaroos and are pleased when the Wildcats come out victorious. The Wildcats use teamwork and cooperation to win many of there games. Such as Jose Garcia is big on passing, while Stacy King is their best thrower.",5416,639,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1316778,7,10210278,"Coach Wilson said, &quot;The time and hard work I saw the team put in to make it this far and win the championship, I knew they had to be winners.&quot; Coach Wilson also said, &quot;Even if they wouldn't have won I still would have looked at them as winners .&quot; Go Wildcats!",5416,660,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1316749,7,10210279,"The Wildcats were on fire this season! The team constantely improoved and never gave up, coach Wilson has taught them very well and these kids listened excellent! All of the kids were determined to win and never gave it 50%, it was always a 110%. They went to extra practices, watched lessons on the computer, they did everything they could to get better. Sometimes they would stay up till 3 in the morning doing homework because they were practicing so late and still got it done. So, in the end all of their hard team work payed off.",660,2896,,,,0,0,,,,,,,,
TRAINING,H,N,Y,F,1316673,7,10210280,The 8th grade football team northside wildcats defeated the east middle schoolbuckaroos coach wilsin said it was a great game he was proud of his players accomplish,5413,660,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1864855,7,10210443,"The game was a big victory, realizing that the East Middle School Buckaroos are our rivals. The final score was 38 to 35, with our team in the lead. Todd Whitaker and Jason Strong each had two touchdowns, and Jose Garcia following close behind them with one. There were a total of three interceptions, two from Jamal Jackson and one from Stong. Garcia accomplished 30 pass completions, and Whitaker had 150 yards rushing. The coach said that this was the best team he's coached since he started at Northside Middle School, and I couldn't agree more! Great job boys! Another side note goes out to the fans. There were over 500 fans supporting our team, and also supporting breast cancer awareness with pink socks. Thank you!",639,2814,665,,,2,1,1,,,,,,,
TRAINING,W,N,N,F,1317514,7,10210281,"Last Friday night's game was really close. The Wildcats won by only three points. There were about 500 fans, dressed in pink along with all the players, in the stands. Wilson, the coach, said they were there best team he has coached since he started working at Northside Middle School.",639,2814,,,,1,1,,,,,,,,
TRAINING,H,Y,Y,M,1317401,7,10210282,Jose Garcia got 1 touchdown and got 30 pass completions.Todd Whitaker got 2 touchdown and got 150 yards rushing.Jason Strong got 2 touchdownand 1 interceptions.Jamal Jackson got 2 interceptions.Stacy King got 1 field goal.,4150,5416,665,,,1,0,1,,,,,,,
TRAINING,W,Y,N,M,1317415,7,10210273,It's to encourage people to watch or play football.,2814,4964,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1316981,7,10210272,"We got five touch downs,three interceptions,todd rushed 150 yards and we got 1 field goal.Our coach was really proud of us because we were the best team he taught since he started.",4964,4107,,,,1,1,,,,,,,,
TRAINING,H,Y,Y,F,1317752,7,10210274,Jose Garcia only haves 1 touchdown in the 8th grade football team. Todd Whitaker has 150 yards rushing in the 8th grade fooball team.,4964,5416,665,,,1,0,1,,,,,,,
TRAINING,NR,Y,N,M,1317919,7,10210275,The East Middle School Buckaroos is the Northside Wildcats rival in the league. The 8th grade football team has good players like Jose Garcia who did 1 touchdown with 30 pass completions has a QB. Threre HB Todd Whitaker got 2 touchdowns and 150 rush yards this 8th grade football team is pretty good.,5416,4094,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,1318342,7,10210284,"gm gjk,gjk,",665,2182,,,,,,,,,I,I,,,
TRAINING,W,N,N,F,1318867,7,10210283,"500 excited spectators watched the &quot;best team [Coach Wilson] coached sinced he started at Northside Middle Schoool.&quot; With 38 points and our cancer awareness socks, we stole the show. We didn't have a single player who didn't contribute to the team. Great teamwork makes a strong team.",4140,660,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1319057,7,10210259,This weeks football game was really good jose Garciascored 1 touchdown for are team and 30 yard pass completions.Todd whitaker scored two touchdowns along with Jason strong who also scored two touchdowns,4150,4107,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1318953,7,10210262,The team had an amazing game. Theit were lots of people at thed game with pink socks on for cancer awarness,2814,663,665,,,0,1,0,,,,,,,
TRAINING,W,N,N,F,1319232,7,10210261,"Our Northside Wildcats have been scoring touchdowns left and right, getting us the wins. We are looking good with Todd Whitaker's 150 yard rushing heading into the playoffs.",4602,4107,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,1320070,7,10210260,there were all stars and mvp's that did an awesome job during the game and they should be rewarded of their great game.,2833,2896,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1319930,7,10210266,The Northwest Wildcats were the best football team for the coach since he worked in Nothwest Middle school. 500 people were wearing pink for cancer awareness. The East Buckaroos are the Wildcats rivals.,4964,2814,,,,1,1,,,,,,,,
TRAINING,H,N,Y,F,1319964,7,10210263,they play good and i think will the good later.,1602,4150,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1320010,7,10210267,"There were 500 fans in the stands, all wearing pink socks for cancer awareness. Even the players wore the socks, too! Jose Garcia had 1 touchdown while Todd Whitaker and Jason Strong scored 2 each, the whole team lead us to be champions!",4964,660,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,1320123,7,10210264,"Northwest Wildcats scored 38 touchdowns,there rivals The Middle School Buckaroos scored only 35.There were over 500 fans supporing the team and cancer awareness. The coach is very proud and states &quot;It was a great team effort&quot;.",5416,639,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,1319657,7,10210265,"Last Friday night, Jason Strong got 2 touchdowns, Todd Whitaker got 2, 150 yards, and Jose Garcia got one touchdown, and 30 pass completions.",4140,4150,665,,,0,1,0,,,,,,,
TRAINING,H,N,N,M,1320091,7,10210270,"The Chart shows the top 5 players of the game. The 5 players are Jose Garcia, Todd Whitaker, Jason Strong, Jamal Jackson, and Stacy King. The chart also shows the touchdowns, interception, yards that they rushed, pass completion, and field goals. The coach also said that this was the best team since he started at Northside Middle School. You can also tell that it was cancer awareness because the fans and the players wore pink socks. The Northwest Wildcats won 38 to 35 against the East Middle School Buckaroos.",660,5413,665,,,1,0,0,,,,,,,
TRAINING,H,N,N,M,1319541,7,10210271,The other team only won by 3 points so it was a good effort. They may be thier rivals but they but up a good game. This was the best team Coach Wilson has coached ever since he started Nourthside Middle School There are 500 fans on the stands to see them play. They are all wearing pink socks to represent cancer awereness.,660,639,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1320547,7,10210245,"The East Middle school Buckaroos are the Northern Wild Cats rivals. At the game there was a huge crowd of 500 and some fans wore pink cocks for cancer awareeness. The both teams played graet but the Wildcats won by 4, The coach says this is the best team he has coached since he started at Northside Middle School.",639,2896,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1320400,7,10210248,With the 500 fans in the stand cheering and supporting the Wildcats. The players even wore pink socks for cancer.,4150,4094,665,,,1,0,0,,,,,,,
TRAINING,H,N,N,F,1320169,7,10210249,the audience was huge but the chart need more to it like it needs details and also the notes need some work and because there was probably more to it then this.,663,4964,,,,0,0,,,,,,,,
TRAINING,H,N,N,F,1584917,7,10210342,"The Northside Wildcats Defeted the East Middle School Buckaroos. The two top players for the Northside Wildcats are Todd Whitaker, with 2 tourthdowns, and with 150 rushing yards! WIth the second best player is Jason Strong, with 2 touch downs and 1 interception. The over all 8th grade was amazing we are havcing the most amazing year and I'm very proud of them! I hope they are this good evry year.",4150,4107,,,,1,1,,,,,,,,
TRAINING,H,N,Y,F,1320774,7,10210254,"The 8th grade football team had a great game last friday night . It was Northside Wildcats against East Middle School Buckaroos , our Northside Wildcats defeated the East Middle School Buckaroos . At the game the players and fans wore pink socks for cancer awareness 500 fans were in the stands . Northwest Wildcats had 38 and East Middle School Buckaroos had 35 . Coach says this is the best team hes coached since he started at Northside Middle School . Some fans say &quot; East Middle School Buckaroos are our rivals &quot;. Todd Whitaker had 150 yard rushing and 2 touch downs . Jose Garcia got 30 pass complestiones and 1 touch down , Jason Strong got 2 touch downs and 1 interceptions . Jamal Jackson got 2 interceptions , Stacy King got 1 field goal . The team did a really good job Go Wildcats!",4964,639,665,,,1,2,1,,,,,,,
TRAINING,W,N,N,F,1321214,7,10210258,The 8th grade football had a great game last friday night. The East Middle School Buckaroos got defeated by the Northside Wildcats. The fans and player wore pink socks for awareness of cancer. There was a lot of fans there was about 500. The coach said the football now is probably the best team hes had since he started teaching at Northside Middle School. Todd made 2 touchdwons and and 150 Yards Rushing. Jose Gargia made 1 touchdown and 30 pass completions. Stacey King helped out too he made 1 field goal.,660,2896,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,1320783,7,10210257,"To begin with the Northwest wildcats are a very supportive team and are realy good players.In the notes of the student is mention that, &quot;Players and fans wore pink socks for cancer awareness.&quot;In other words this is just telling us that the players and fans were weaing pink sock in a way for cancer awareness.Also the students notes it stated,&quot;Coach says this is the best team he's coached since he started at Northside Middle School.&quot; This is just a way that the coach lets us now that he see's how good the Northside Wildcats are in the field.",2896,5416,,,,0,0,,,,,,,,
TRAINING,NR,N,N,F,1321224,7,10210269,"The players and their 500 fans all wore pink to support and show awareness for cancer at the Northwest Wildcats' latest game against their rivals the East Middle School Buckaroos. They had a close game, the overall score being 38-35. We barely pulled in that win! This season Jose Garcia had a total of one touchdown and 30 completed passes. Todd Whitaker had a total of two touchdowns and 150 total yards rushing. Jason Strong sported two touchdowns and one interception. Jamal Jackson had two interceptions, and last Stacy King had one field goal.The teams over all stats include five touchdowns, three interceptions, 150 rushing yards, 30 pass completions and only one field goal. &quot;This is the best team I've coached since I started at Northside Middle School,&quot; Coach Wilson claims.",639,2814,,,,1,1,,,,,,,,
TRAINING,A,N,N,M,1320874,7,10210268,"The Wildcats had a fantastic game last Friday. It was a very close game against their rivals the East Middle School Buckaroos ending 38-35 Wildcats.They had 5 touchdowns, 3 interceptions, 150 rushing yards, 30 pass completions and 1 field goal! Not to mention they are only in 8th grade. The Wildcats had an astonishing 500 fans on the bleachers. Players and fans wore pink sock to show cancer awareness that game. Their head coach states that this has been the best team he has coached since he had started at Northside Middle School. GO WILDCATS!",5416,4094,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,1321204,7,10210252,Coach Wilson is the coach for the 8th grade team at Northside middle school.JasonStrong scored 2 touchdowns and one interception. Way to go JASON! Stacy king also scored a field goal!,2896,5413,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1320884,7,10210253,Jose Garcia is the star quarterback. Todd Whitaker is their good running back,4964,4150,,,,1,1,,,,,,,,
TRAINING,H,N,N,M,1321645,7,10210250,"Last night the wild cats were playing against the Buckaroos,wich lost against the wildcats football team.The wild cats did 150 yards of rushing,5 touchdowns,3 interceptions,1 field goal and 30 complete passes wich lead us to win against the Buckaroos.",4094,660,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,1321966,7,10210251,"They made some good passes and had some good yard rushes.All together they only had 5 touchdowns and 3 interceptions.They only had 1 feild goal.I don't know what the other school points were but, I think that this school could have done better.I think they could have a lot more points",660,2896,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,1321655,7,10210256,"The 8th grade football team had an awesome game of football last friday night. The Northside Wildcats defeated the East School Bukaroos. The score was 38 to 35. Apperently, the East Middle School are our Rivals as of now.There were 500 fans in the stands! they wore pink socks as a sign of cancer. Coach Wilson admitted it was a game of team effort and that he was certainly proud of his players success. He also says this was the best team that he has coached since the starting of his career at the Northside Middle School.",5413,660,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,1321891,7,10210255,"Todd Whitaker got two touchdowns, the same goes for Jason Strong. Jose Garcia got one touchdown while Jamal Jackson and Stacy King got none. But Satcy King scored a field goal for us. Jose Garcia completed 30 passes during the game. Todd Whitaker got 150 yard rushing. Jason Strong 1 interception while Jamal Jackson got two. The coach said this is the best team he evered coach ever since he started at our school, and we can all see why he says that. The football team and the coach would like to thank you for all the 500 fans coming and wearing pink socks for cancer awareness.",4107,5416,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,1321981,7,10210247,"The Wildcats had a pretty good season as you can tell. Jose Garcia scored 1 Touchdown and 30 Pass Completions, in football this is pretty good Jose Garcia asnt the only one scoring touchdowns. Todd Walker and Jason Strong scored 2 touchdowns! And Jason Strong got 1 interception. Jamal Jackson got 2 interceptions, and Stacey King got 1 field goal. The Wildcat football team is very good they had 500 fans on the stand! That is a lot. Outside of football the Players are Always school spirited, on Cancer Awarness Day the football team wore pink socks to support them. Outside and inside the field the wildcats football team is great!",4964,4140,665,,,1,2,1,,,,,,,
TRAINING,W,N,N,F,1321754,7,10210246,"Football season is exciting!If a team win everyone is happy, but if they lose people get mad or sad. In football or any sports it matters on playing your best and having fun.The Wildcats won last friday but they probably had a blast doing it! It doesnt matter on winning or losing just have fun!!",4150,5413,,,,0,0,,,,,,,,
TRAINING,H,N,N,M,1322118,7,10210301,there is a boy that is from northwest wild cats.East Middle School Buckaroom are there rivals.500 fans were in the stands.Players and fans wore pink socks for cancer awareness.Coach says this is the best team he's coached sice he started at North Middle school,2814,4964,665,,,1,0,0,,,,,,,
TRAINING,W,N,N,F,1322081,7,10210299,"On last Friday there was an amazing game played by our very own Wildcats! During that game there was spectacular pass completions, a field goal, yard rushing, and even interceptions! Jose Garcia scored one touch down and 30 pass complections!30! Everyone on this team pitches in with points! Todd Whitaker scored 2 touch downs and 150 yard rushings. Jason Strong scored 2 touch downs and even inctercepted the ball! Jamal Jackson had 2 outstanding interceptions and his teamate Stacy King scored a field goal. The total of points was Wildcats 38 and Buckaroos, a rival middle school, 35. This superb team couldn't be what they are today without their coach. More about the Wildcat's coach in the next paragraph. The coach of the wild cats says.&quot;This is the best team I've coached since I started Northside Middle School! All of his and the teams fans wore pink socks at the game to support cancer! There were 500 fans in the stands so it must have been neveracking! That's all for the sports update Wildcats, see you next week!",2814,4150,,,,2,2,,,,,,,,
TRAINING,NR,Y,N,M,1322121,7,10210300,The 8th grade football team did a great job last Friday. They made 5 touchdowns and 3 interceptions.,660,4602,665,,,0,1,0,,,,,,,
TRAINING,H,N,N,F,1585209,7,10210343,Todd Whitaher has been trying his hardest and it is sure paying off.,2814,5413,,,,0,0,,,,,,,,
TRAINING,H,N,Y,M,1322408,7,10210303,the football is good at football,5413,4150,,,,0,0,,,,,,,,
TRAINING,W,N,N,M,1322257,7,10210304,"THERE WAS A TOTAL OF FIVE TOUCH DOWNS, THREE INTERCEPTIONS, 150 YARDS RUSHING, 30 PASS COMPLETIONS, AND ONE FIELD GOAL. ALL OF THE FIVE HUNDRED FANS THERE WORE PINK FOR BREAST CANCER AWARENESS. tHEY ONE 38 TO 35 WILDCATS, AGAINST THERE RIVALS AT EAST MIDDLE SCHOOL. THE COACH WAS IN PRESTED WITH THE TEAM AND SAID IT WAS THE BEST HE'S COACHED AT THE SCHOOL.",2814,5416,,,,1,1,,,,,,,,
TRAINING,A,N,N,M,1322307,7,10210302,"The team thanks the 500 Wildcats that came to cheer them on! We would also like to thank all the fans and players for showing their support by wearing pink socks for cancer awareness! Now for a summary of the game. We had a total of 38 points; of that 38 points 5 were TD's and 1 was a field goal. Jose Garcia, our QB, scored 1 TD, Todd Whitaker, our RB, scored 2 TD, and Jason Strong, our CB, scored 2 TD. Stacy King also had a clutch field goal at the end of the game, thus winning the game for the Wildcats! Have a nice weekend!",663,4602,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,1322182,7,10210305,"It was a great turnout at Friday's game- a total of 500 fans were in the stands cheering on the teams. Even though the two teams are rivals, they joined together as one and both wore pink socks to support cancer awareness, as did the fans. Coach was really proud of the way the Wildcats played, he says this is the best team he's ever coached. There was a total of five touchdowns, scored by Jose Garcia, Todd Whitaker, and Jason Strong. Three interceptions from Jason Strong, and Jamal Jackson. 150 yards rushing by Todd Whitaker made for an exciting game. Last but not least there were thirty pass completions from Jose Garcia. Great game boys and keep up the good work!",2814,5416,665,,,2,1,1,,,,,,,
TRAINING,H,N,Y,M,1322102,7,10210308,I thinke that they did well the did not that muck interception the made some touchdowns they had a lot of good passes and rushing yards.,4140,4107,,,,0,0,,,,,,,,
TRAINING,W,N,N,F,1322864,7,10210306,Our rivals are the east middle school buckaroos. The northwest wildcats had 3 more players then them. There were 500 fans in the stands. players and fans wore pink socks for breast cancer awareness. The coach says this is the best team he's coached insince he started coaching at Northside middle school.,660,4094,2182,,,1,0,1,,,,,,,
TRAINING,H,N,N,F,1322981,7,10210307,"Todd Whitaker had a total of 2 touchdowns and 150 yards rushing. He really helped out the team this year. Also having made 2 touchdowns this season is Jason Strong and one interception. Jose Garcia had 1 touchdown and 30 pass completions. I think everyone on the team like, Stacey King and Jamal Jackson, did a really good job and all did their own part on helping the team win.",5413,4150,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1323032,7,10210286,The Northwest Wildcats had a pretty decent season based on the players stats and the coach's information. Apparently the Willdcats had great teamwork and effort. The coach is really happy with his team and how they played this season.,5413,660,,,,0,0,,,,,,,,
TRAINING,A,Y,N,M,1323034,7,10210287,"Coach Wilson was amazed by our efforts! He noticed that we scored 5 touchdowns and 3 interceptions! He also siad that we're the best he's coached since Northside Middle School! We also got a field goal as well! Todd was great, he managed to run 150 yards in a yard rush and Jose completed 30 passes! Our fans and players even wore pink for cancer awareness! We beat our rivals by 38 to 35!",4107,660,,,,1,1,,,,,,,,
TRAINING,W,N,N,M,1322802,7,10210290,They beat the East Middle School Buckaroos with a score of 38 to 35. Players and fans at the game wore pink socks to raise cancer awareness. The stands were filled with 500 fans. Coach Wilson mentioned that this was the best team he coached since he started at Northside Middle School.,5413,4150,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,1322926,7,10210289,"The final score of the football game was 38-35. the northeast wildcats beat their rivals, the east middle school buckaroos. at thus exciting game, 500 fans showed up to support the wildcats. players and fans wore pink socks for cancer awareness. the coach was very proud of his team. jose garcia had 1 touchdown and 30 pass completions. todd whitaker and jason strong had 2 touchdowns.",2814,660,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,1322962,7,10210292,"The Northside Wildcats had a great game last Friday night. There were 5 toutch downs, 3 interceptions, 150 yards rushing, 30 pass compleations, and 1 field goal. Jose Garcia scored 1 toutch down, and 30 pass completions. Todd Whitaker scored 2 touch downs, and 150 yard rushing. Jason strong scored 2 touch downs and 1 interseptions. Jamal Jackson made 2 interseptions. Last, Stacy King made 1 field goal.",5416,5413,665,,,0,1,1,,,,,,,
TRAINING,W,N,N,F,1323165,7,10210291,"While five hundred spectators watched, five touchdowns, three interceptions and one field goal were accomplished by our school's amazing team. With two touchdowns each Todd Whitaker and Jason Strong scored the majority of the teams points. Howerver we wouldnt of won without the handywork of Jose Garcia's touchdown and Stacy King's field goal whose three points turned out to be a game changer. Beating our rivals the East Middle Schools Buckaroos was a worthy accomplishment, but even more amazing was what the players and fans were wearing. Fans and players sported pink socks in honor of breast cancer awarness month. In all this was an amazing game for the Wildcats.",663,5413,,,,2,2,,,,,,,,
TRAINING,H,N,N,F,1322694,7,10210288,"During,the game the players and fans were wearing pink socks representing cancer awarness week.Todd Whitaker made a run that was 150 yards.and Jason Strong made 2 touchdowns.",2896,5413,,,,0,0,,,,,,,,
TRAINING,A,N,N,F,1322739,7,10210285,"Todd Whitaker and Jason Strong both scored 2 touchdowns. Also, Jamal Jackson and Jason both intercepted in the game.",4964,5413,665,,,1,0,1,,,,,,,
TRAINING,W,N,N,M,1322816,7,10210293,"Todd Whitaker and Jason Strong both scored two touchdowns, and Jose Garcia scored one. The Northside Wildcats made three interceptions in total, with one by Jason Strong and the other two by Jamal Jackson. The game was quite popular, with over 500 fans in the stands. Players and fans also wore pink socks for cancer awareness. Make sure to congratulate them for this amazing game against the East Middle School Buckaroos.",663,5413,,,,1,1,,,,,,,,
TRAINING,A,N,N,M,1323136,7,10210294,"The 8th grade football team, The Wildcats, had triumphed over the East Middle School Buckaroos. The Buckaroos were the Wildcats' rivals. There were 500 fans in the stands and players wearing pink socks for cancer awareness chearing for both teams. The coach of the Wildcats said that this was the best team he has coached at Northside Middle School. Jose Garcia had scored one touchdown and thirty pass completions. Todd Whitaker had scored two touchdowns and he rushed one hundered and fifty yards! Jason Strong had scored two touchdowns like Todd Whitaker and he also intercepted the ball once. Jamal Jackson had intercepted the ball twice from the Buckaroos! Stacy King had scored one field goal too. These players allowed the Northwest Wildcats to triumph.",660,5416,,,,1,1,,,,,,,,
TRAINING,W,N,N,F,1323252,7,10210295,A lot of fans were in the stands tonight. Five-hundred to be exact. We beat the opponents by two points. East Middle School Buckaroos are our rivals. Fans and the players wore pink for cancer awareness. Our coach said that this game was the best one he has coached since he started at Northside Middle School.,4107,4094,665,,,1,0,1,,,,,,,
TRAINING,H,N,N,M,1323302,7,10210296,The 8th Grade football team's are a great team to go against cause they show alot of effort.The East Middle school Buckaroos are their enemy. They made there coach proid cause he said that They are his best team since he worked at Northside Middle School,4094,4302,,,,1,1,,,,,,,,
TRAINING,H,N,N,F,1323645,7,10210297,"The Northside Wildcats had an exciting ,amazing, and memorable season. To begin, not only did players and fans show there cancer awareness by wearing pink socks . The school had a great turn out of 500 fans and supporters ready to cheer on our Wilcats whenever they needed encourgement. Once the thrilling game had begun we pushed ahead with the help of Jose Garcia,Todd Whitaker,and Jason Strong who all together gave us 5 amazing touchdowns. Our exciting game came to an end with the scoreboard of Wilcats 38 and Buckeroos 35. At the end of this glorious triumph Coach said that this had been the best team he'd coach sice arriving here.",4964,5413,2182,,,1,2,2,,,,,,,
TRAINING,NR,N,N,F,1323934,7,10210298,jose garcia is good at completing passes. todd whitaker is a good yard rusher.,4602,665,,,,0,0,,,,,,,,
